issuekey,doc2vec,storypoint
DURACLOUD-156,"[ 0.01356463 -0.02796968 -0.00676771  0.00674417 -0.01570215  0.01397335
 -0.01962033 -0.00110602 -0.01465132  0.00729159 -0.00878788  0.03061252
  0.00531444 -0.01823347 -0.01178588 -0.01461663  0.00685003  0.02096103
 -0.0089757  -0.01540391  0.01256925 -0.00343929 -0.02989786  0.00686833
  0.00867152  0.0070506   0.0036826  -0.02358439 -0.02278077  0.0146763
 -0.01169853 -0.00957368  0.00589026 -0.00393402  0.00484046  0.02209809
  0.00621464  0.00596203 -0.00010616 -0.01679536 -0.00958036 -0.01156962
  0.01988706  0.00117685  0.0023291   0.02087437 -0.00556003 -0.00740555
 -0.00697123 -0.03707406  0.01517701  0.01787917  0.0088309  -0.01306149
 -0.00075896 -0.00375208  0.01907166 -0.00162905  0.00100492  0.00608224
 -0.00111082  0.00217008 -0.00871933  0.03509004  0.01944779 -0.00906611
  0.02427373 -0.00774384  0.02064257 -0.01184783  0.00267498 -0.00603719
 -0.02214517  0.02234629 -0.01627504 -0.0136604  -0.01784933  0.00749244
 -0.00759789  0.02672116 -0.00648999  0.02075888 -0.00299977  0.02969777
  0.0026477   0.0225997  -0.0050028   0.0033267   0.02167436 -0.0214473
 -0.00442728 -0.00011438 -0.00307075  0.01334199  0.02603753  0.01235238
 -0.00967813  0.0078615   0.01515594 -0.02085999  0.01483848 -0.00288102
 -0.00246094  0.00253487 -0.01654946 -0.00207816 -0.01418751 -0.00473055
  0.00376239  0.02247709  0.00376145 -0.01667479 -0.00524632 -0.01081445
 -0.00899411  0.00927422 -0.0234699  -0.02471367 -0.01808477  0.00260094
  0.00818339 -0.0124481   0.02385708 -0.04023832 -0.01108972  0.01970265
  0.01478635 -0.00312212]",1
DURACLOUD-157,"[ 1.09458879e-01 -1.63287088e-01 -2.86937747e-02  5.55586778e-02
 -1.22776680e-01  7.17807561e-02 -1.06339596e-01 -1.19622871e-02
 -7.48354718e-02  2.69236565e-02 -4.56884205e-02  1.87058851e-01
  2.89911274e-02 -1.30114391e-01 -9.41776037e-02 -8.75135511e-02
  3.03710680e-02  1.05663203e-01 -3.67827080e-02 -8.19945633e-02
  8.15488026e-02 -6.14396704e-04 -1.83231458e-01  3.77972759e-02
  7.05226511e-02  4.58492711e-02 -1.40560954e-03 -1.48712918e-01
 -1.30945325e-01  8.58524442e-02 -8.56851265e-02 -7.68466443e-02
  5.72318994e-02 -5.50758792e-04  1.78516265e-02  1.20805465e-01
  4.34722565e-02  2.23603360e-02  1.49593763e-02 -9.15364251e-02
 -5.81076145e-02 -5.43244183e-02  1.25867069e-01  2.09954958e-02
  1.71305332e-02  1.34179547e-01 -5.41046895e-02 -2.67153271e-02
 -3.82828861e-02 -2.46983454e-01  1.03335686e-01  9.06546488e-02
  6.12562373e-02 -6.35312051e-02 -8.77252314e-03 -1.64007302e-03
  1.32555366e-01  2.56810733e-03  4.19898191e-03  4.44918536e-02
 -8.98394361e-03  2.99511105e-02 -6.42259493e-02  2.06763506e-01
  1.37803584e-01 -4.84855250e-02  1.49931610e-01 -3.53458114e-02
  1.13776952e-01 -5.05592711e-02 -6.03219913e-03 -4.52697985e-02
 -1.42830461e-01  1.55055985e-01 -1.09578229e-01 -6.98020905e-02
 -1.24636881e-01  5.07511422e-02 -2.85216756e-02  1.52224496e-01
 -6.24579415e-02  1.12240709e-01 -3.25701274e-02  1.73629895e-01
  2.08056327e-02  1.29716679e-01 -1.52507583e-02  2.20366716e-02
  1.24307476e-01 -1.14010692e-01 -3.24018076e-02 -2.57068556e-02
 -3.64364386e-02  8.74041617e-02  1.47654533e-01  8.38034824e-02
 -6.38355613e-02  5.00698239e-02  6.95040897e-02 -1.19863890e-01
  1.08688921e-01 -3.97309251e-02  3.50235932e-04  2.47305967e-02
 -1.05395287e-01 -6.61830604e-03 -6.84345067e-02 -1.62018389e-02
  3.46738100e-02  1.49995625e-01  4.59233783e-02 -1.00074373e-01
 -3.97738740e-02 -5.21128215e-02 -6.44870698e-02  5.63107394e-02
 -1.41996145e-01 -1.73450857e-01 -1.21586241e-01  3.63561885e-05
  6.76533505e-02 -8.11415911e-02  1.20287672e-01 -2.48484567e-01
 -5.99334687e-02  1.00208223e-01  7.33151212e-02 -3.40323597e-02]",1
DURACLOUD-158,"[ 8.84084869e-03 -8.06394033e-03 -2.91334791e-03 -3.30326984e-05
 -9.07728565e-04  6.65328000e-04 -2.01051240e-03 -3.98886809e-03
 -9.35192313e-03 -1.39588490e-03  6.48193061e-04  6.57823496e-03
  4.83727752e-04 -5.55902906e-03 -4.84081591e-03 -2.01727453e-04
  1.47589226e-03  5.87097183e-03  5.72086952e-04 -1.88826438e-04
  2.96022161e-03  4.25253157e-03 -9.51373857e-03  5.51413046e-03
  2.49381084e-03  4.12348571e-04 -4.37938422e-03 -8.68772250e-03
 -8.30724277e-03  1.03502916e-02 -4.58921632e-03 -4.47423942e-03
  7.87119288e-03  2.07895436e-03 -4.23849933e-03  8.19497742e-03
  1.67780987e-03  2.87927338e-03  2.38816341e-04  9.56610776e-04
  2.43758201e-03 -3.40366969e-03  8.75001214e-03 -8.63278983e-04
 -2.54782703e-04  5.61642088e-03 -2.62912619e-03 -2.09237542e-03
 -1.33370887e-03 -1.52722495e-02  4.53663850e-03  7.86295161e-03
  4.97002015e-03 -9.13528900e-04  3.45243141e-03  7.46486359e-04
  1.20614457e-03 -6.17406273e-04 -8.53335077e-04  3.71968187e-03
 -2.69197207e-03  5.16429543e-03 -3.87359131e-03  1.46657955e-02
  4.69691493e-03 -3.80261755e-03  9.20331012e-03  7.64908036e-05
  9.21112858e-03 -1.75422675e-03 -3.01198190e-04 -2.36379961e-03
 -6.60272595e-03  1.09840436e-02 -9.36634373e-03 -6.44246070e-03
 -3.27220629e-03  1.21462428e-04 -3.77424527e-03  1.86921097e-03
 -2.75386125e-03  3.53939133e-03 -4.95839026e-03  2.77288025e-03
  6.59717200e-03  3.13883577e-03  4.60813753e-03 -1.18686841e-03
  6.44424697e-03 -7.22194603e-03 -5.34917647e-03 -4.58264630e-03
 -1.76767888e-03  4.61620092e-03  9.76702664e-03  3.93859064e-03
 -3.23189679e-03 -5.93997793e-05 -1.28444738e-03 -1.02088703e-02
  9.46696661e-03  3.76344635e-03 -4.34990833e-03 -8.57105129e-04
 -1.24914921e-03 -2.95132422e-03 -4.96157631e-03 -4.85246303e-03
  4.34584403e-03  1.08660916e-02  1.16655056e-03 -9.10217501e-03
 -4.66494029e-03 -5.28676063e-03 -3.48811690e-03 -1.77371048e-03
 -9.18140821e-03 -3.64900380e-03 -2.56138388e-04  6.39701169e-03
 -1.05917687e-03  6.21433865e-05  4.54823347e-03 -1.24395834e-02
 -2.57127942e-03  8.50158185e-03  7.12848036e-03 -6.57642353e-03]",1
DURACLOUD-159,"[ 0.04288062 -0.0692297  -0.01563533  0.02107779 -0.04831873  0.0315654
 -0.04171271 -0.00805314 -0.03402312  0.01107629 -0.01823172  0.07971726
  0.01469578 -0.05351094 -0.03546668 -0.03341831  0.00986357  0.04406648
 -0.01649025 -0.03191492  0.02936328 -0.00446466 -0.07086573  0.01570677
  0.02706169  0.02152858  0.00552212 -0.06166807 -0.05650816  0.03298749
 -0.0332416  -0.03098333  0.02824852 -0.00290845  0.00286576  0.04942663
  0.01492457  0.00490708  0.00368902 -0.04290833 -0.0243813  -0.027277
  0.04841602  0.00847768  0.00441445  0.05918052 -0.02811975 -0.01102432
 -0.01356289 -0.10315133  0.04161187  0.03913465  0.0236258  -0.02794073
 -0.0055378  -0.00325351  0.05431866  0.00263797 -0.00177085  0.01966473
 -0.00425074  0.00886471 -0.02805365  0.08731162  0.05216334 -0.01776714
  0.05439902 -0.01017501  0.04214244 -0.01693508 -0.0030847  -0.01371077
 -0.05781076  0.06825677 -0.04443034 -0.0285756  -0.05126785  0.02125397
 -0.01188786  0.06569741 -0.01965557  0.04646806 -0.01308145  0.07453423
  0.01101302  0.05036958 -0.01160841  0.00832113  0.04915851 -0.04670266
 -0.01435566 -0.01343002 -0.01620869  0.03469216  0.06074802  0.03779468
 -0.02480955  0.02318631  0.03180553 -0.04307859  0.04573318 -0.01418784
  0.00503188  0.01077957 -0.05072862 -0.0018695  -0.02994776 -0.00208083
  0.01288403  0.06264061  0.02233526 -0.04396323 -0.01858474 -0.02454019
 -0.02264885  0.02537893 -0.05527476 -0.07134111 -0.05259782 -0.00328093
  0.03035866 -0.03480032  0.05010641 -0.10137245 -0.02400082  0.04632791
  0.0322642  -0.01332753]",2
DURACLOUD-160,"[ 0.20114492 -0.31196985 -0.05484829  0.11737537 -0.22526343  0.14298514
 -0.19996333 -0.02205203 -0.15234494  0.04324679 -0.08301733  0.36220726
  0.05477509 -0.2494747  -0.18084039 -0.17299269  0.05157876  0.19698271
 -0.06714996 -0.14969319  0.1486454  -0.00472323 -0.34195328  0.07513582
  0.13877033  0.08949226  0.00624543 -0.28363782 -0.25019512  0.16371375
 -0.16040023 -0.14977217  0.1122347  -0.00820509  0.03640648  0.2307121
  0.07190099  0.03776568  0.02629019 -0.18376912 -0.11067804 -0.10808435
  0.24225235  0.04308704  0.03408137  0.25854424 -0.10732743 -0.05374655
 -0.07029722 -0.4758453   0.2028567   0.1755163   0.11800166 -0.12169097
 -0.0167629  -0.0019127   0.2514605   0.00129181  0.01522717  0.08529152
 -0.02378795  0.06178021 -0.11819559  0.39433238  0.2625632  -0.09548106
  0.2795934  -0.0617539   0.21380648 -0.10523456 -0.00945208 -0.07721307
 -0.26770562  0.30143774 -0.21098284 -0.13149855 -0.24924113  0.1083113
 -0.05690058  0.30248854 -0.11155129  0.21670479 -0.06301367  0.32033548
  0.03692234  0.2479688  -0.03263708  0.03919781  0.24203469 -0.21004678
 -0.05784294 -0.04323786 -0.06216727  0.17585042  0.28101152  0.16172707
 -0.12207314  0.0970649   0.12990628 -0.22115147  0.19899817 -0.06684784
  0.01148368  0.04469519 -0.20334587 -0.01724818 -0.13303384 -0.03155698
  0.06472255  0.29448542  0.08751614 -0.19155347 -0.08333964 -0.09834949
 -0.12705918  0.10959695 -0.26817042 -0.3270829  -0.23401205 -0.00658084
  0.13353977 -0.15620172  0.23505993 -0.4744342  -0.11792763  0.19649881
  0.13423389 -0.06150033]",3
DURACLOUD-161,"[ 0.06516835 -0.09099992 -0.01332968  0.03900888 -0.06588623  0.04487885
 -0.0638768  -0.00769603 -0.04296555  0.01521803 -0.02801018  0.10945142
  0.01810367 -0.07978849 -0.05867999 -0.0539142   0.01947884  0.06664003
 -0.02076053 -0.04722657  0.04224911  0.00082382 -0.10583964  0.02536069
  0.03922366  0.0243355   0.00250598 -0.08691842 -0.07387005  0.05063464
 -0.04879123 -0.04625833  0.03462376 -0.00668412  0.00994371  0.06856832
  0.02503909  0.01401333  0.0096567  -0.05396205 -0.03233376 -0.03097152
  0.07214363  0.01019261  0.01117667  0.07857914 -0.03289776 -0.01557743
 -0.02393375 -0.14679241  0.06332051  0.0520409   0.0340112  -0.03465245
 -0.00706743 -0.00562878  0.07572319  0.00113719  0.00304822  0.0259125
 -0.01073798  0.02009646 -0.03571296  0.12217464  0.08161701 -0.02741798
  0.08497852 -0.0186315   0.06612588 -0.031225    0.00296757 -0.02386829
 -0.08177973  0.08950587 -0.06127504 -0.03956297 -0.07138802  0.02967263
 -0.02026054  0.0861683  -0.03443473  0.06745409 -0.01725951  0.10128526
  0.00946109  0.07482827 -0.0154117   0.01224095  0.07004293 -0.06308351
 -0.02084305 -0.01328541 -0.01683191  0.04986191  0.08849444  0.05137561
 -0.03866703  0.03200798  0.04146127 -0.06472757  0.05935121 -0.02411656
  0.00232271  0.01342474 -0.06491356 -0.00616725 -0.03662017 -0.00967418
  0.01603623  0.08749144  0.02843566 -0.06352507 -0.01906549 -0.02919844
 -0.0345026   0.03680031 -0.07692757 -0.10224698 -0.06751188 -0.00167932
  0.04321118 -0.04398637  0.07448264 -0.1437222  -0.03486032  0.06251933
  0.04028892 -0.01775688]",3
DURACLOUD-163,"[ 0.06278726 -0.09557387 -0.01435688  0.03464771 -0.06838549  0.04049324
 -0.06558139 -0.00518544 -0.04398041  0.01043091 -0.02672659  0.1037957
  0.01508154 -0.0724544  -0.05410003 -0.04922223  0.01682206  0.05992959
 -0.01714377 -0.04405925  0.0417234   0.0005864  -0.10621921  0.01962028
  0.03613118  0.02729853  0.00388753 -0.08605548 -0.0758914   0.04565132
 -0.04783377 -0.04755856  0.03457126 -0.00359912  0.01022204  0.06516179
  0.02019137  0.01321796  0.00676887 -0.05229101 -0.03457019 -0.03365773
  0.0697445   0.01299086  0.00860011  0.0809089  -0.03544736 -0.01998081
 -0.01710682 -0.14313239  0.0606586   0.05344338  0.03361633 -0.04009002
 -0.00960368 -0.00359458  0.07542406 -0.00380769  0.00439151  0.02591004
 -0.00875084  0.01256503 -0.0340138   0.1166401   0.07331569 -0.02524753
  0.08324795 -0.02139262  0.06233443 -0.03086166 -0.00221314 -0.02555778
 -0.08505835  0.09027406 -0.06378329 -0.03961412 -0.07533827  0.03112413
 -0.01980583  0.09402461 -0.03171303  0.06450773 -0.02282559  0.10019886
  0.01314592  0.07037944 -0.0120679   0.00825772  0.06941618 -0.0629545
 -0.02095386 -0.00992168 -0.02111925  0.05532804  0.08054345  0.04493378
 -0.03593293  0.02629003  0.03963356 -0.06310572  0.05667839 -0.02461118
  0.00630685  0.01027759 -0.06466138 -0.00338364 -0.04217815 -0.01138448
  0.02034213  0.08794008  0.02457471 -0.06017297 -0.02458607 -0.03303944
 -0.04001933  0.03230558 -0.0791632  -0.09692185 -0.06963574 -0.00253773
  0.04416322 -0.04593269  0.07177365 -0.14562051 -0.0363721   0.05734295
  0.03657253 -0.02049057]",1
DURACLOUD-164,"[ 0.05930353 -0.08556552 -0.0136291   0.02555286 -0.06499086  0.04218628
 -0.05422659 -0.00198281 -0.04104022  0.01366643 -0.02156191  0.10616658
  0.01399889 -0.06655798 -0.04991799 -0.04517328  0.01796805  0.05514822
 -0.01393779 -0.03915563  0.04118416 -0.00364515 -0.10053547  0.0214917
  0.03864013  0.02474694  0.00173722 -0.08257578 -0.0705419   0.04576867
 -0.04183877 -0.0384063   0.0303297  -0.00224582  0.01022367  0.06992733
  0.01821354  0.01020954  0.00946183 -0.04778052 -0.03383513 -0.03088596
  0.07001533  0.01254174  0.01094983  0.06822664 -0.03202187 -0.01854357
 -0.01853587 -0.13381119  0.05282325  0.04581966  0.02975519 -0.03811523
 -0.00383389 -0.00440097  0.07166588  0.00142774  0.00210657  0.02044282
 -0.00706678  0.0187253  -0.03454136  0.10898189  0.07543164 -0.02654172
  0.07596875 -0.01714753  0.06373011 -0.02553313 -0.0059221  -0.02006507
 -0.07896707  0.08703411 -0.05685584 -0.04055374 -0.06474193  0.02871956
 -0.01517414  0.08311191 -0.02949347  0.06137121 -0.01943741  0.09181454
  0.00714577  0.06932611 -0.01193304  0.01007238  0.06603086 -0.05669996
 -0.01941961 -0.01481395 -0.01734559  0.04709485  0.07796537  0.04686286
 -0.0308106   0.02925538  0.0346055  -0.05792541  0.05677323 -0.02156072
  0.00436181  0.00923741 -0.05883753 -0.00105141 -0.03885162 -0.01272792
  0.01438417  0.08537659  0.02106165 -0.05436013 -0.0215944  -0.02743596
 -0.03286489  0.03012281 -0.0797002  -0.09713919 -0.06210431  0.00342876
  0.03718108 -0.04070559  0.05974376 -0.13510974 -0.02761867  0.05554741
  0.03726714 -0.01625893]",3
DURACLOUD-167,"[ 0.33397457 -0.53386164 -0.10200519  0.181291   -0.4117492   0.25350466
 -0.3657552  -0.03117808 -0.25546893  0.08117776 -0.14913376  0.6166574
  0.09787665 -0.4275087  -0.31693456 -0.2959255   0.0977321   0.3434556
 -0.11552419 -0.25780335  0.25908548 -0.00651522 -0.60219103  0.12988746
  0.23158869  0.1572261   0.0072067  -0.4795975  -0.44578052  0.2895337
 -0.27607295 -0.25808114  0.19720033 -0.00795096  0.0520325   0.39230877
  0.12581293  0.05908313  0.03273441 -0.31773686 -0.19456173 -0.17378737
  0.41159746  0.06530403  0.06866178  0.42972553 -0.19636892 -0.09071118
 -0.1164581  -0.8207134   0.3401681   0.30563796  0.18901026 -0.20449035
 -0.02935636 -0.01686524  0.4475688  -0.00750769  0.01984836  0.15426643
 -0.02974764  0.11177427 -0.21473305  0.67641914  0.44934526 -0.14592326
  0.4875505  -0.1248431   0.36795324 -0.17556918 -0.02383385 -0.14160845
 -0.45982957  0.526922   -0.36534292 -0.23240314 -0.42676246  0.191749
 -0.09498763  0.52020043 -0.19007136  0.36000535 -0.11171377  0.55996406
  0.07845091  0.43386513 -0.06309914  0.0655359   0.41075328 -0.3695061
 -0.10237943 -0.06258029 -0.11177973  0.31824154  0.4938226   0.2712737
 -0.20212628  0.16614023  0.19816749 -0.3814581   0.34812477 -0.1272396
  0.00829841  0.08205181 -0.35407194 -0.02070761 -0.21834575 -0.05266462
  0.1201081   0.50322837  0.15942432 -0.34182125 -0.14274953 -0.16889617
 -0.22594514  0.18347146 -0.4798794  -0.59208804 -0.4005945  -0.01349712
  0.2294425  -0.2628914   0.394217   -0.8133242  -0.20244019  0.3329898
  0.2371746  -0.09221346]",1
DURACLOUD-168,"[ 0.32696682 -0.5633616  -0.1096674   0.16341193 -0.41149598  0.20014021
 -0.37699747 -0.06917281 -0.2507267   0.07297891 -0.12216798  0.6484267
  0.10247981 -0.44613257 -0.3428598  -0.28557482  0.10892715  0.4189912
 -0.11732333 -0.25279525  0.27685425 -0.01678661 -0.6261674   0.14042819
  0.24907114  0.14521268  0.02249085 -0.5414024  -0.47040632  0.3120354
 -0.26999438 -0.24286385  0.23018898 -0.01904725  0.0410924   0.44000593
  0.1157649   0.07702129  0.01119835 -0.35650054 -0.1751581  -0.17984863
  0.45084935  0.04888083  0.10730534  0.44543558 -0.2059036  -0.04889818
 -0.1051106  -0.87088966  0.32269034  0.32177693  0.2190664  -0.20338039
 -0.00590494 -0.03868363  0.44711912 -0.00875659  0.01807672  0.15007599
 -0.04936545  0.14028053 -0.26097175  0.71147287  0.4833619  -0.13382667
  0.5043695  -0.14561269  0.3735565  -0.21061145 -0.0166791  -0.12332188
 -0.4559053   0.5720224  -0.40249994 -0.21643685 -0.4704206   0.22999033
 -0.09943812  0.57086444 -0.19261533  0.3480547  -0.10841675  0.5347508
  0.10265087  0.4961022  -0.07283357  0.08360587  0.38852584 -0.37799996
 -0.12886824 -0.05129613 -0.08832051  0.3477759   0.5154881   0.31182712
 -0.23357463  0.16369715  0.15772669 -0.402185    0.37381476 -0.11833585
 -0.00474109  0.09632346 -0.3704357  -0.02180749 -0.20619945 -0.06156458
  0.08041084  0.53973186  0.18933772 -0.3852198  -0.14657351 -0.15479581
 -0.23296095  0.17608182 -0.5166582  -0.6465975  -0.3881264   0.01526008
  0.23936652 -0.28571633  0.3770049  -0.8479791  -0.23359886  0.32919535
  0.22688323 -0.07648083]",1
DURACLOUD-169,"[ 7.53291994e-02 -1.17581874e-01 -2.56732516e-02  4.32283729e-02
 -8.52004960e-02  4.48856056e-02 -7.80200064e-02 -1.10934619e-02
 -5.49487621e-02  1.23190284e-02 -3.03872172e-02  1.39107540e-01
  1.85006354e-02 -9.72228497e-02 -6.72055706e-02 -6.28764927e-02
  2.17649043e-02  8.32265913e-02 -2.61357334e-02 -5.52905202e-02
  5.73168136e-02  1.26177139e-04 -1.24561183e-01  2.80704554e-02
  5.05825579e-02  2.62403004e-02  1.87290600e-04 -1.08903512e-01
 -9.50718448e-02  6.15488887e-02 -5.76989129e-02 -5.07055894e-02
  4.23502438e-02 -9.24906810e-04  7.51904771e-03  8.64689350e-02
  2.48064660e-02  1.54235512e-02  5.42278914e-03 -6.69117272e-02
 -3.99090536e-02 -4.04495262e-02  9.28919241e-02  1.39883189e-02
  1.40115079e-02  9.79043469e-02 -4.23208289e-02 -1.46540720e-02
 -2.61399951e-02 -1.76815227e-01  7.59187564e-02  6.65189624e-02
  4.96309064e-02 -4.51703407e-02 -3.03204590e-03 -3.67132318e-03
  9.29665640e-02 -1.75325887e-03  6.44139433e-03  3.30082402e-02
 -9.99909546e-03  2.56775934e-02 -4.76399846e-02  1.46949083e-01
  9.82528329e-02 -3.43001187e-02  1.04990102e-01 -2.53691990e-02
  8.00253749e-02 -3.49604785e-02 -2.97461008e-03 -2.79948805e-02
 -9.83257592e-02  1.15131356e-01 -7.98586458e-02 -5.10425270e-02
 -9.47779790e-02  3.94603461e-02 -1.99194457e-02  1.12379424e-01
 -4.24704626e-02  8.18522424e-02 -2.54917648e-02  1.17740087e-01
  1.46758966e-02  8.96260068e-02 -1.48202032e-02  1.43546127e-02
  8.38511884e-02 -8.04046839e-02 -2.67793611e-02 -1.89327057e-02
 -1.91748254e-02  6.80188537e-02  1.08606167e-01  6.39168248e-02
 -5.26333191e-02  2.93596722e-02  4.28577811e-02 -8.70891139e-02
  7.62957856e-02 -2.31171958e-02  2.23223423e-03  1.77794583e-02
 -7.60517418e-02 -7.08535966e-03 -4.83693779e-02 -1.05627887e-02
  2.41424479e-02  1.05487108e-01  3.76836918e-02 -8.06905255e-02
 -3.33374888e-02 -4.06309851e-02 -4.39355858e-02  4.19255756e-02
 -1.04293481e-01 -1.28355309e-01 -8.32228661e-02  6.26182882e-03
  4.92386334e-02 -5.77253327e-02  8.71843472e-02 -1.79996610e-01
 -4.45549563e-02  7.43349716e-02  5.31354360e-02 -2.28527170e-02]",1
DURACLOUD-174,"[ 0.09870808 -0.1559924  -0.02770372  0.05127346 -0.11904821  0.07290984
 -0.10217637 -0.01137032 -0.07124074  0.02009452 -0.03805504  0.17654297
  0.02975294 -0.13075213 -0.09041846 -0.08832341  0.0294902   0.09636036
 -0.03623188 -0.07057719  0.07377598  0.00301617 -0.17604598  0.03756776
  0.0661144   0.04289899  0.00504038 -0.14145738 -0.13028568  0.08699317
 -0.07669953 -0.07222741  0.06102626 -0.00565374  0.01891381  0.11554403
  0.03737358  0.02134798  0.00794681 -0.0916598  -0.0586536  -0.05263503
  0.11830815  0.01583714  0.024391    0.12318331 -0.05441105 -0.02470064
 -0.03177785 -0.23444335  0.09828096  0.08962453  0.05455693 -0.06376866
 -0.0090643  -0.00788523  0.12565501 -0.00489341  0.00823476  0.04519459
 -0.00968193  0.02955012 -0.0660119   0.193109    0.12730488 -0.04458184
  0.14139628 -0.0339676   0.10616869 -0.0493467  -0.00801052 -0.04328996
 -0.1323905   0.14882748 -0.10227147 -0.06240081 -0.12824152  0.0553785
 -0.02642091  0.14892282 -0.05817116  0.10174598 -0.03547633  0.15837537
  0.02427435  0.12429444 -0.01919935  0.0220504   0.11262423 -0.10735211
 -0.03204007 -0.01392552 -0.02810331  0.0903894   0.14374572  0.07778563
 -0.0571706   0.05008295  0.05615748 -0.11085219  0.10329316 -0.0414645
  0.00275745  0.02473686 -0.10728857 -0.00542393 -0.06707995 -0.00984068
  0.03353235  0.14367624  0.04253519 -0.09727338 -0.03875157 -0.04743157
 -0.06302993  0.05136701 -0.13685752 -0.17062242 -0.11446814 -0.00477281
  0.06970147 -0.07632519  0.11053953 -0.2388782  -0.051162    0.09795584
  0.06348861 -0.03023029]",1
DURACLOUD-175,"[ 5.11349887e-02 -7.57723749e-02 -1.54839950e-02  2.74391845e-02
 -5.80169521e-02  3.77960987e-02 -5.20856157e-02 -4.47259936e-03
 -3.94202173e-02  7.93554634e-03 -2.22870372e-02  8.83977562e-02
  1.19816707e-02 -6.30858690e-02 -4.64222245e-02 -4.16998565e-02
  1.51704904e-02  5.35991155e-02 -1.65649652e-02 -3.72066535e-02
  3.27648111e-02 -2.54778378e-03 -8.30253065e-02  1.71408001e-02
  3.22758928e-02  2.61638518e-02  7.21968099e-05 -7.10937306e-02
 -6.19397536e-02  3.82091329e-02 -4.27180156e-02 -4.00455110e-02
  2.63681225e-02 -4.07918449e-03  1.16388751e-02  5.47486842e-02
  1.64922141e-02  1.00661116e-02  3.38815595e-03 -4.18090560e-02
 -2.47322377e-02 -2.30495911e-02  6.15432486e-02  7.00145960e-03
  9.84966662e-03  6.58617690e-02 -2.75127869e-02 -1.22234980e-02
 -1.57813001e-02 -1.16540447e-01  5.07019833e-02  4.35935594e-02
  2.98305731e-02 -3.18453275e-02 -3.77940480e-03  1.22532109e-03
  6.69273883e-02  6.71110756e-05  3.62593704e-03  2.32053641e-02
 -2.83404044e-03  1.84343718e-02 -3.22038271e-02  9.50756893e-02
  6.47435114e-02 -2.60029491e-02  7.49558881e-02 -1.90459732e-02
  5.40799126e-02 -2.29731444e-02 -5.35351830e-03 -2.12949608e-02
 -7.12293461e-02  7.55055621e-02 -4.95353602e-02 -3.31006162e-02
 -6.07391596e-02  2.77785491e-02 -1.49658993e-02  7.04976767e-02
 -2.72155125e-02  5.42536527e-02 -1.49799110e-02  7.87262693e-02
  8.08044337e-03  6.03124052e-02 -7.10119167e-03  8.90655164e-03
  6.29217848e-02 -5.19578457e-02 -1.43202450e-02 -1.32421032e-02
 -1.27449948e-02  4.32981737e-02  6.79167360e-02  4.03592698e-02
 -2.88419686e-02  2.18604095e-02  3.26003507e-02 -5.57843372e-02
  4.88799401e-02 -1.90706421e-02  2.00935174e-03  1.16541842e-02
 -5.22424988e-02  2.07953359e-04 -3.52549776e-02 -7.14596594e-03
  1.34010082e-02  7.49383718e-02  2.23638602e-02 -4.90129702e-02
 -1.64252054e-02 -2.78465822e-02 -3.21485251e-02  2.80345958e-02
 -6.58555552e-02 -8.33134353e-02 -5.51564805e-02 -5.32045262e-04
  3.40973064e-02 -3.61147374e-02  5.81616834e-02 -1.17809616e-01
 -2.76739020e-02  4.53960449e-02  3.82678583e-02 -1.84638444e-02]",2
DURACLOUD-177,"[ 0.02118305 -0.03716292 -0.00383106  0.01448778 -0.02172098  0.01438916
 -0.0252792  -0.00259575 -0.01409627  0.00886435 -0.00677612  0.04100994
  0.00459615 -0.02539417 -0.01913707 -0.01649845  0.00579241  0.02037918
 -0.00749913 -0.01862437  0.01618905 -0.00317701 -0.03808347  0.00964806
  0.01345897  0.01215058 -0.00105416 -0.02793446 -0.02539511  0.01913661
 -0.01578    -0.01877121  0.01011087 -0.00430278  0.00103032  0.02470319
  0.01175108  0.0037345  -0.00142336 -0.01902208 -0.0132385  -0.00989202
  0.02479381  0.00501795  0.00314772  0.02721452 -0.01311176 -0.00920619
 -0.0118292  -0.05418966  0.02329389  0.01984058  0.00982701 -0.01449526
 -0.0027788  -0.00189067  0.03008727 -0.00485633 -0.00048032  0.01148896
 -0.00166697  0.00521232 -0.01706529  0.04136989  0.02725228 -0.00948879
  0.03348667 -0.00595921  0.02315878 -0.01271367 -0.00395286 -0.00902478
 -0.03186425  0.03688296 -0.02061912 -0.01327786 -0.03004891  0.00946938
 -0.00447057  0.03018196 -0.01487694  0.02624934 -0.00318932  0.03601647
  0.00599277  0.02508403 -0.00236259  0.00715909  0.02560396 -0.02212831
 -0.00736071 -0.00537354 -0.00762321  0.01960593  0.03242905  0.02103565
 -0.01337485  0.01053647  0.01868017 -0.02789713  0.02543283 -0.00685082
  0.00363798  0.00667219 -0.02447667 -0.0022798  -0.01841738 -0.00653587
  0.0039523   0.02993467  0.00980972 -0.02227175 -0.0072658  -0.01020189
 -0.0149057   0.00765878 -0.02740708 -0.03956432 -0.02629953 -0.00162101
  0.01326539 -0.01814228  0.03063657 -0.05365441 -0.016009    0.01875345
  0.0178275  -0.00451299]",2
