issuekey,doc2vec,storypoint
TDQ-5077,"[ 0.2641365  -0.30777958 -0.18149902 -0.03716774 -0.14726001  0.30708373
 -0.17154978 -0.05070831 -0.20767264  0.01015523 -0.2118176   0.16511093
  0.043871   -0.265412   -0.08325651 -0.0436399   0.00180897  0.14989527
  0.07200772 -0.07439409  0.0110424   0.06549151 -0.22924702  0.06871405
  0.10281087  0.03503526  0.01805358  0.02000437 -0.14321318  0.04760501
 -0.22145517 -0.17309576  0.08506505  0.05781659  0.08799642 -0.02262446
  0.05797563 -0.03515191  0.1113699   0.05525926 -0.03130215 -0.13964106
  0.00977473  0.09894905  0.03280722  0.15050413 -0.10819127 -0.03726808
  0.06401462 -0.3347478   0.09034092  0.01933493  0.0782106  -0.07305965
 -0.03056266 -0.09383813  0.27923915  0.0064334  -0.02427572  0.12442626
 -0.09078339  0.08928676 -0.04176736  0.2932545   0.2938625   0.04085728
  0.00864026 -0.08201908  0.11719881  0.02331962 -0.07960423 -0.27592248
 -0.28907406  0.24608815 -0.03029819 -0.18017927 -0.01038104  0.02541563
 -0.18891566  0.33825636 -0.12442568  0.21839342 -0.2507812   0.3576044
 -0.19595861  0.20637129 -0.06223126 -0.00587069  0.28415045 -0.19980939
 -0.12439304 -0.11614667 -0.1015205   0.0914361   0.12236794  0.13031071
 -0.1453403  -0.04882846  0.21146542 -0.22109444  0.23252623 -0.03961157
  0.00725195  0.16235447 -0.06487484  0.10756961 -0.18296252  0.07708311
  0.11337059  0.12936836  0.10019695 -0.15322469  0.05150647 -0.10316772
  0.05104892  0.11567768 -0.1034696  -0.1662995  -0.13870117 -0.0252772
  0.16300361 -0.01859185  0.09065104 -0.32159042  0.03081124  0.04181753
  0.24322143 -0.00681147]",8
TDQ-5078,"[ 0.17061125 -0.17932941 -0.12754153 -0.02229297 -0.08521082  0.1571589
 -0.10762642 -0.01813632 -0.09164529  0.05411756 -0.10523018  0.07187658
  0.04415091 -0.12994128 -0.04629807 -0.03503704 -0.01729691  0.08239035
  0.06291872 -0.06948486  0.01288527  0.02024321 -0.14382619  0.00393189
  0.07678071  0.01941353  0.02509955 -0.02548595 -0.06392156  0.01324414
 -0.14516227 -0.10081088  0.04816244 -0.00788441  0.04786325  0.03040521
  0.02702388  0.00246896  0.04651291  0.05623081 -0.03622345 -0.04110964
 -0.01351247  0.1095819   0.0343044   0.06170959 -0.01792087 -0.01136377
 -0.00157386 -0.17766869  0.06757311  0.0192371   0.02971426 -0.03567702
 -0.01193496 -0.06490962  0.16331305  0.03151461 -0.04583402  0.06343549
 -0.07517909  0.08157438  0.0224429   0.14686616  0.17145121  0.04933497
 -0.02839202 -0.00119973  0.08325337  0.01236351 -0.05584501 -0.12736566
 -0.12916186  0.1020577  -0.04444656 -0.10751335 -0.04057923 -0.01193594
 -0.10517272  0.15534563 -0.08526375  0.11681288 -0.10463256  0.19843459
 -0.09248443  0.11616435 -0.04976501 -0.01450968  0.13190943 -0.12357527
 -0.0579031  -0.05507389 -0.03058066  0.05969593  0.09436858  0.03170705
 -0.08582233 -0.01108392  0.1332633  -0.12186962  0.1538776  -0.03681072
  0.02894117  0.05193202 -0.07274839  0.06957103 -0.10745078  0.02276503
  0.06017234  0.05969688  0.08666011 -0.09942466  0.04381285 -0.05004787
  0.05787871  0.04486487 -0.05887881 -0.04935005 -0.12381681  0.00804671
  0.06676126  0.03185921  0.09840592 -0.12910764  0.07338443  0.05289681
  0.12456883 -0.06415538]",8
TDQ-8404,"[ 8.93054679e-02 -8.04950818e-02 -6.76237047e-03 -3.46979648e-02
 -6.23509809e-02  9.82379839e-02  1.28894375e-04  9.41010565e-03
 -6.40956759e-02 -5.66142313e-02 -1.03951886e-01  1.08713679e-01
  3.25617334e-03 -6.25422895e-02 -7.11357668e-02 -1.89168323e-02
 -6.77783415e-03  1.17541850e-01 -4.07612696e-02 -3.67524065e-02
  5.08011878e-02 -1.62875336e-02 -8.65870789e-02  1.21481232e-01
  1.27134221e-02  3.09153683e-02 -1.27151003e-02  5.98943681e-02
 -7.58899376e-02  1.52343670e-02  4.71528759e-03 -8.02880675e-02
  3.10453940e-02  1.23560511e-01  3.31214368e-02 -5.79769583e-03
  5.78251332e-02  2.26550997e-04  5.88954091e-02 -4.31245342e-02
 -2.78709494e-02 -3.42124403e-02  5.05902544e-02 -3.74732562e-03
  3.47763635e-02  4.11473997e-02 -3.79951447e-02 -9.66388062e-02
  4.10190187e-02 -1.19609378e-01  2.33291835e-02  5.29527552e-02
 -5.97031135e-03 -7.27937669e-02  2.52107363e-02 -1.13091571e-02
  4.90608402e-02  4.85593546e-03  6.33413941e-02  1.46251367e-02
  1.74136795e-02 -6.84851259e-02 -1.09483033e-01  8.87314305e-02
 -1.39825940e-02 -5.41926324e-02  7.09378868e-02 -2.32634358e-02
  7.91865066e-02 -7.09554134e-03  7.10587297e-03  4.75156959e-03
 -4.38449383e-02  8.73215422e-02  6.50166126e-04 -3.55827808e-02
  2.66678128e-02  3.74690965e-02 -5.66602163e-02  1.24925561e-01
 -4.33754250e-02  2.71014068e-02 -6.21346943e-02  8.08766857e-02
 -1.21903773e-02 -1.06705623e-02 -1.50680961e-02 -6.24985434e-03
  1.35779053e-01  2.34569106e-02 -8.79868027e-03 -2.48092283e-02
 -4.23801057e-02  3.85442600e-02  7.48847499e-02  1.22943111e-01
 -9.52093862e-03  1.41447717e-02  4.27771546e-02 -2.88323499e-02
  1.05751097e-01  1.98307801e-02 -7.10759088e-02  8.85718241e-02
  2.09391061e-02 -2.89302506e-02 -3.58956605e-02  5.96059896e-02
  4.72831503e-02  1.02819465e-01 -1.13791716e-03 -4.71934974e-02
  3.01802494e-02 -2.57856492e-02 -4.52556498e-02  5.57622872e-02
 -4.74730171e-02 -8.86119008e-02 -4.37570624e-02 -4.00373898e-02
  4.25064154e-02 -5.50415665e-02 -2.71236580e-02 -1.77489132e-01
 -6.82493150e-02  1.04760723e-02  7.97414258e-02  2.29325984e-02]",8
TDQ-5089,"[ 9.72409174e-02 -9.81897116e-02 -6.47210574e-04 -5.51089309e-02
 -1.23052336e-01  1.33753061e-01  3.28727881e-03  2.90063675e-02
 -9.18167755e-02 -7.82749206e-02 -1.53559670e-01  1.36487693e-01
 -1.15293488e-02 -1.09841816e-01 -7.20659643e-02 -2.30720975e-02
 -8.78749322e-03  1.31751969e-01 -5.14964499e-02 -2.22758837e-02
  5.08608781e-02  1.44792045e-03 -1.24805242e-01  1.64265677e-01
  2.43128017e-02  4.37247269e-02 -2.20377762e-02  6.21830709e-02
 -9.44120064e-02  2.85137799e-02 -2.95995414e-05 -9.20665339e-02
  5.39962985e-02  1.59911722e-01  3.74600403e-02 -3.00919241e-03
  6.66261464e-02  7.31821638e-04  7.73008764e-02 -6.75257593e-02
 -3.84223461e-02 -7.65276849e-02  7.45828673e-02 -7.95923732e-03
  4.61633280e-02  7.42333978e-02 -5.87191172e-02 -1.43947244e-01
  3.52869183e-02 -1.48148015e-01  3.31468731e-02  5.77384941e-02
  1.08527401e-02 -8.78100917e-02  2.79190131e-02 -1.45519152e-02
  7.95679167e-02  1.80257801e-02  8.21538568e-02  5.34319282e-02
 -2.96312547e-03 -7.51581192e-02 -1.31488547e-01  1.08060293e-01
  1.24324718e-02 -7.34720901e-02  6.48743287e-02 -2.12184116e-02
  9.51185822e-02  4.66953171e-03  2.39580497e-02 -1.16717312e-02
 -5.36446869e-02  1.29591659e-01 -1.22582903e-02 -5.60006276e-02
  3.54622044e-02  4.56349663e-02 -8.44350532e-02  1.65833607e-01
 -8.51348266e-02  5.32604866e-02 -9.07586962e-02  1.02056257e-01
 -5.52879600e-03  4.89225332e-03 -3.01551130e-02  1.37082755e-03
  1.76877469e-01  5.03669567e-02 -1.33341001e-02 -4.72522341e-02
 -5.89026771e-02  3.37621644e-02  1.10115014e-01  1.81765959e-01
  4.32753097e-03  2.32749805e-02  6.39684796e-02 -7.45535269e-02
  1.56534940e-01  1.39667345e-02 -8.46998021e-02  1.32889301e-01
  1.52246347e-02 -4.91410159e-02 -6.45382851e-02  6.60107210e-02
  6.79050386e-02  1.36625782e-01 -9.67616448e-04 -6.74076676e-02
  5.94912358e-02 -2.65346449e-02 -8.32373351e-02  7.84147084e-02
 -6.27991110e-02 -1.15251139e-01 -6.26849830e-02 -6.12977110e-02
  5.68046905e-02 -8.08500126e-02 -1.11348573e-02 -2.35793114e-01
 -8.83320644e-02  3.24636623e-02  1.21535018e-01  5.23338765e-02]",1
TDQ-5090,"[ 0.03783071 -0.02922837 -0.02366882 -0.01114534 -0.03503073  0.02016046
 -0.00813844 -0.0057295  -0.01527862 -0.01473048 -0.04911375  0.03801804
 -0.01177332 -0.04038617 -0.01333535 -0.01712906 -0.00883896  0.04369481
 -0.01520279 -0.00615669  0.01632456  0.00512463 -0.03139355  0.02777623
  0.01402572  0.01848931 -0.00081028  0.00385477 -0.03564861  0.00753949
  0.01339248 -0.0181134   0.00849269  0.02693507  0.02211609  0.01060736
  0.01427333 -0.00249849  0.02182535 -0.02046962 -0.02319302 -0.00917522
  0.01031543  0.00470998  0.01219303  0.01702592 -0.01484911 -0.03695304
  0.0217338  -0.05240888  0.02523216  0.01224029  0.00814388 -0.0257582
  0.0011126  -0.00940224  0.019949   -0.00782999  0.01098832  0.01320669
 -0.00791422 -0.03104291 -0.02980989  0.01493869  0.00607375 -0.0125447
  0.01914901 -0.00278241  0.02405985 -0.00919944 -0.00434265 -0.00229507
 -0.02631555  0.03688846  0.00304281 -0.01349526 -0.00558954  0.01235518
 -0.01354282  0.03437452 -0.01215023  0.00479963 -0.0254376   0.03660887
 -0.00118003  0.00083991  0.00017098  0.00183989  0.04734526  0.0032059
  0.00130414 -0.00262186 -0.00977885  0.0184584   0.02547553  0.03354644
 -0.00812968  0.01188345  0.02032307 -0.01456165  0.02521427 -0.00252647
 -0.01364438  0.03140989  0.00056656 -0.01310406 -0.01328076  0.02283472
  0.00750742  0.03959864  0.00258073 -0.02168496  0.02411214 -0.00758455
 -0.0188014   0.02854368 -0.02343127 -0.0347078  -0.02650946 -0.01380221
  0.01448384 -0.0068092  -0.01050638 -0.07004213 -0.01296063  0.00403744
  0.01994473 -0.00388466]",3
TDQ-5093,"[ 0.05587849 -0.0571538  -0.0066963  -0.01721029 -0.03174983  0.07524357
 -0.00138525  0.0082678  -0.03987803 -0.02299637 -0.0663838   0.06186386
  0.00575682 -0.04184528 -0.03719074 -0.0011397  -0.01426436  0.05976675
 -0.01499339 -0.01740057  0.0224716   0.000134   -0.05389617  0.06309807
  0.0068883   0.01746964 -0.00812081  0.03230533 -0.03613698  0.00505987
 -0.00982039 -0.04442624  0.00846933  0.06566076  0.02404746 -0.00505225
  0.03137614  0.00090541  0.04012359 -0.01884771 -0.00570761 -0.0180255
  0.02457006  0.00719203  0.00995322  0.02056253 -0.0290923  -0.04144322
  0.0279173  -0.06944904  0.01254543  0.03020762 -0.00267507 -0.0331622
  0.01281196 -0.01070647  0.03332946  0.0050939   0.01984153  0.01924582
  0.00920467 -0.03394974 -0.05513409  0.06440074  0.00833449 -0.02899658
  0.04276368 -0.02570711  0.05720355 -0.01068975  0.01245619 -0.01896395
 -0.03107568  0.0588033  -0.00655089 -0.02979465  0.02183094  0.02112235
 -0.03700934  0.08362655 -0.0250488   0.02497875 -0.05201891  0.0587387
 -0.01928217  0.01526604 -0.00611809 -0.00359437  0.08661591  0.00212124
 -0.01046419 -0.01775481 -0.02771804  0.02287981  0.04940784  0.0615363
 -0.0192594   0.0060951   0.01851482 -0.0251918   0.05994988  0.01511858
 -0.04009646  0.05927342  0.00533731 -0.00810847 -0.03434483  0.03781275
  0.03590986  0.06410723  0.01196342 -0.02860096  0.01603942 -0.01129602
 -0.02375461  0.03701123 -0.03291221 -0.04575572 -0.02764085 -0.0098476
  0.0308459  -0.02742345 -0.00972225 -0.09401055 -0.02785994  0.01236012
  0.0542382   0.01862046]",8
TDQ-5097,"[ 0.11413188 -0.12004948 -0.06746172  0.00088903 -0.11097437  0.07637604
 -0.04058921 -0.00936855 -0.04597948 -0.04977565 -0.10432746  0.15968575
 -0.00992435 -0.12195626 -0.05274092 -0.06033625  0.07031397  0.14320196
 -0.0343517  -0.02465421  0.07097428 -0.01119688 -0.13335124  0.07221699
  0.08159862  0.01812721 -0.01717531  0.0063125  -0.11229563  0.0502512
 -0.0530111  -0.09322065  0.06516571  0.0795048   0.02428424  0.06348802
  0.08427117  0.0002261   0.04522033 -0.03709437 -0.05091767 -0.06999882
  0.04465411  0.02560591  0.07567623  0.07593174 -0.02308746 -0.1117641
  0.01411883 -0.17263332  0.12178766  0.0529649   0.03605582 -0.08809894
 -0.00754122 -0.04211586  0.12660478 -0.00072537  0.09358466  0.05533558
 -0.02565537 -0.02750987 -0.06631409  0.08446147  0.02242986 -0.0586705
  0.08519629  0.00404664  0.08720911  0.00685952 -0.02024249 -0.01811917
 -0.08887439  0.10867622  0.00931124 -0.07499044 -0.02074291 -0.00614794
 -0.06174554  0.11303315 -0.08640004  0.06537696 -0.04388983  0.12658413
  0.00688484 -0.00142314 -0.03480109  0.01347138  0.14409943 -0.01344094
  0.01652028 -0.0157758  -0.04562244  0.05956434  0.09327441  0.11878815
 -0.0170925   0.05311953  0.09361708 -0.05887336  0.14860374 -0.01135844
 -0.0462469   0.08748563 -0.00203609 -0.02403587 -0.04347665  0.06170643
  0.04479374  0.12273689  0.00856558 -0.12802435  0.04778181 -0.03087375
 -0.04278122  0.02845226 -0.09399125 -0.1553429  -0.1012357  -0.01212627
  0.05111117 -0.02990785  0.00830492 -0.22469808 -0.05099397  0.03357021
  0.09580421  0.00024393]",5
TDQ-5101,"[ 0.04994409 -0.02011222 -0.05809211 -0.00029238 -0.05142975 -0.00262424
 -0.02792695  0.00166828 -0.01920481  0.02862212  0.00782191  0.00767836
  0.00529994 -0.0262221   0.00849874 -0.02540147  0.01851059  0.02219226
  0.03164756 -0.00872968  0.00612091  0.00405679 -0.02265775 -0.03426434
  0.03814375  0.02913285 -0.00471772 -0.03100965 -0.01047666  0.02849077
 -0.03827842 -0.03712367  0.04405543 -0.03685801 -0.01509398  0.03339867
 -0.00372142 -0.00470834 -0.00532664  0.01711917 -0.02230078 -0.05886454
 -0.00727692  0.02306576  0.03314222  0.02902033  0.04315089  0.00467257
 -0.02728909 -0.06305623  0.01150411 -0.01193092  0.04035829 -0.01226303
 -0.02117371 -0.01289272  0.02068586 -0.01437283 -0.01556516  0.02085262
 -0.04912732  0.03943231  0.03381266  0.00407363  0.05571931  0.03941054
 -0.04746086  0.02922647 -0.04115641  0.02728035 -0.04136185 -0.04712619
 -0.0341924   0.00343258 -0.0177053  -0.01122699 -0.04224946 -0.04141172
 -0.02873002  0.00228617 -0.01473371  0.04441524  0.00754301  0.01972428
 -0.00633168  0.00457863 -0.03997697 -0.01388715 -0.00010816 -0.05559223
 -0.005569   -0.02448555 -0.00632624  0.02787866 -0.00277728  0.00798136
 -0.02019965  0.00475553  0.06332424 -0.04191564  0.05102976 -0.03098839
  0.03617736 -0.02159216 -0.05099443  0.01792824 -0.02038143 -0.0075497
 -0.03060843 -0.02314408  0.02889334 -0.04085212  0.01729503 -0.04642932
  0.03990962 -0.00571433 -0.00140649 -0.0002256  -0.02424954 -0.01910502
 -0.00048343  0.00188658  0.06101274 -0.03031088  0.03340764 -0.00825069
 -0.00580346 -0.01591909]",5
TDQ-5104,"[ 2.33519115e-02 -3.03083230e-02 -5.24878444e-04 -8.46810080e-03
 -1.45091265e-02  4.08598036e-02 -9.56616539e-04  6.86733285e-03
 -2.45399587e-02 -1.87137537e-02 -3.60344760e-02  3.32270116e-02
 -3.10673611e-03 -2.41710860e-02 -2.14785561e-02 -7.19183544e-03
 -4.16747341e-03  3.27743478e-02 -1.11101670e-02 -8.83938558e-03
  1.52341975e-02  8.18025321e-04 -2.64840275e-02  3.94417010e-02
  5.39220357e-03  1.11756623e-02 -2.39831954e-03  1.86623223e-02
 -2.20825057e-02  2.68062297e-03 -5.47796162e-03 -2.20312215e-02
  9.41345468e-03  3.53857018e-02  1.24499360e-02 -2.40909611e-03
  1.72749273e-02 -2.65869708e-03  1.55233070e-02 -1.50604397e-02
 -5.58175938e-03 -1.14294915e-02  1.68463774e-02  2.48382147e-03
  1.19680595e-02  1.55313443e-02 -1.35320956e-02 -2.75395326e-02
  1.39987329e-02 -3.80535610e-02  6.56929379e-03  1.73670147e-02
 -8.70307907e-04 -1.81059837e-02  7.89338537e-03 -3.77802458e-03
  1.63415242e-02  2.81608175e-03  1.27484091e-02  6.47589331e-03
  5.89907216e-03 -1.30808791e-02 -2.90501341e-02  2.88497582e-02
  2.20209500e-03 -1.96836367e-02  1.58228520e-02 -8.39067157e-03
  3.28134634e-02 -1.00978534e-03  6.95908861e-03 -3.87803558e-03
 -1.88790169e-02  3.30694281e-02 -1.34863518e-03 -1.93155371e-02
  1.00244088e-02  1.41778355e-02 -1.82338394e-02  4.40216735e-02
 -1.07614445e-02  1.34748761e-02 -2.62240320e-02  2.42073536e-02
 -4.15835716e-03  1.80678628e-03 -3.46544688e-03 -4.30788798e-03
  4.47872989e-02  4.67951223e-03 -1.03923595e-02 -1.09018497e-02
 -1.60515364e-02  1.35219293e-02  2.90979631e-02  3.35032605e-02
 -7.21522156e-05  1.06421742e-03  1.44557012e-02 -1.78011581e-02
  3.31810676e-02  9.76646785e-03 -2.58337557e-02  2.97121219e-02
  8.41961429e-03 -5.39086200e-03 -1.20104654e-02  1.72391646e-02
  2.01176889e-02  3.20756212e-02  4.21709061e-04 -1.28441993e-02
  1.37476018e-02 -6.87195128e-03 -1.22242356e-02  1.99778751e-02
 -1.73081271e-02 -2.78884098e-02 -1.86383352e-02 -1.03470748e-02
  1.77229382e-02 -1.47518376e-02 -3.06214462e-03 -5.67710549e-02
 -1.62593983e-02  7.95891415e-03  2.78289337e-02  1.23205315e-02]",5
TDQ-5105,"[ 6.34733066e-02 -4.91278060e-02 -7.13887662e-02  2.01908275e-02
 -4.34836000e-02 -1.11572696e-02 -4.74767908e-02 -2.31808666e-02
 -7.96537567e-03  2.18164362e-02 -6.20617298e-03  9.51704383e-03
  1.72846008e-03 -5.55394478e-02  4.73011704e-03 -2.76465174e-02
  3.44127975e-02  1.56447515e-02  3.94800231e-02 -1.80618763e-02
 -2.47858418e-03  1.72572471e-02 -2.90106945e-02 -5.93180060e-02
  4.13884893e-02  2.87089143e-02 -1.85118746e-02 -3.15715186e-02
 -3.16919908e-02  3.05076726e-02 -6.35368899e-02 -4.56050150e-02
  3.77125107e-02 -3.97778861e-02 -3.41496081e-03  1.90343242e-02
  1.36010004e-02 -6.26331894e-03 -8.71890152e-05  3.19840461e-02
 -3.17981467e-02 -5.77410311e-02 -1.29988752e-02  1.51087288e-02
  2.86022108e-02  4.05249931e-02  1.35966251e-02  8.41215439e-03
 -8.60997941e-03 -9.08430442e-02  3.67349684e-02 -2.12948751e-02
  4.38638851e-02 -1.32626332e-02 -3.19767147e-02 -1.93387195e-02
  4.80036214e-02 -1.89492833e-02 -1.90735534e-02  2.29872242e-02
 -4.89785150e-02  3.26725170e-02  2.52320431e-02  1.55675085e-02
  7.86927789e-02  4.11362834e-02 -3.15366015e-02  1.19553395e-02
 -3.91622409e-02  1.48352217e-02 -4.93073687e-02 -6.99888766e-02
 -7.81840533e-02  3.11475266e-02  1.04192952e-02 -1.12162316e-02
 -4.93732020e-02 -3.02366558e-02 -2.09828373e-02  2.36334093e-02
 -5.08326385e-03  4.47467454e-02 -2.35346276e-02  5.05418070e-02
 -1.61903407e-02  3.45659778e-02 -3.77901532e-02 -8.03834386e-03
  2.65158936e-02 -9.18705985e-02 -1.24258606e-03 -1.90004241e-02
 -2.49163490e-02  2.50587370e-02  4.57163341e-03 -7.44453026e-03
 -2.16254853e-02  2.27825320e-03  7.53607899e-02 -5.82992248e-02
  4.00386229e-02 -3.89016792e-02  5.11894189e-02 -5.93028357e-03
 -3.09914779e-02  3.19596902e-02 -2.31728852e-02  9.69552528e-03
 -2.97222864e-02 -1.22652315e-02  1.54735455e-02 -4.49799486e-02
  7.73554016e-03 -4.80572544e-02  5.24126813e-02  2.88645085e-03
 -7.02075055e-03 -2.81266663e-02 -2.40530837e-02 -7.67055526e-03
  2.07703188e-02  3.97664169e-03  3.20473500e-02 -4.11581472e-02
  2.28777938e-02 -2.08222121e-02  7.71398377e-03 -1.18257813e-02]",8
TDQ-5109,"[ 0.04371234 -0.03144907 -0.03984376 -0.00842016 -0.0320597   0.02353861
 -0.01534204 -0.00643981 -0.02446436  0.00355956 -0.02164125  0.03585669
  0.0016203  -0.03678333 -0.01573151 -0.01373498  0.00811654  0.03125263
  0.00171539 -0.00174409  0.00863864  0.01092413 -0.04375009 -0.00146328
  0.02213498  0.01015847  0.00064689  0.0024529  -0.01968045  0.01426119
 -0.03085757 -0.03097901  0.02000396  0.00579925 -0.00529461  0.00609479
  0.01629214 -0.0093465   0.00542626  0.00168853 -0.006176   -0.02697803
  0.00733905  0.01799333  0.01617209  0.02589051 -0.00436302 -0.01062386
 -0.00509968 -0.05563468  0.01903806  0.00585965  0.01844224 -0.00587137
 -0.0054321  -0.00810801  0.03428455 -0.01110576  0.01048687  0.01010578
 -0.01811206  0.0148224  -0.00655385  0.03422314  0.03024331  0.00194424
  0.01010003 -0.00270557 -0.0040149   0.01039933 -0.00863409 -0.02383579
 -0.04428817  0.03187967  0.01283951 -0.02446788 -0.00514269 -0.0081152
 -0.02427697  0.03291113 -0.02081355  0.02912933 -0.01733669  0.04136886
 -0.00987439  0.02169135 -0.01139974  0.00793399  0.03960202 -0.02700713
 -0.0116187  -0.01512089 -0.01372751  0.01411915  0.01635768  0.02324156
 -0.02116365  0.0009065   0.0362867  -0.02604562  0.03080687 -0.01554659
  0.00435556  0.02398959 -0.00534138  0.00838801 -0.02053969  0.01137981
  0.00753775  0.02176032  0.01512798 -0.03284475  0.00503939 -0.02054683
  0.00477298  0.00415676 -0.01614333 -0.0193777  -0.03372534 -0.00661338
  0.01710293 -0.0086203   0.02714738 -0.04668047  0.00479457  0.00916662
  0.01946716 -0.01213298]",8
TDQ-5110,"[ 0.08188816 -0.07687189 -0.00346195 -0.03172978 -0.05877316  0.08688667
 -0.00102351  0.0146861  -0.04417993 -0.06441621 -0.10082962  0.09965628
 -0.00430528 -0.0676629  -0.0662281  -0.02321623  0.01719876  0.10593783
 -0.04368228 -0.01912849  0.05387682 -0.00779424 -0.07603183  0.11165443
  0.01987845  0.03721496 -0.02926283  0.05419632 -0.07826553  0.01500396
  0.0042225  -0.07901947  0.02964599  0.11792709  0.03366531  0.0026493
  0.05749412  0.00370595  0.0667783  -0.04432521 -0.03425016 -0.0454233
  0.05528394 -0.01730531  0.04105442  0.04902105 -0.03826613 -0.09715394
  0.04855676 -0.12176412  0.01917407  0.04101275 -0.00619629 -0.07793953
  0.01627258 -0.00719241  0.04659287  0.00094705  0.05829519  0.01738584
  0.00947146 -0.07836914 -0.10704196  0.07732801 -0.02273035 -0.06461848
  0.07669471 -0.01786211  0.08010097 -0.00761003  0.01441929  0.00122193
 -0.05794695  0.08729412  0.01459637 -0.0418611   0.03319201  0.04372472
 -0.05187804  0.11985715 -0.03073139  0.03116057 -0.06475822  0.07277524
 -0.00374521 -0.00577668 -0.02285462 -0.01003086  0.13904595  0.02187168
 -0.00527598 -0.01784992 -0.04888963  0.02807531  0.08065286  0.12652756
 -0.0071854   0.02095557  0.03885861 -0.03385875  0.08989834  0.01020736
 -0.06678176  0.08755958  0.01968742 -0.02841846 -0.0357872   0.07112584
  0.04181171  0.10363975 -0.00925298 -0.04422456  0.02659238 -0.02609308
 -0.05272201  0.06129233 -0.05268847 -0.099342   -0.03551817 -0.04260119
  0.04054243 -0.06633036 -0.03182635 -0.17399606 -0.08712871 -0.0038941
  0.07967809  0.03477237]",20
TDQ-5116,"[ 0.03359065 -0.01835284 -0.01537773 -0.01746921 -0.02852322  0.02328192
 -0.01221625  0.00468467 -0.0298689  -0.00262617 -0.0287849   0.02127358
 -0.00425153 -0.0197482  -0.01590389 -0.00817967 -0.00552782  0.01697284
 -0.00698154  0.00390155 -0.00143327  0.00189983 -0.01703004  0.012059
  0.0031194   0.01824927 -0.00746023  0.01077235 -0.00588087  0.00554544
 -0.00170957 -0.02575285  0.02449977  0.00895773  0.00055714 -0.00258239
  0.00059237  0.00029363  0.0079615  -0.00295711 -0.01852823 -0.03716357
  0.01219595  0.00335053  0.00210022  0.02329887  0.00680778 -0.01464793
  0.00583139 -0.03453143 -0.01734824  0.00293827  0.02360481 -0.01416634
 -0.00475989  0.00056185  0.00536808 -0.01393343 -0.00789867  0.00821307
 -0.01561134 -0.01392706 -0.02318166  0.01998378  0.01576878  0.00787331
 -0.01598047  0.0067907  -0.00456617  0.0137215   0.00718529 -0.02012165
 -0.0250165   0.01695114 -0.00792532 -0.01210556 -0.00118892  0.00626226
 -0.01784548  0.03186674 -0.01863225  0.02707078 -0.01023555  0.0216302
 -0.01625087  0.01624244 -0.01478803 -0.00699107  0.03634354 -0.01295503
  0.00058651 -0.02021298 -0.00790153  0.00789046  0.00946677  0.0165865
 -0.01668482 -0.01302843  0.02176407 -0.02659074  0.02839476 -0.00145585
 -0.01048394  0.01828148 -0.01768444  0.00067462 -0.02186266  0.00516855
 -0.00285706  0.002836    0.00927835 -0.01625818  0.01068414 -0.02571715
  0.00918518  0.01469153 -0.01503863 -0.00045144 -0.00730338 -0.01617156
  0.00737574 -0.01453213  0.02006042 -0.04289057 -0.00482454 -0.01205039
  0.01731319  0.00220748]",8
TDQ-5117,"[ 0.06146197 -0.065904   -0.07163755  0.02339447 -0.04565187  0.04169295
 -0.05995379 -0.03400207 -0.02399075  0.03580441 -0.02082381  0.02663304
  0.02860871 -0.06648024 -0.00760566 -0.02718269  0.03119716  0.0222685
  0.03362643 -0.01681191 -0.00389704  0.01539791 -0.0435134  -0.03707485
  0.04680393 -0.00613086 -0.00164079 -0.02454747 -0.04178696  0.02512841
 -0.07322545 -0.04023712  0.03202775 -0.02967715  0.00612798  0.02871492
  0.02653063 -0.0023961   0.00526204  0.03593913 -0.00302398 -0.03236035
 -0.01164978  0.05155021  0.01906523  0.03057697 -0.00537534  0.01463567
 -0.00116241 -0.07967402  0.05585648 -0.00502701  0.04532928 -0.01289654
 -0.02385596 -0.03925736  0.07385779  0.00050113 -0.01683725  0.03548718
 -0.03100579  0.06969029  0.02779884  0.05125314  0.0904701   0.02948374
 -0.00643167 -0.01042723  0.00322759  0.00849734 -0.03771377 -0.06814934
 -0.07267186  0.03603189 -0.00102352 -0.03819827 -0.03066604 -0.03024309
 -0.0345928   0.04120281 -0.02479058  0.0572753  -0.03334229  0.0826878
 -0.02604412  0.04569802 -0.0365156   0.00745445  0.03285551 -0.07857212
 -0.02562812 -0.01585902 -0.01350813  0.03752733  0.01764668 -0.00567645
 -0.03979312 -0.00924587  0.07207666 -0.03802838  0.05221381 -0.02150006
  0.02693469 -0.00174817 -0.02977178  0.03213701 -0.03695436  0.01110486
  0.01749792  0.01221222  0.04497854 -0.04982452  0.00789539 -0.03007233
  0.03843288 -0.00916867 -0.02506538 -0.03724487 -0.04658834  0.0240629
  0.02738876  0.02774453  0.04272418 -0.04139503  0.03915546  0.03037727
  0.03836732 -0.03271491]",5
