issuekey,doc2vec,storypoint
CLOV-1205,"[ 0.06052294 -0.02278414 -0.03882999 -0.00188352 -0.01737781  0.02356972
 -0.01199988 -0.02550132 -0.02599606  0.01936453 -0.04461823  0.04825149
 -0.00875823 -0.02541252 -0.03967653  0.00487674  0.01255296  0.00739679
 -0.00858324  0.01315864 -0.00421248 -0.03001816 -0.05014132  0.00778721
  0.02697104 -0.00166877 -0.01761428 -0.00845677 -0.0519028  -0.01224472
 -0.04924607  0.00686829 -0.00592472 -0.01192416 -0.00571697  0.03541544
  0.00053574  0.00391219  0.01330515 -0.01295282 -0.02166038 -0.02173801
  0.0204654   0.03849979  0.01840188  0.02475795 -0.01322689 -0.00508833
 -0.01324921 -0.04511371  0.04893825  0.03514202  0.04376195 -0.0322636
  0.01316981 -0.02394293  0.06203412 -0.02994738 -0.01188263  0.03805535
 -0.01632641  0.01451581  0.03041451  0.05541529  0.03554934 -0.03503196
  0.02131699  0.00718378  0.01371103 -0.01142593  0.00015588 -0.02310926
 -0.02175479  0.04866865 -0.01632051 -0.02590445 -0.04708839  0.01537734
 -0.01921001  0.02638173  0.00398806  0.03482164 -0.0075782   0.06513301
 -0.02624022  0.00717427 -0.00204119 -0.0017708   0.04966783 -0.03904749
 -0.00660565  0.00035114 -0.00695169  0.01855989  0.0390393   0.0170128
 -0.01295122 -0.0346973   0.04948215 -0.04601686  0.00964431 -0.00630014
  0.00635597  0.00889494  0.003999   -0.02771836 -0.00302071  0.00793387
  0.00962818  0.01598232  0.01818134 -0.02341276  0.02709071 -0.03229787
 -0.03019565  0.0237812  -0.01557363 -0.03698133 -0.01845114 -0.00036493
  0.02247939 -0.00241353  0.04220655 -0.04026496 -0.01302812  0.02374159
  0.0214812  -0.00399163]",1
CLOV-1206,"[ 0.14409876 -0.05700198 -0.10745779 -0.00591409 -0.0450251   0.04678295
 -0.02367845 -0.06397483 -0.06413011  0.03947359 -0.1119106   0.13272323
 -0.02844025 -0.06455883 -0.10688516  0.01480134  0.02022106  0.01305165
 -0.00918676  0.03073366 -0.02346159 -0.07747433 -0.11970411  0.01382929
  0.07516596 -0.00831374 -0.04346725 -0.02521886 -0.13349834 -0.04443089
 -0.13664424  0.01248227 -0.02695206 -0.03702948 -0.01388938  0.09569424
  0.00463164  0.00612946  0.03656614 -0.02913661 -0.04185067 -0.04837271
  0.05272417  0.1018436   0.05765145  0.07380161 -0.04555317 -0.00448406
 -0.03636653 -0.12984207  0.13773419  0.11240161  0.12728472 -0.09400772
  0.03023664 -0.06933558  0.17166913 -0.07668295 -0.03117609  0.10486548
 -0.03468952  0.04076135  0.07132998  0.15158041  0.09960914 -0.08677503
  0.0511118   0.01155926  0.03817474 -0.02380722 -0.00443406 -0.05854373
 -0.05298568  0.11622693 -0.03377083 -0.069803   -0.11202028  0.04623191
 -0.05221464  0.08160336  0.02841602  0.087505   -0.01386783  0.17800193
 -0.07253957  0.02238272 -0.00110799 -0.02134726  0.13374563 -0.10632895
 -0.02423806  0.01191879 -0.02840802  0.06051698  0.10710351  0.0422595
 -0.03904973 -0.08581269  0.13481662 -0.13125925  0.02430652 -0.02136086
  0.0102812   0.03482345  0.009094   -0.06834224  0.00363625  0.03024713
  0.02463267  0.04533418  0.05266202 -0.07274498  0.08162919 -0.08332121
 -0.07848988  0.05428598 -0.03835861 -0.0921856  -0.0407603   0.00938554
  0.04177291  0.00131098  0.10514939 -0.10306983 -0.03818383  0.05646246
  0.06865248 -0.01175162]",1
CLOV-1207,"[ 0.08334785 -0.03264786 -0.06588777 -0.00717339 -0.02286695  0.0281979
 -0.01447059 -0.03650698 -0.03915809  0.02503968 -0.06808273  0.07913752
 -0.01700526 -0.03126275 -0.06214652  0.00646295  0.01241095  0.00740215
 -0.00289488  0.01947611 -0.00957419 -0.04611523 -0.07249089  0.00518833
  0.0404606  -0.01297285 -0.03281661 -0.01569969 -0.08422415 -0.02710134
 -0.07802569  0.00409459 -0.01409788 -0.02322584 -0.013219    0.05579792
 -0.0030122   0.00578075  0.01904557 -0.01912987 -0.02799042 -0.02896627
  0.02863414  0.05941397  0.03754726  0.04435473 -0.02724044 -0.00564634
 -0.0262959  -0.07783081  0.08585042  0.06665786  0.07838253 -0.05705533
  0.02166489 -0.04449051  0.10496853 -0.04715506 -0.01612541  0.06710724
 -0.0191641   0.02093301  0.03575291  0.09745984  0.05760789 -0.04912842
  0.02789503  0.00994068  0.02532905 -0.01460892 -0.00283704 -0.03857537
 -0.03169816  0.06675465 -0.02163934 -0.0438196  -0.06725773  0.02411333
 -0.03324419  0.04482281  0.01566458  0.05117752 -0.00907223  0.10235826
 -0.04469465  0.01043322 -0.00639268 -0.01298186  0.08073116 -0.06759557
 -0.01308924  0.00858041 -0.01918981  0.0308402   0.0629482   0.02625135
 -0.02444582 -0.04807455  0.08609483 -0.07903746  0.01735894 -0.0141487
  0.0015644   0.0210155   0.00723566 -0.04358557  0.00187515  0.02273229
  0.01661431  0.02546252  0.03409616 -0.04643023  0.05038132 -0.04987716
 -0.04557641  0.0277673  -0.02430101 -0.04888977 -0.02313698  0.0080369
  0.0267572   0.00114574  0.06661888 -0.06344108 -0.02264781  0.02884859
  0.03890728 -0.00536425]",3
CLOV-1208,"[ 0.21715347 -0.08817116 -0.1575751  -0.00831803 -0.07384859  0.07947152
 -0.03981436 -0.09473848 -0.09484168  0.06272933 -0.16690646  0.19574547
 -0.0343663  -0.09020222 -0.14924458  0.01381994  0.04029749  0.02005367
 -0.02199589  0.04267029 -0.02362332 -0.11083594 -0.18891682  0.02167617
  0.11420675 -0.00919008 -0.06538484 -0.03919673 -0.19690558 -0.05837789
 -0.20744444  0.0123842  -0.03518017 -0.05362877 -0.02228052  0.14658
  0.00172097  0.00727469  0.04485969 -0.04318781 -0.06659958 -0.08097394
  0.08223759  0.15605514  0.08758406  0.10876527 -0.06147882 -0.01824835
 -0.0618816  -0.19948308  0.20222232  0.16037065  0.18503848 -0.1408761
  0.0389651  -0.09749437  0.24622919 -0.10535064 -0.04708295  0.14918025
 -0.05187513  0.06100023  0.1083849   0.23248057  0.14103091 -0.12525104
  0.07379474  0.01790696  0.04834073 -0.03533424 -0.00461808 -0.08175465
 -0.08548395  0.17132418 -0.0588809  -0.09879494 -0.16496815  0.06750758
 -0.07433413  0.12107899  0.03077645  0.13521063 -0.0232017   0.26084828
 -0.10866929  0.03583728 -0.00856817 -0.0256052   0.19509996 -0.14927328
 -0.03162985  0.01765299 -0.03530391  0.07987165  0.15362123  0.06146639
 -0.06216238 -0.12775956  0.20486946 -0.19742587  0.03631013 -0.03385915
  0.01350066  0.0420124   0.01359625 -0.10622219  0.00367148  0.04712674
  0.03228172  0.06623555  0.08189527 -0.11204736  0.11363304 -0.12370805
 -0.10846666  0.0846538  -0.05761877 -0.13341025 -0.07037997  0.00215624
  0.07610834  0.00154402  0.15617259 -0.15871295 -0.04771693  0.08103783
  0.09469066 -0.02381244]",1
CLOV-1209,"[ 4.14405614e-02 -1.30205667e-02 -2.68391296e-02  2.99148052e-03
 -1.25176935e-02  1.80820264e-02 -1.01397587e-02 -2.12861244e-02
 -1.41346687e-02  1.06450366e-02 -2.96660960e-02  3.47605571e-02
 -7.17859529e-03 -1.41411135e-02 -3.07264533e-02  7.85529427e-03
  1.15587246e-02  5.48202451e-03 -4.43633227e-03  6.80187996e-03
  3.00224696e-04 -2.22981218e-02 -3.77910100e-02  5.99671714e-03
  2.22641286e-02  1.04945833e-02 -8.06047488e-03 -1.10026477e-02
 -3.04161217e-02 -7.07307272e-03 -3.34176607e-02 -1.53397035e-03
 -4.86868666e-03 -7.63161713e-03 -3.11498274e-03  2.83709876e-02
  1.64819168e-04 -3.55148659e-05  9.85189248e-03 -4.43401188e-03
 -1.49745643e-02 -1.90012753e-02  1.56098763e-02  2.55509559e-02
  8.52564257e-03  2.70775631e-02 -9.40764975e-03 -6.66697137e-03
 -1.59620028e-02 -3.29478085e-02  3.93745974e-02  3.05437073e-02
  2.93295849e-02 -2.24676449e-02  2.48481589e-03 -1.18051553e-02
  4.51278873e-02 -1.68213621e-02 -7.77852535e-03  2.67625116e-02
 -6.70318305e-03  1.08543904e-02  2.41283029e-02  3.89926732e-02
  2.78102327e-02 -2.24985015e-02  1.42381294e-02 -2.38595923e-04
  8.14354885e-03 -1.18623786e-02 -3.58069898e-04 -1.07209980e-02
 -1.10723861e-02  2.83489935e-02 -1.43582355e-02 -1.15461675e-02
 -3.11153308e-02  1.29224630e-02 -6.80310559e-03  2.33323593e-02
 -3.69564630e-04  2.79210117e-02 -6.67880056e-04  4.75888811e-02
 -1.73695106e-02  2.31596245e-03 -1.80045993e-03 -1.60424493e-03
  3.36970352e-02 -2.69873068e-02 -9.42876749e-03  1.54734857e-03
 -3.84901557e-03  1.73801165e-02  2.86763627e-02  8.97605158e-03
 -8.73657316e-03 -2.43721381e-02  3.70423533e-02 -3.73217799e-02
  4.63080220e-03 -5.50325913e-03  2.07524723e-03  7.53809232e-03
 -2.14638821e-05 -1.56298634e-02  1.73722301e-03  7.37433229e-03
  2.30856240e-03  1.16789872e-02  1.58087984e-02 -2.44203489e-02
  1.49231171e-02 -2.27781888e-02 -1.61126759e-02  1.60828847e-02
 -9.73088946e-03 -3.00524645e-02 -1.39814578e-02  3.31402267e-03
  1.61202718e-02 -2.45499890e-03  3.38260084e-02 -3.31324302e-02
 -1.00108972e-02  1.60228964e-02  1.85995903e-02 -1.30726937e-02]",3
CLOV-1227,"[ 0.2857884  -0.11474333 -0.19879934 -0.01633052 -0.09020254  0.09758813
 -0.0458232  -0.13117187 -0.11898842  0.08371624 -0.21592619  0.2555226
 -0.04564226 -0.11804915 -0.20385379  0.02012914  0.03958771  0.03003345
 -0.02314295  0.05978112 -0.03984915 -0.14600591 -0.24026452  0.02170661
  0.14468673 -0.01977575 -0.09101784 -0.05078622 -0.2633029  -0.08340225
 -0.25868267  0.01642225 -0.04765195 -0.06625519 -0.03194621  0.18592209
  0.00525871  0.00421002  0.06305054 -0.05480197 -0.09326634 -0.09769151
  0.09863146  0.19420208  0.11639398  0.13643043 -0.07724234 -0.01717912
 -0.07261869 -0.2528862   0.26795083  0.20798166  0.24444468 -0.18078882
  0.05988397 -0.13733822  0.3259379  -0.14569762 -0.05887159  0.1980878
 -0.06503698  0.07829429  0.13152614  0.29783544  0.18605682 -0.17157714
  0.09777731  0.02466445  0.06716941 -0.05068265 -0.00581291 -0.10972769
 -0.10704573  0.21802162 -0.06790447 -0.12792197 -0.21416964  0.08547398
 -0.10235306  0.15908404  0.05120351  0.1723612  -0.02950702  0.3362567
 -0.14088245  0.04035689 -0.01076876 -0.03162998  0.25577196 -0.20557606
 -0.03926896  0.02128143 -0.04933464  0.11319027  0.20163296  0.09087709
 -0.07651057 -0.16341105  0.26193476 -0.24594854  0.04725992 -0.04459806
  0.01340132  0.06386039  0.01904031 -0.1346014   0.00526274  0.05557419
  0.04787149  0.08765141  0.10473176 -0.14381611  0.14816931 -0.1622873
 -0.14449258  0.11131883 -0.07877676 -0.172552   -0.08482608  0.00992948
  0.08588915  0.00735498  0.20154937 -0.20385288 -0.07125527  0.09927221
  0.12848586 -0.03529116]",2
CLOV-1228,"[ 0.06812262 -0.03060757 -0.04974107 -0.00211651 -0.01750924  0.02105452
 -0.0103491  -0.03322351 -0.03458757  0.02012859 -0.04990676  0.06014058
 -0.010673   -0.02473654 -0.05111543  0.00708013  0.00911047  0.00625322
 -0.00634611  0.0127402  -0.01540087 -0.0355302  -0.05727353 -0.00137726
  0.03102311 -0.00630316 -0.02487567 -0.01123293 -0.06406961 -0.01608232
 -0.06535666  0.0027493  -0.0105696  -0.01494407 -0.01001974  0.04469781
  0.00299428  0.00478707  0.01800532 -0.01174534 -0.02097745 -0.01935277
  0.02396519  0.04638627  0.03338771  0.03164224 -0.01901801 -0.00437368
 -0.0158184  -0.06189328  0.06648259  0.04987453  0.06300672 -0.04010106
  0.01687255 -0.03336414  0.08055564 -0.03456535 -0.0118448   0.05341154
 -0.01792784  0.0199041   0.03334973  0.07492108  0.04001136 -0.04192097
  0.02484246  0.00626084  0.01534532 -0.00885163 -0.00126965 -0.0260178
 -0.02116561  0.05311748 -0.01624265 -0.0363995  -0.05276714  0.02049903
 -0.02882582  0.03935201  0.01911822  0.04012518 -0.0089585   0.08045633
 -0.03852841  0.01010675 -0.00136853 -0.00713307  0.05802675 -0.05139289
 -0.00658096  0.01072272 -0.01481536  0.02874556  0.05271941  0.01906843
 -0.01894959 -0.03867243  0.06036119 -0.05760347  0.01480708 -0.01018571
  0.00152452  0.0094548   0.0067275  -0.03381835  0.00325153  0.01349194
  0.01242696  0.02532449  0.02122523 -0.03241396  0.03694499 -0.03458387
 -0.03418064  0.02616632 -0.01908372 -0.0359017  -0.01927403  0.00262224
  0.0234148  -0.00043563  0.0437411  -0.04017525 -0.01624383  0.0242466
  0.02611605 -0.00625871]",1
CLOV-1230,"[ 1.51187003e-01 -6.66804835e-02 -1.06703065e-01 -3.21135717e-03
 -4.79931347e-02  4.97019961e-02 -2.00327486e-02 -6.77358583e-02
 -6.61297739e-02  4.17256989e-02 -1.14661038e-01  1.38245150e-01
 -2.52394136e-02 -6.51412830e-02 -1.05805129e-01  7.48443464e-03
  1.91002674e-02  1.46498652e-02 -6.41189935e-03  3.26307192e-02
 -1.82923656e-02 -7.78951868e-02 -1.36149228e-01  8.27437546e-03
  7.42568523e-02 -1.15621090e-02 -4.56950590e-02 -2.50125080e-02
 -1.40636981e-01 -4.18280065e-02 -1.34290949e-01  1.06333187e-02
 -2.89096516e-02 -3.76065224e-02 -1.37423230e-02  1.05477966e-01
 -1.06250949e-03 -6.65632018e-04  3.22170183e-02 -3.52970026e-02
 -4.41231690e-02 -5.24422899e-02  5.14618680e-02  1.04168639e-01
  6.33306876e-02  7.21906573e-02 -4.54903990e-02 -1.05604893e-02
 -4.53364141e-02 -1.40393227e-01  1.42843947e-01  1.19850449e-01
  1.32168755e-01 -9.81773138e-02  3.27296220e-02 -7.28737488e-02
  1.79537132e-01 -7.45283440e-02 -3.28440033e-02  1.05962858e-01
 -3.02722584e-02  3.87199670e-02  7.08380714e-02  1.65919960e-01
  9.32129472e-02 -8.82956013e-02  5.47618456e-02  9.49992053e-03
  3.63063961e-02 -2.47440413e-02 -1.33344356e-03 -5.72509505e-02
 -6.09936193e-02  1.13049917e-01 -3.35624591e-02 -6.85603395e-02
 -1.16462313e-01  5.38846962e-02 -5.78053035e-02  8.93978775e-02
  2.52389945e-02  8.84008482e-02 -1.72692779e-02  1.80559859e-01
 -7.33294189e-02  2.56163571e-02 -7.19473278e-03 -1.49603589e-02
  1.36878744e-01 -1.06909856e-01 -2.03978680e-02  9.82716586e-03
 -2.90616117e-02  5.81044853e-02  1.11454770e-01  4.85336408e-02
 -4.64557856e-02 -8.90217572e-02  1.46361679e-01 -1.39934465e-01
  2.80664582e-02 -2.43009329e-02  9.04002506e-03  3.91054079e-02
  1.38093010e-02 -7.83876255e-02  4.55963984e-03  3.06413788e-02
  2.33755708e-02  5.03308363e-02  5.23054302e-02 -7.93153867e-02
  7.47381300e-02 -8.60558301e-02 -7.61141106e-02  5.55898957e-02
 -4.38908599e-02 -9.34184194e-02 -5.01050018e-02  5.49647631e-03
  4.09383141e-02  1.24066137e-04  1.11754827e-01 -1.17268182e-01
 -4.09104414e-02  5.64745255e-02  6.77750558e-02 -1.81358382e-02]",5
CLOV-1231,"[ 0.18641177 -0.08508737 -0.13693865 -0.00898104 -0.06261326  0.05797182
 -0.0350129  -0.07629305 -0.07783093  0.05450993 -0.13467617  0.16626595
 -0.02723467 -0.07514478 -0.12030622  0.01788692  0.0283314   0.01957008
 -0.02243774  0.03674699 -0.02256375 -0.09404972 -0.15577456  0.01571574
  0.09141284 -0.01339226 -0.05449393 -0.02148431 -0.16287686 -0.05269219
 -0.1678522   0.01119892 -0.03151895 -0.04070296 -0.02894248  0.11415844
  0.00193186  0.01147752  0.04432894 -0.03865962 -0.06248896 -0.06309632
  0.05997001  0.12569241  0.06842761  0.08222198 -0.04076954 -0.00852313
 -0.04138075 -0.16434906  0.1681573   0.12733917  0.15590534 -0.11614203
  0.03196909 -0.08031073  0.20971616 -0.08023122 -0.02348952  0.12343922
 -0.04136202  0.04355908  0.08967552  0.18414146  0.1127797  -0.10644879
  0.05850158  0.02453738  0.04838559 -0.02369314 -0.00756436 -0.07018046
 -0.06581369  0.1463026  -0.04070889 -0.07555923 -0.14061278  0.04728343
 -0.05924251  0.09749484  0.02363304  0.10832267 -0.02085754  0.20833127
 -0.09345681  0.03144856  0.0010515  -0.0195051   0.15903664 -0.13287066
 -0.03461365  0.01342232 -0.02854958  0.06662467  0.1290453   0.06245046
 -0.04847242 -0.11607561  0.16466177 -0.14987528  0.03333701 -0.02859315
  0.0069947   0.03170669  0.01380878 -0.08133753  0.00474951  0.02957835
  0.02860743  0.05578478  0.06716389 -0.08603627  0.10169306 -0.10675205
 -0.09220439  0.06885998 -0.04137265 -0.1109722  -0.05699059  0.00517461
  0.05857036 -0.00607128  0.1192866  -0.12396026 -0.04054366  0.0672342
  0.08087349 -0.0164383 ]",3
CLOV-1232,"[ 2.73240991e-02 -6.83835661e-03 -2.11791340e-02 -9.02731961e-04
 -5.16652688e-03  1.14752175e-02 -4.69299173e-03 -1.53508717e-02
 -1.56015363e-02  1.10710869e-02 -2.22780984e-02  2.24495567e-02
 -6.44993503e-03 -1.44630885e-02 -2.35697478e-02  1.48135959e-03
  7.32150488e-03  7.19358446e-04  3.62483202e-03  6.62621623e-03
  1.18256779e-03 -1.29029518e-02 -2.05087326e-02  6.01736072e-04
  1.24249309e-02  4.56042401e-03 -6.98022684e-03 -1.30101554e-02
 -2.72150598e-02 -5.53671410e-03 -2.23453958e-02  3.80948745e-03
 -6.13553496e-03 -3.86095792e-03 -5.28221310e-04  2.63552684e-02
  9.14067146e-04 -5.03245881e-03  4.10812534e-03 -9.10656527e-03
 -7.32206646e-03 -1.14883780e-02  1.31508708e-02  1.33906668e-02
  9.12548136e-03  1.45428721e-02 -9.18654259e-03 -9.77492309e-04
 -5.57197398e-03 -2.59911250e-02  3.03697903e-02  2.38497946e-02
  2.29615569e-02 -2.22772621e-02  2.25374452e-03 -1.48548605e-02
  2.98394896e-02 -1.57058444e-02 -6.71798596e-03  2.08076630e-02
 -6.24522660e-03  6.24509109e-03  1.17415618e-02  3.25001106e-02
  2.28929110e-02 -1.65202077e-02  1.07411994e-02  1.75669219e-03
  6.40683062e-03 -5.90110710e-03 -1.06210553e-03 -1.23879602e-02
 -1.37498630e-02  1.87983364e-02 -7.14983605e-03 -1.09732496e-02
 -2.77164709e-02  1.33471861e-02 -1.13290986e-02  1.65037680e-02
  6.24553999e-03  1.55736348e-02  6.43713807e-04  3.41101661e-02
 -1.61488317e-02  4.42728540e-03 -4.67262371e-03 -7.90386647e-03
  2.63657365e-02 -2.07567289e-02 -3.39137064e-03  3.68709734e-05
 -5.73229324e-03  1.05794258e-02  2.18526367e-02  9.26509127e-03
 -1.21594416e-02 -1.69942323e-02  2.42715143e-02 -2.61861887e-02
  5.60157001e-03 -3.76991695e-03  1.63809382e-04  4.95427428e-03
  1.18925131e-03 -1.79707501e-02  5.68982726e-03  8.72056372e-03
  4.53744363e-03  1.22371493e-02  1.04104448e-02 -1.27317896e-02
  1.59740169e-02 -1.81146525e-02 -1.63286794e-02  1.09040346e-02
 -9.53751709e-03 -2.36430094e-02 -1.16965696e-02  2.22631055e-03
  9.72378906e-03  3.97123024e-03  2.17630230e-02 -2.26204488e-02
 -6.31848490e-03  7.06509128e-03  1.49181113e-02 -5.69987949e-03]",2
CLOV-1235,"[ 0.32350177 -0.12855239 -0.23356695 -0.02884711 -0.10245412  0.08964124
 -0.0591249  -0.14976731 -0.15896118  0.11010612 -0.26337197  0.28905106
 -0.05089846 -0.13090499 -0.24057855  0.01413103  0.03585734  0.03147297
 -0.01630916  0.07357871 -0.0596581  -0.16390434 -0.26780856  0.0030843
  0.16092902 -0.04976682 -0.125568   -0.05724252 -0.3128232  -0.09835954
 -0.3062608   0.01798011 -0.07250918 -0.0855374  -0.03205202  0.21400091
  0.00324667  0.01371427  0.08133442 -0.06757281 -0.10011013 -0.07751772
  0.10960385  0.2246163   0.16002856  0.15694028 -0.10098268 -0.02222463
 -0.08750775 -0.31408787  0.32936135  0.26229674  0.29489675 -0.20957555
  0.08127986 -0.1795602   0.39571375 -0.16934682 -0.06570529  0.24991871
 -0.07298929  0.07990923  0.14203912  0.3647543   0.21303296 -0.19149758
  0.11161436  0.01790464  0.08468319 -0.04697312 -0.01464789 -0.12314745
 -0.12762772  0.26067966 -0.06802364 -0.16737147 -0.25643316  0.10548104
 -0.13680588  0.18889937  0.08637416  0.1962905  -0.04085189  0.39796668
 -0.17148656  0.04134471 -0.01780708 -0.04783872  0.29492578 -0.24718092
 -0.04570857  0.04298193 -0.063865    0.13636039  0.24472702  0.10504425
 -0.08668339 -0.18218245  0.3179595  -0.29462555  0.05429929 -0.06424784
  0.00963387  0.06266156  0.03085061 -0.15707874  0.01735731  0.08303932
  0.07523595  0.11334095  0.12145846 -0.1720349   0.18412396 -0.18721053
 -0.17274074  0.11704331 -0.08673903 -0.19128484 -0.09560377  0.01968577
  0.09520543  0.01911322  0.23470007 -0.21117209 -0.088007    0.1208512
  0.14625616 -0.02594152]",2
CLOV-1236,"[ 0.03642047 -0.01191789 -0.02275517 -0.00077701 -0.01501162  0.01251868
 -0.00529269 -0.01965991 -0.01924045  0.01517817 -0.02531372  0.03484146
 -0.00431144 -0.01727802 -0.03006074 -0.00037435  0.0035696   0.00349229
  0.00052207  0.01080854 -0.00522969 -0.02071037 -0.02793845 -0.00138331
  0.01700757 -0.00230614 -0.0099069  -0.00362361 -0.03209672 -0.01348911
 -0.03593578  0.00367015 -0.00812478 -0.00578795 -0.00230694  0.02604347
  0.00212067  0.00194499  0.00678632 -0.00627794 -0.01170647 -0.00966717
  0.01039638  0.0230196   0.01788521  0.01635817 -0.01355382 -0.00365802
 -0.01268827 -0.03621472  0.03919906  0.0310479   0.03286702 -0.02381129
  0.0078976  -0.02091732  0.046105   -0.0187959  -0.0066687   0.02880785
 -0.00723726  0.00674193  0.01533883  0.03831359  0.02631424 -0.02427242
  0.01542604  0.00495006  0.00966502 -0.00890444 -0.00260912 -0.01233068
 -0.01156565  0.03215601 -0.00894679 -0.01704506 -0.03104196  0.00787904
 -0.01185115  0.02241055  0.0090918   0.02066612 -0.00487433  0.04454112
 -0.01776781  0.00133066 -0.00078255 -0.00598806  0.03354673 -0.02467198
 -0.00759698  0.00655588 -0.0064373   0.01874869  0.02496774  0.01235477
 -0.00708916 -0.02197467  0.03666785 -0.03271998  0.0044691  -0.00251931
  0.00063965  0.00468075  0.00065518 -0.01869571  0.00370883  0.00901502
  0.00339958  0.00853211  0.01394424 -0.02197561  0.02186915 -0.0214821
 -0.021683    0.01725467 -0.00623199 -0.02512904 -0.00907262 -0.00130022
  0.0150304   0.00224608  0.025071   -0.02090326 -0.00660926  0.01194512
  0.01170733 -0.00506648]",1
CLOV-1237,"[ 0.6813258  -0.27094623 -0.48242554 -0.03298697 -0.21887791  0.2312166
 -0.11640381 -0.30802712 -0.30664688  0.20908909 -0.5305828   0.6149305
 -0.12088521 -0.27710372 -0.48029277  0.05436132  0.10567021  0.07089341
 -0.03607181  0.14411049 -0.0867639  -0.36021045 -0.5723795   0.06030626
  0.35410008 -0.03491221 -0.2042137  -0.12691158 -0.6285486  -0.18191996
 -0.62655365  0.0352864  -0.12805627 -0.15247335 -0.07632203  0.4558142
  0.00637191  0.01905955  0.14633201 -0.13272054 -0.21739174 -0.22203048
  0.23351449  0.46212867  0.2809689   0.3297846  -0.1808808  -0.04417542
 -0.17724513 -0.60628045  0.6453426   0.5047146   0.5827086  -0.43224463
  0.12919492 -0.31329557  0.78586507 -0.33515176 -0.12907663  0.48807663
 -0.15602118  0.18069592  0.32649964  0.7217318   0.44607833 -0.4070093
  0.23157461  0.05913541  0.15915112 -0.11292502 -0.01621834 -0.25223172
 -0.25188982  0.5414963  -0.16669348 -0.3034639  -0.5223706   0.20006464
 -0.24132009  0.37731394  0.12868361  0.4057768  -0.07521129  0.8104479
 -0.34522602  0.09420586 -0.01371216 -0.0791699   0.6007896  -0.48851383
 -0.10376576  0.04784714 -0.11165917  0.27047843  0.4829601   0.20352277
 -0.17254505 -0.39512113  0.6309813  -0.5996617   0.10957599 -0.11126594
  0.03642675  0.133275    0.04354377 -0.3166751   0.02477927  0.13496259
  0.10492379  0.21621604  0.25148717 -0.34749934  0.36125913 -0.3872336
 -0.34901708  0.26737487 -0.17163695 -0.42826998 -0.2073148   0.02549101
  0.22565882  0.00189669  0.48363686 -0.48388195 -0.16399036  0.2577938
  0.29463097 -0.06401447]",40
CLOV-1238,"[ 0.51391786 -0.20649146 -0.3724304  -0.03096347 -0.16370569  0.16652635
 -0.08823654 -0.23008353 -0.2261913   0.15698647 -0.39301175  0.457467
 -0.08598201 -0.20801078 -0.35601744  0.04712981  0.08193299  0.05291447
 -0.03345034  0.10937333 -0.06557695 -0.2632312  -0.43611947  0.03682892
  0.26319066 -0.03562833 -0.16312009 -0.08856389 -0.47345608 -0.14658253
 -0.47387633  0.02678319 -0.09306741 -0.12274388 -0.06216968  0.34527412
  0.00423962  0.02338237  0.1139819  -0.1062231  -0.16421863 -0.17240705
  0.17931335  0.3509753   0.2043206   0.24846624 -0.13246424 -0.02592693
 -0.13723865 -0.4620729   0.4854694   0.37477502  0.43801385 -0.3325716
  0.09578524 -0.23534659  0.58407474 -0.2529179  -0.09443419  0.3601435
 -0.1164545   0.13806991  0.24388714  0.54316354  0.32644913 -0.30252707
  0.17117165  0.04350425  0.11908839 -0.08884157 -0.02047298 -0.197976
 -0.19160497  0.404711   -0.12063053 -0.22408338 -0.38728538  0.15416601
 -0.18839419  0.28011099  0.08939841  0.30762342 -0.05791177  0.606911
 -0.25801975  0.0687384  -0.01079399 -0.06084829  0.4486395  -0.36433515
 -0.07773843  0.03576289 -0.08947139  0.19548222  0.37048274  0.15702151
 -0.13088804 -0.3060057   0.4719604  -0.44507182  0.08840184 -0.08696835
  0.02238138  0.09882908  0.03856597 -0.23882556  0.01442261  0.1033816
  0.08805984  0.16042429  0.1854028  -0.25688463  0.2752047  -0.28494367
 -0.26424006  0.19762109 -0.12209196 -0.3172149  -0.16002023  0.01604238
  0.15954565 -0.00087393  0.36147985 -0.36354053 -0.11925745  0.18598154
  0.22304249 -0.05213822]",5
