issuekey,doc2vec,storypoint
TESB-2316,"[ 0.06279819 -0.07051218 -0.08372597  0.01264765 -0.04291701 -0.00961824
 -0.03925972  0.00816989 -0.04186515  0.01922911 -0.02705774  0.00194908
  0.01258115 -0.06044896 -0.01210677  0.01496497 -0.00384967  0.02444056
 -0.00138152  0.01607914  0.0355602   0.01729575 -0.07745805  0.00392838
  0.05018383  0.01652057 -0.03281491 -0.03226048 -0.03713834  0.01842075
 -0.03842355  0.00758898 -0.01181367 -0.01116138 -0.0280296   0.02440622
  0.03185763 -0.01449344  0.02888223  0.01098257 -0.01784253  0.00586807
  0.02723665  0.01132534 -0.00597734  0.02105491 -0.01740655 -0.0515156
 -0.00400144 -0.00442863  0.03885209  0.02811726  0.00081004 -0.02260352
  0.00306273 -0.01289152  0.05632233 -0.01973207  0.01128117 -0.00404862
 -0.00040901 -0.01678601  0.00824639  0.08599967  0.01814312 -0.02151022
  0.01648417 -0.00491364  0.02797572  0.0021122  -0.03371173 -0.00531226
 -0.05284102  0.04395139 -0.01203012 -0.02178504  0.00683097  0.0125709
  0.00350308  0.05113459 -0.05797584  0.0564502  -0.02609394  0.07035531
  0.01870632  0.03793509 -0.04186399 -0.00954751  0.04058333 -0.03317966
 -0.00297167 -0.01390105  0.00522637  0.04541004  0.0313063   0.02716201
 -0.06124944 -0.02178112  0.02836736 -0.06185     0.0254753   0.00218493
 -0.00577839 -0.00995184 -0.02092039  0.01035381 -0.0049102  -0.00235259
  0.00726451  0.05191577  0.02227072 -0.05468379 -0.01294748 -0.00695104
 -0.0004113   0.03671373 -0.0720737  -0.00705054 -0.06314678 -0.01700061
 -0.00903053  0.00126935  0.07480983 -0.08059575  0.02180341  0.03234158
  0.0125174   0.00048959]",1
TESB-2317,"[ 4.99979146e-02 -5.27759157e-02 -5.30736223e-02  5.22432569e-03
 -3.75434160e-02  2.33943039e-03 -3.14723700e-02  3.77443084e-03
 -3.88216972e-02  1.18223289e-02 -1.43130841e-02  1.06353192e-02
  4.38431604e-03 -5.26945554e-02 -2.02799942e-02  1.59805373e-03
  9.24053093e-05  2.46949419e-02  7.90278520e-03  1.22479508e-02
  2.90752426e-02  1.41431615e-02 -6.59804195e-02  3.29188444e-03
  3.54662389e-02  5.23119852e-05 -2.25524567e-02 -2.94407625e-02
 -3.34265307e-02  1.29749542e-02 -3.47761437e-02  5.63670602e-03
  4.68250364e-04 -8.48456938e-03 -2.76673939e-02  2.26801913e-02
  2.78268363e-02 -1.19913081e-02  1.86656360e-02  4.48589586e-03
 -8.69985949e-03  2.95118871e-03  3.04449163e-02  8.35687760e-03
  2.43862462e-03  2.61161309e-02 -1.81086138e-02 -4.74809781e-02
 -1.42977424e-02 -6.50726538e-03  3.53561975e-02  1.71394795e-02
  9.46015213e-03 -2.40571909e-02 -3.01999482e-03 -5.97960642e-03
  4.60679419e-02 -2.15220805e-02  9.72191989e-03  1.50661610e-04
 -1.06831221e-02 -9.19807982e-03  6.91489130e-03  7.51648098e-02
  1.43920910e-02 -1.08521273e-02  2.70811561e-02 -1.16148125e-02
  2.31710989e-02 -3.27364332e-03 -1.94684304e-02 -5.91208460e-03
 -4.67700362e-02  2.75170039e-02 -9.20138787e-03 -1.88130271e-02
 -7.92430434e-03  7.73253338e-03  4.10590321e-03  4.76926528e-02
 -4.50226478e-02  4.59362566e-02 -2.34470610e-02  7.04679564e-02
  1.12538235e-02  3.35135460e-02 -2.51509361e-02 -9.38924402e-03
  3.40737030e-02 -1.67054385e-02 -5.21633308e-03 -1.64384395e-02
 -2.10017242e-04  3.19019221e-02  4.30950969e-02  1.71879176e-02
 -5.77865764e-02 -1.68733746e-02  3.09766103e-02 -4.82245833e-02
  2.22403109e-02  3.09603382e-03 -1.03839412e-02 -8.79119430e-03
 -1.55793075e-02  1.77778676e-02 -1.57730691e-02 -2.13464606e-03
  1.39443753e-02  5.16141541e-02  2.29680091e-02 -4.40324247e-02
 -5.81388455e-03 -6.25687884e-03  1.92946987e-04  3.02590430e-02
 -5.00182845e-02 -1.87467895e-02 -5.29320240e-02 -1.51517866e-02
  2.38819467e-03  7.19472021e-03  6.47549927e-02 -7.54202530e-02
  1.06195537e-02  2.91297957e-02  8.40130169e-03 -1.35449285e-03]",3
TESB-2318,"[ 0.05801072 -0.0578506  -0.06523117  0.00911588 -0.03980386  0.00616055
 -0.03421628  0.0070538  -0.04052927  0.01944215 -0.01605861  0.01232819
  0.00367721 -0.05391415 -0.01251363 -0.00149705 -0.00302695  0.0323062
  0.00065239  0.00855884  0.03465427  0.01956911 -0.07168283  0.00737877
  0.03831557  0.00532138 -0.02314892 -0.03601651 -0.04287689  0.01177589
 -0.03882674  0.00535702 -0.00594067 -0.01225066 -0.02129029  0.03052462
  0.03012557 -0.01274468  0.01652956  0.01008983 -0.0065852  -0.00044284
  0.03673609  0.01559275 -0.00285518  0.03187154 -0.0153261  -0.05166489
 -0.00865404 -0.01285527  0.03270362  0.02523516 -0.00083502 -0.02082421
  0.00094009 -0.01540341  0.04876248 -0.02152179  0.00978101 -0.00199696
 -0.01226304 -0.01462676  0.00815992  0.081499    0.01920969 -0.01286168
  0.02037751 -0.00790104  0.02586755  0.00230979 -0.02790677 -0.0033651
 -0.04624923  0.02890285 -0.01059289 -0.02350376 -0.00486009  0.00659693
  0.0024886   0.0512407  -0.04970494  0.04951811 -0.02735664  0.07838015
  0.01029754  0.03746812 -0.03281746 -0.00830004  0.03690336 -0.02718814
 -0.00444576 -0.01384085  0.00347572  0.02971308  0.03461191  0.01940568
 -0.060044   -0.02327428  0.03114157 -0.04753626  0.02219204  0.00476685
 -0.01142349 -0.01275779 -0.01058875  0.01738283 -0.01199846 -0.00020976
  0.01100606  0.05040691  0.02196378 -0.04988888 -0.00404797 -0.00488451
  0.00094559  0.03732079 -0.06016179 -0.01839499 -0.05460249 -0.01385627
 -0.0022982   0.00633756  0.07123435 -0.07842523  0.01838255  0.02651885
  0.01344435  0.0023912 ]",3
TESB-2319,"[ 2.63298880e-02 -1.09674595e-02 -7.34820217e-03  6.61288097e-04
 -1.61078516e-02  1.30403321e-03 -9.33223683e-03  2.58149416e-03
 -1.59690324e-02 -7.18757417e-03 -2.70194095e-03  3.97318555e-03
  8.11965764e-03 -3.03909630e-02 -6.14227261e-03  2.48598098e-03
  1.11505650e-02  2.13313866e-02  7.74628855e-03 -7.79802538e-03
  7.49137299e-03 -9.66231991e-03 -2.45539900e-02  6.56222505e-03
  2.37728320e-02 -5.79212606e-03 -5.24691399e-03 -3.40889092e-03
 -1.49297444e-02  1.91111490e-02 -2.03334428e-02  3.60564864e-03
  1.23909861e-02 -1.32901128e-03 -1.81128252e-02 -3.59419268e-04
  4.13935306e-03 -3.13305994e-03 -1.84625178e-03 -4.28531785e-03
 -2.10645306e-03  4.51027416e-03  1.51237203e-02 -2.13257526e-03
 -4.56817821e-03  1.16253104e-02 -7.50233699e-03 -1.45913381e-02
 -1.36695085e-02 -2.77453684e-03  2.27111131e-02 -4.53793071e-03
  1.30029013e-02 -8.53241701e-03 -5.70892915e-03  4.84331138e-03
  1.16380434e-02 -5.78447711e-04  6.14409754e-03  1.39062023e-02
 -2.09290143e-02 -1.98215805e-03  7.01325666e-03  2.61693597e-02
  1.05363922e-03 -3.42065556e-04  9.03427880e-03 -3.51130671e-04
 -2.15064292e-03 -1.24798063e-02 -8.35076906e-03 -3.52401257e-04
 -1.32916030e-02  1.08393161e-02 -6.06023194e-03  5.93331002e-04
 -3.40672047e-03 -4.83157346e-03  1.85548747e-03  2.79449075e-02
 -1.92344226e-02  1.46080321e-02 -1.76269617e-02  3.66119854e-02
  2.60833791e-03  1.90525167e-02  1.12618459e-03  1.37204572e-03
  8.54573306e-03 -1.16886373e-03 -1.34119606e-02 -8.71709455e-03
  6.96415780e-03  9.56911221e-03  2.21501626e-02  3.38240527e-03
 -2.02965066e-02 -8.56584217e-03  6.44553592e-03 -3.71765625e-03
  8.69449321e-03  4.69281105e-03  3.27774300e-03  8.17560285e-05
 -1.18010202e-02  1.73698291e-02 -1.06724584e-02  2.08423496e-03
  1.87409967e-02  2.94515565e-02  5.04164118e-03 -2.31577568e-02
  1.64380949e-03 -1.10069672e-02  2.90273369e-04 -3.10928444e-04
 -1.10361609e-03 -1.43328449e-02 -1.63090006e-02 -2.02578562e-03
 -1.62164343e-03  1.28028430e-02  2.03793794e-02 -2.63290666e-02
  3.54375644e-03  1.09008932e-02  8.09166022e-03  2.65650428e-03]",3
TESB-2320,"[ 2.58620065e-02 -1.23589197e-02 -3.55168595e-05 -6.07701601e-04
 -1.72523018e-02  6.94352857e-05 -1.34501886e-02  4.23881831e-03
 -1.93347037e-02 -1.37452967e-02 -5.34241786e-03  1.55471005e-02
  1.61420610e-02 -4.35393006e-02 -1.39781246e-02 -3.64974118e-03
  2.24781074e-02  2.41371337e-02 -1.06704677e-03 -7.24830152e-03
  5.13091637e-03 -1.56292748e-02 -3.61374505e-02  8.99278373e-03
  1.82195958e-02 -1.88202597e-02 -3.38916597e-03 -1.07934931e-02
 -1.74812637e-02  1.65105406e-02 -2.10895222e-02  2.62218318e-03
  1.35582248e-02  3.24879051e-03 -2.58526076e-02  9.49494075e-03
  1.61800925e-02  4.48694918e-03 -1.04570156e-02 -6.27208455e-03
  3.68230161e-03  9.58112907e-03  1.50170550e-02  5.38148638e-03
  8.14013649e-04  1.55899245e-02  4.04901151e-03 -1.04775392e-02
 -1.64457951e-02 -6.13034051e-03  2.48735920e-02 -1.14705786e-02
  1.27522890e-02 -1.27621023e-02 -7.02044880e-03  3.26572079e-03
  2.08254717e-02 -2.86226417e-03  1.49855157e-02  1.93162002e-02
 -1.63558014e-02 -1.21586723e-03  1.17449434e-02  2.00895220e-02
  1.12401126e-02 -1.15563301e-02  1.89287495e-02 -1.02686631e-02
 -3.75312893e-03 -6.85029989e-03 -1.24449162e-02 -1.53251914e-02
 -2.10120436e-02  4.70377505e-03 -9.50595550e-03 -7.21172430e-04
 -1.01320427e-02 -1.16563439e-02  5.17128594e-03  2.06391215e-02
 -3.23735513e-02  1.34354755e-02 -1.46161700e-02  4.85248193e-02
 -3.54936486e-03  1.59837306e-02  1.25497230e-03  3.15779680e-03
  1.19875604e-02 -5.61492285e-03 -1.64367855e-02 -5.58589865e-03
  6.23765402e-03  1.68832708e-02  2.40196194e-02  4.03368706e-03
 -2.39949245e-02 -8.44776910e-03  9.79915075e-03 -2.41177948e-03
  1.39716696e-02 -3.19242058e-03  5.61438361e-03 -2.46519828e-03
 -1.60778668e-02  1.71323195e-02 -1.62767563e-02  6.69012719e-04
  1.70701556e-02  3.20329107e-02  7.12564774e-03 -1.91184375e-02
 -4.37917328e-03 -3.97360418e-03  4.21025418e-03  3.52549623e-03
  7.53692957e-03 -2.51394641e-02 -2.71391105e-02 -7.57043855e-03
 -2.76783598e-03  7.71504221e-03  2.56134290e-02 -2.41993051e-02
 -5.10733109e-03  6.33978005e-03  1.18347481e-02  1.89240440e-03]",5
TESB-2321,"[ 7.24309683e-02 -7.89542347e-02 -8.34306031e-02  2.93042418e-03
 -4.77229469e-02 -3.54464049e-04 -4.18934189e-02  9.96878371e-03
 -5.11795878e-02  1.67185124e-02 -2.71708835e-02  6.44720392e-03
  9.21988860e-03 -7.40192160e-02 -2.45890878e-02  5.87800145e-03
  1.12006720e-02  3.89494449e-02 -1.74183864e-03  1.93765666e-02
  4.48451228e-02  1.65359993e-02 -1.00163162e-01  3.27298557e-03
  4.82059494e-02 -3.95237497e-04 -3.45262140e-02 -4.01416160e-02
 -4.67685685e-02  1.48990015e-02 -4.35461402e-02  4.97757085e-03
 -7.50773400e-03 -9.07877740e-03 -3.34937386e-02  3.44910808e-02
  3.00460923e-02 -1.67014971e-02  2.71950196e-02  1.05581041e-02
 -1.64070725e-02 -1.26908312e-03  3.90735939e-02  2.77581681e-02
  1.00448262e-02  3.78639065e-02 -1.83221810e-02 -6.42007291e-02
 -8.32221005e-03 -2.25664563e-02  4.06424813e-02  2.91202012e-02
 -1.41418388e-03 -2.91272234e-02  3.89407389e-03 -1.33961467e-02
  5.90536483e-02 -2.90477872e-02  2.43832245e-02  1.57983007e-03
 -7.13158445e-03 -1.23388860e-02  1.10946251e-02  9.61804315e-02
  2.59960387e-02 -1.73286516e-02  2.58207545e-02 -2.83944211e-03
  3.53668407e-02  1.07307557e-03 -2.93194000e-02 -5.30899549e-03
 -7.01354444e-02  3.94905545e-02 -1.06582623e-02 -2.60343440e-02
 -1.41709155e-04  1.14841992e-02  2.18790933e-03  6.30928800e-02
 -6.55813590e-02  6.16635196e-02 -3.01672332e-02  9.37452242e-02
  1.37608424e-02  4.44274470e-02 -3.25176157e-02 -1.42353363e-02
  4.59492318e-02 -3.26126292e-02 -4.63538896e-03 -1.96170174e-02
  7.26727303e-03  4.51685525e-02  5.11118844e-02  3.53242941e-02
 -7.74014965e-02 -2.69404408e-02  3.37530784e-02 -6.90387562e-02
  3.02509479e-02  6.97486009e-03 -1.86067522e-02 -2.04277821e-02
 -2.22597010e-02  1.73157305e-02 -1.90595761e-02 -8.53645543e-05
  1.60792153e-02  6.30472377e-02  3.12274583e-02 -6.11550249e-02
 -1.19719785e-02 -1.01378923e-02 -7.55648082e-03  4.51124161e-02
 -7.31184855e-02 -1.84952244e-02 -7.28972405e-02 -1.81998201e-02
 -3.62031953e-03  5.11855911e-03  9.13196579e-02 -1.07050352e-01
  1.73756909e-02  4.29950505e-02  1.48375826e-02  6.92405272e-03]",3
TESB-2335,"[ 0.21916509 -0.2846602  -0.26889548  0.00803056 -0.17928538  0.01217228
 -0.13334838  0.03186316 -0.179513    0.04812748 -0.09785918  0.05907163
  0.02888163 -0.25235325 -0.11657118  0.03492498  0.02293344  0.13231939
 -0.02136083  0.0625245   0.15765695  0.04265976 -0.35318506  0.0379838
  0.15678258 -0.00372381 -0.11286318 -0.11950979 -0.14632066  0.05595953
 -0.17120306  0.0255716  -0.02585954 -0.04632946 -0.11015672  0.13205925
  0.14657809 -0.03051365  0.08055703  0.04295235 -0.02961578  0.01991766
  0.13798645  0.05216082  0.01945031  0.13302746 -0.06164311 -0.17955117
 -0.07245586 -0.04559987  0.14080985  0.10784215  0.00644687 -0.08854567
  0.001176   -0.05150159  0.21057425 -0.07723022  0.0880186   0.00216863
 -0.01526183 -0.04749158  0.02604418  0.32082084  0.09593114 -0.08373838
  0.10723958 -0.02541969  0.09451725 -0.01110966 -0.11996423 -0.05439625
 -0.20827076  0.11190596 -0.03076312 -0.0860581  -0.03874342  0.02878869
  0.01062726  0.17515181 -0.24165173  0.21954198 -0.08529136  0.31977907
  0.05457306  0.14117582 -0.12784243 -0.06825375  0.17007671 -0.12167642
 -0.040333   -0.06216945  0.02005609  0.15394746  0.14795631  0.11269915
 -0.2798268  -0.07227486  0.15715708 -0.23174827  0.08776427 -0.01317238
 -0.04115523 -0.07014456 -0.08101687  0.09109601 -0.04755727  0.00192882
  0.05377333  0.19835429  0.10330922 -0.21422666 -0.0579673  -0.00818259
 -0.00597185  0.12833634 -0.23385212 -0.08087388 -0.24485278 -0.08371957
  0.00606386  0.0315688   0.2920031  -0.3313843   0.05601674  0.11608306
  0.05080504  0.02527684]",3
TESB-2336,"[ 0.0214375  -0.01104907 -0.01207474 -0.01063895 -0.01642579  0.0134084
 -0.00872269  0.00377055 -0.01936202  0.00199312 -0.00626511  0.00781728
 -0.01287669 -0.01611422 -0.01415369 -0.00471282 -0.00049422  0.01074629
  0.00305248  0.00499672  0.0142833   0.01284357 -0.03269674 -0.00492251
  0.01324664  0.00341475 -0.00550318 -0.0158907  -0.02068562 -0.00325272
 -0.02246007 -0.00861659 -0.00335902 -0.0079204  -0.00730252  0.01984886
  0.0127295  -0.00444022  0.00168708 -0.0002875   0.00581791 -0.00463835
  0.02041071  0.01416442  0.00403977  0.01285857 -0.01016711 -0.02366351
 -0.00147553 -0.01081959  0.0104838   0.01129243  0.0068281  -0.01256515
 -0.00285187 -0.01293603  0.02475383 -0.01495752  0.01291156  0.00324016
  0.00074814  0.00158845  0.00195138  0.02718528  0.00891543  0.00453274
  0.02706042 -0.01542936  0.01445023  0.00651033 -0.005839   -0.00589436
 -0.02172646  0.01127131 -0.00083447 -0.01633335 -0.00551681  0.00729261
  0.00139239  0.02010576 -0.01497435  0.02124597 -0.01191113  0.03024924
 -0.00040756  0.01746166 -0.00538991 -0.00160794  0.01905636 -0.00471041
 -0.00377045 -0.00766249 -0.00370163  0.00395228  0.02242858 -0.00642201
 -0.03495402 -0.01946324  0.01834545 -0.0236977   0.00876626  0.0004678
 -0.01444958 -0.01089652 -0.00722121  0.00836075 -0.00253069 -0.00388526
  0.00726421  0.01515686  0.01431386 -0.01441513  0.00699917  0.00020785
 -0.00450504  0.02055435 -0.02944996 -0.02024409 -0.02265717 -0.00474054
  0.00598285  0.01084198  0.03053067 -0.03263876  0.01421027  0.00894073
  0.00133979  0.00459944]",1
TESB-2337,"[ 0.02057485 -0.00238918 -0.00919099 -0.00459449 -0.00965943  0.00683942
 -0.00927991  0.00562405 -0.01760631  0.00649333 -0.00788836  0.01050116
 -0.00947599 -0.01976545 -0.00296702 -0.00619637  0.00554284  0.00892291
  0.00197581 -0.00876714  0.01062143  0.0111565  -0.02529001 -0.00568421
  0.00920049 -0.00556835 -0.00841099 -0.01259287 -0.01780615 -0.00117798
 -0.01211711 -0.01040174 -0.00453658  0.00072481 -0.00395728  0.01395844
  0.00806575 -0.00279282 -0.00437907  0.00269881  0.00173046 -0.00163767
  0.01177835  0.01256258 -0.00211939  0.01476915 -0.00372306 -0.02323831
 -0.00395023 -0.0067688   0.01350444  0.00262221  0.01228337 -0.01521157
 -0.00705809 -0.0054579   0.0170348  -0.00843901  0.005446    0.00660204
 -0.00298278  0.00687029  0.00291999  0.0289424  -0.00115144  0.00051396
  0.0148196  -0.00889332  0.01065138  0.00011231  0.00051492  0.00322715
 -0.01311532  0.00791949 -0.00946137 -0.01278676 -0.0083529   0.00599408
  0.00247083  0.01631503 -0.00902066  0.01028875 -0.01487258  0.02854267
  0.00293478  0.00764619 -0.00604074  0.00295565  0.01251271  0.00290229
 -0.0039337  -0.00749382 -0.00013737  0.00352975  0.02955946 -0.00195742
 -0.02940239 -0.01122912  0.01126533 -0.01171958  0.00468338 -0.00189168
 -0.01025278 -0.002517   -0.00249322  0.00062688 -0.01226696  0.00403454
 -0.00081927  0.01757811  0.0081654  -0.00813685  0.00504906 -0.00621616
 -0.00382245  0.01828381 -0.01809439 -0.01807871 -0.02065346 -0.00084386
  0.01038968  0.00701837  0.01655535 -0.02320741  0.00825319  0.00429602
  0.00665615  0.00236232]",1
TESB-2341,"[ 0.1352832  -0.12786439 -0.1351938   0.00254016 -0.09483862  0.00787258
 -0.07551931  0.02888745 -0.10331596  0.02646288 -0.04054087  0.03829246
  0.01094295 -0.14923622 -0.04325057  0.0114619   0.01705257  0.09225956
 -0.00721389  0.01609992  0.06142064  0.03602768 -0.17987996  0.01469744
  0.08549721 -0.00380849 -0.0505852  -0.06838481 -0.09392641  0.02034975
 -0.0861425   0.01321447 -0.00445505 -0.01121205 -0.06425759  0.0750764
  0.06664947 -0.02944678  0.03621409  0.0071759  -0.02479128  0.00206627
  0.07287664  0.04402839  0.00421287  0.07151893 -0.03712296 -0.11131522
 -0.02917515 -0.03317565  0.08367396  0.03020645  0.00946074 -0.06268134
 -0.00597276 -0.02560723  0.11434416 -0.0474881   0.03971462  0.00523174
 -0.02624326 -0.01467738  0.02344076  0.18149027  0.04016863 -0.03153735
  0.06694193 -0.01528869  0.06062977  0.00783621 -0.05331502 -0.01798994
 -0.11372865  0.07079929 -0.03481996 -0.04726176 -0.01892592  0.01560614
  0.01280743  0.1101892  -0.1207383   0.10592619 -0.06211387  0.17830834
  0.01491033  0.07849754 -0.05489211 -0.02213465  0.09928945 -0.05559738
 -0.01492933 -0.0286379   0.01326715  0.07201565  0.10347177  0.04414542
 -0.15410002 -0.0531682   0.06923968 -0.11514016  0.05490923  0.00044894
 -0.03113152 -0.0360165  -0.04870044  0.04638968 -0.03288433  0.00397717
  0.0332005   0.11318117  0.05631884 -0.10097253 -0.01232811 -0.01908424
 -0.00645907  0.07119128 -0.12319823 -0.045806   -0.13981639 -0.02999782
  0.00198982  0.02324959  0.15539016 -0.19329625  0.03633964  0.07347628
  0.03915675  0.01630197]",3
TESB-2359,"[ 0.3143338  -0.371183   -0.368307    0.03191449 -0.25462177  0.00247835
 -0.18364182  0.05118911 -0.25696632  0.04713444 -0.10581743  0.06434161
  0.07994443 -0.34932223 -0.12145738  0.04330403  0.01982091  0.18270871
 -0.01566805  0.08062197  0.1882113   0.05614643 -0.42847273  0.05326447
  0.20545316  0.01010693 -0.16020043 -0.15190867 -0.1887639   0.07824101
 -0.18956916  0.04298495 -0.0145243  -0.04985595 -0.15862162  0.14599381
  0.17694333 -0.04691986  0.12017667  0.04431657 -0.05366603  0.02755637
  0.14629595  0.06295263  0.02513879  0.1437954  -0.08099513 -0.2518342
 -0.08075255 -0.06313875  0.18905139  0.12123901 -0.0070429  -0.1141344
  0.03491769 -0.03352395  0.27712554 -0.10775409  0.11158595  0.02256187
 -0.04878107 -0.07954222  0.03861939  0.42090636  0.12355019 -0.1106414
  0.11472194 -0.02802902  0.1252756  -0.01364606 -0.17332663 -0.04268675
 -0.27341542  0.16343804 -0.07143272 -0.09429961 -0.06062634  0.02408401
  0.01363297  0.24601972 -0.30853644  0.2803795  -0.1261046   0.4060145
  0.06093263  0.18430664 -0.16335163 -0.07179218  0.22810557 -0.16161026
 -0.04211156 -0.07069305  0.03559659  0.20353511  0.19891246  0.16439374
 -0.36604807 -0.09790059  0.18798713 -0.2897702   0.11221112 -0.00333099
 -0.05297031 -0.08278365 -0.09071971  0.1212939  -0.05208045 -0.01290231
  0.07199212  0.27224305  0.15397412 -0.29230493 -0.07774115 -0.016086
  0.00128916  0.16376503 -0.3010202  -0.08095812 -0.32960156 -0.1051043
  0.00050499  0.0427837   0.3901562  -0.45919502  0.08709071  0.15946509
  0.08346021  0.0319146 ]",3
TESB-2377,"[ 0.14198437 -0.1546229  -0.11983926 -0.01254226 -0.11473133  0.03289022
 -0.07779926  0.01806626 -0.12278958  0.03494675 -0.04433773  0.04723248
 -0.01071008 -0.1767555  -0.0962583  -0.01071759  0.02977154  0.10824885
  0.00885907  0.01059167  0.11110459  0.04922201 -0.25712642  0.00822473
  0.08383338 -0.01121604 -0.05473024 -0.07514587 -0.13518736  0.02750184
 -0.10954879 -0.00536201  0.00866472 -0.02185369 -0.06925822  0.11326605
  0.08988101 -0.0278805   0.03518618  0.02204271 -0.00088693 -0.02079524
  0.11822719  0.04991613  0.02328909  0.10724632 -0.05763185 -0.12013993
 -0.04397078 -0.03698805  0.08870813  0.07116433  0.03300073 -0.07982444
 -0.00994152 -0.04106064  0.15399016 -0.0867243   0.04885046  0.02040992
 -0.03779694 -0.02463216  0.03411102  0.1944078   0.06489182 -0.01976275
  0.10378346 -0.03011856  0.05834458 -0.0103876  -0.05037966 -0.02090425
 -0.12857889  0.0835453  -0.00957543 -0.06064538 -0.0499379   0.02277561
  0.00949165  0.13638423 -0.14023633  0.12432615 -0.06765769  0.25038233
 -0.00632067  0.11244373 -0.03859378 -0.0332008   0.11731177 -0.05281495
 -0.03898289 -0.04483455 -0.0087694   0.07779294  0.12513296  0.05200351
 -0.17859933 -0.06275342  0.10234483 -0.15282005  0.0615578  -0.00553087
 -0.06376586 -0.02176466 -0.04729777  0.06310654 -0.04257357 -0.00037938
  0.05052079  0.13023868  0.06946481 -0.13941334 -0.03561192  0.00882522
 -0.02815039  0.096459   -0.14690211 -0.05882303 -0.16247268 -0.03171665
  0.01968713  0.04986987  0.18365254 -0.20670526  0.0280424   0.07019222
  0.04246667  0.01165676]",5
TESB-2378,"[ 1.96656048e-01 -2.55083084e-01 -2.23605469e-01 -3.82803939e-02
 -1.59823522e-01  6.60480782e-02 -1.13833606e-01  2.54865643e-02
 -1.69909030e-01  3.96418609e-02 -1.16750523e-01  1.07598118e-01
 -3.62035558e-02 -1.81979507e-01 -1.52314112e-01  7.05318898e-03
  2.11606752e-02  8.80019143e-02 -1.42023610e-02  6.23378716e-02
  1.70829430e-01  7.63298795e-02 -3.89604211e-01  1.75330043e-02
  1.26223028e-01 -2.49933507e-02 -1.00438803e-01 -1.16236068e-01
 -1.54308513e-01  1.21954093e-02 -1.74751356e-01 -3.17091011e-02
 -4.89151403e-02 -4.56696078e-02 -9.95725393e-02  1.41909748e-01
  1.93066955e-01  1.40621327e-02  6.63272813e-02  4.41891775e-02
  4.74829152e-02  5.95085770e-02  1.46018475e-01  7.28273988e-02
  3.95357274e-02  1.83833674e-01 -8.41189623e-02 -1.66572720e-01
 -6.13247678e-02 -5.81301451e-02  1.05006360e-01  1.20810129e-01
  2.85883415e-02 -1.12648569e-01 -4.27435152e-02 -8.55590031e-02
  2.36757651e-01 -5.73658496e-02  1.41921252e-01  4.42845263e-02
  2.30798256e-02 -2.67136246e-02  2.13785488e-02  2.91572720e-01
  9.52050388e-02 -3.03730760e-02  1.80634171e-01 -6.48275837e-02
  1.00681737e-01 -4.60436940e-03 -1.26766980e-01 -6.63755909e-02
 -2.01049954e-01  5.74679337e-02 -1.68509763e-02 -1.53314382e-01
 -5.33032082e-02  4.46388796e-02  2.57118940e-02  1.51746973e-01
 -2.20135629e-01  2.09224358e-01 -7.22600296e-02  3.00895214e-01
  5.93858548e-02  1.40568510e-01 -1.46395937e-01 -6.68924227e-02
  1.55438170e-01 -9.40731987e-02 -5.22157438e-02 -7.66185522e-02
 -5.65516064e-03  1.18887432e-01  1.76705450e-01  4.73665334e-02
 -3.30235451e-01 -1.31179184e-01  1.70767352e-01 -2.33654454e-01
  7.08942786e-02 -3.39838006e-02 -5.57252131e-02 -9.12512988e-02
 -7.06614926e-02  7.01465309e-02 -6.60434142e-02  1.06429122e-02
  3.02111674e-02  1.90974623e-01  1.02031752e-01 -1.91562936e-01
 -2.48043239e-02  2.85000298e-02 -2.63826980e-04  1.50241703e-01
 -2.21224055e-01 -1.83853015e-01 -2.15184808e-01 -1.14845537e-01
  6.70524612e-02  5.70518747e-02  2.81613082e-01 -3.04415286e-01
  6.43050671e-02  7.68180415e-02  4.68672104e-02  1.66693144e-02]",5
