issuekey,doc2vec,storypoint
XD-811,"[ 3.64586227e-02 -5.95869869e-02 -7.91760162e-02  1.81300379e-03
 -4.35836539e-02  3.49721424e-02  3.34774293e-02 -2.80455872e-02
  1.34590730e-01 -3.75107266e-02  4.65536341e-02 -9.41262394e-02
  1.06062472e-01 -1.26682773e-01 -2.53044255e-02  3.96981351e-02
  1.27027795e-01  9.66583639e-02  3.91312428e-02  6.84559764e-03
 -3.08899704e-04 -5.31588495e-02 -2.40739938e-02 -6.79047778e-02
  1.09026127e-01 -4.25743265e-03 -7.58016994e-03  5.34652313e-03
 -1.30214542e-01 -1.23184323e-01 -1.11069726e-02 -9.17216539e-02
  1.99676454e-02  3.23904008e-02 -7.50629380e-02  2.23551714e-03
 -1.79422107e-02  5.09976270e-03 -3.34756263e-02 -4.04116604e-03
  2.83820070e-02 -4.76279631e-02  1.93415359e-02 -8.19321126e-02
  4.38249633e-02  6.93674982e-02 -4.03605308e-03  2.04916969e-02
  1.21527284e-01  2.32969262e-02  2.45945994e-02 -6.66425005e-02
  5.33096641e-02 -3.40024848e-03 -3.71465981e-02  6.83486015e-02
  8.90158787e-02  4.33249446e-03  2.34000999e-02 -4.05147374e-02
  1.11299083e-02 -6.38380274e-02 -8.58823210e-02 -9.98574123e-03
  8.79218355e-02 -4.24581543e-02  2.55186558e-02 -7.22994655e-02
  6.51099309e-02 -9.39776450e-02 -4.09022719e-03  1.04053080e-01
 -6.08658232e-02  7.02649578e-02 -5.81782460e-02  8.79598549e-04
  1.01677270e-03  6.27998710e-02  1.51352197e-01  1.27740994e-01
 -1.00136638e-01  5.14409840e-02 -1.95482913e-02  2.68345978e-02
  2.36005578e-02 -2.86853639e-03 -1.97026227e-02 -5.62700188e-05
 -4.32571047e-04 -8.20749924e-02 -4.24306467e-03  4.45809588e-02
  3.69981788e-02  3.56796272e-02  2.01659575e-02 -4.63399142e-02
 -4.83933277e-02 -1.03372559e-01  9.62642580e-02  4.49895673e-02
  8.79828185e-02 -2.84320917e-02  5.90373762e-02  4.86349612e-02
 -3.92355733e-02  3.21561210e-02 -6.38434589e-02 -4.31713499e-02
  1.03689052e-01 -2.89168698e-03 -1.11300936e-02 -1.93683170e-02
 -5.23885563e-02 -1.00244515e-01  1.30429402e-01 -5.52358329e-02
 -1.36823971e-02 -6.30496740e-02  4.03028950e-02  4.00269888e-02
 -3.18914838e-02  7.06751714e-04 -1.26064211e-01  1.77384671e-02
 -7.79628614e-03  1.01438470e-01  2.66917255e-02 -2.31611021e-02]",2
XD-812,"[ 0.24073574  0.04745734 -0.17204717  0.2549608  -0.13313954  0.12761834
 -0.15193763 -0.05273419 -0.19677743  0.203444   -0.1862503   0.16720504
 -0.18494487 -0.0223702  -0.05080144 -0.18281221  0.2204993   0.08873875
 -0.1708815  -0.01429844 -0.04339891 -0.09178524 -0.10003871  0.02221423
 -0.02278177 -0.10590003 -0.21262269  0.321604    0.06271155  0.07107347
 -0.14439982 -0.01604771  0.02524598 -0.02033362 -0.03963328 -0.1698611
  0.3711578  -0.05342488  0.06799951  0.00727502 -0.0037381  -0.3965642
 -0.09113168  0.1432347   0.13007241  0.07289954 -0.05797099  0.08056574
 -0.14795099 -0.28664964 -0.00667258  0.01847231 -0.06051346 -0.06291548
 -0.02185798 -0.1962467  -0.04985282 -0.08023988 -0.10582058  0.01562057
 -0.03360503  0.09263386 -0.1660353   0.16610724  0.1814988  -0.07527386
  0.15277936  0.19548129  0.03738962  0.05815892 -0.12081853  0.02569173
 -0.04449181  0.25777048  0.03582002 -0.02688148  0.05639974  0.05485168
 -0.03304127 -0.03365292 -0.30314445  0.15593483  0.14806113  0.17397259
  0.06182836  0.05782993 -0.05894439 -0.11868077  0.1665972  -0.13098332
 -0.11948309 -0.15579453  0.09618393  0.05089473  0.11450537  0.0544062
 -0.06564891  0.23337205  0.10763596 -0.03194703  0.17935866  0.02571627
 -0.19481325  0.08607122 -0.00952298 -0.19213812 -0.12671106  0.07557429
  0.06287047  0.09569737  0.04360937 -0.2695392   0.22534798 -0.11715111
 -0.16583613  0.17614672 -0.456668    0.04624889 -0.2572668  -0.0711422
  0.2911245   0.05499039  0.03677425 -0.23836342 -0.09417633 -0.03554301
  0.00592209  0.03702957]",8
XD-813,"[ 0.03987679 -0.04794972 -0.09399944  0.07850231 -0.10178425 -0.00259742
 -0.08670501 -0.00434872 -0.07929175  0.01038156 -0.04094486 -0.01365166
 -0.03589235 -0.12151998 -0.06891454 -0.08759265  0.0672048   0.10431365
 -0.02437896  0.01924791  0.0023261  -0.06373757  0.03118927  0.00133657
  0.08925328 -0.00511455 -0.1137358   0.02232586 -0.01404265  0.00280355
 -0.04652507 -0.02139134 -0.02876352 -0.04381666  0.0024811  -0.02450861
  0.03039024  0.02594557  0.02386741 -0.02574748 -0.05612662 -0.07700165
 -0.0325589   0.0004551   0.03966085  0.02373939 -0.01402362  0.02794009
  0.01210572 -0.04504313  0.0521682   0.00753576 -0.00911964 -0.00431084
 -0.02436609 -0.01546398  0.06255507 -0.05519291 -0.00510714  0.01179351
 -0.04383666 -0.03839897 -0.08040273  0.09258845  0.10591851 -0.07118359
  0.02753277 -0.0521245   0.06014608 -0.02766803 -0.06922631 -0.00874494
 -0.04750031  0.11436212 -0.1055309  -0.00895828 -0.02541514 -0.00865579
 -0.02354904  0.03064806 -0.13028033  0.07348152 -0.00051989  0.04644131
 -0.07766467  0.01268415 -0.04300666 -0.00381351  0.06499605 -0.09534751
  0.03591008 -0.00733458 -0.06428415  0.06006062  0.1082812   0.00811229
 -0.04632082  0.02358607  0.00973461 -0.07501858  0.05603396 -0.08024171
  0.00821005  0.0724007  -0.03654908  0.0280837  -0.02864848 -0.00679102
  0.05482837  0.08935543  0.07058171 -0.07860941  0.01992171 -0.02766751
  0.02933084  0.06236349 -0.04478638 -0.00874994 -0.05048084 -0.04021627
 -0.00375199 -0.01670699  0.07047109 -0.08369999  0.00850158  0.072938
  0.02647986  0.04689489]",4
XD-814,"[ 0.06112486 -0.03867189 -0.06310562  0.02814285 -0.01975681  0.00671028
 -0.00350973  0.01787158  0.004696   -0.01230525 -0.00634835  0.03832321
  0.03623884 -0.07564497 -0.02177236 -0.01226199  0.05972718  0.07785715
  0.06531806  0.0079888   0.03624707 -0.01886453 -0.03391165 -0.03412682
  0.03704046 -0.00545307  0.01251741 -0.03914126 -0.03027166 -0.02763908
 -0.08693673 -0.01772144 -0.00213047 -0.0805213  -0.02568666  0.02370438
 -0.02711267  0.01484703  0.02686613 -0.0195592  -0.01940616 -0.01540564
  0.06007416  0.02290127  0.00637955  0.02812143  0.01628504 -0.01373718
  0.02888997 -0.01812434  0.01356904 -0.02975793  0.0111126  -0.01580775
 -0.0014499   0.03469499  0.07997679 -0.04079283  0.08357725 -0.00342184
 -0.019309   -0.06307954 -0.05266063  0.07049929  0.04440568 -0.03989755
  0.04247326 -0.03470024  0.06288116 -0.00089635  0.0294693   0.00542383
 -0.10163502  0.05653632 -0.07771427 -0.0632282  -0.01894829  0.01158142
  0.00449205  0.06322049 -0.09489219  0.08338175 -0.0358951   0.01829151
 -0.03213434 -0.0118189  -0.05327961 -0.0220677   0.05813849 -0.04156489
  0.00231357  0.01258509 -0.02845348 -0.01510646  0.0679647  -0.01022756
 -0.06907754 -0.05127921  0.07940084 -0.06583286  0.06277168 -0.06889346
  0.01406988  0.00172777 -0.06457454  0.02961109 -0.07130449 -0.01251495
  0.11328246  0.05025508  0.02486056  0.01084201 -0.00512872 -0.07517496
  0.05851724  0.00716771 -0.03335761 -0.04085343 -0.02628944  0.01852656
  0.00841437 -0.03188233  0.00971266 -0.01571907 -0.00174124  0.03719874
 -0.02574412 -0.00021926]",5
XD-815,"[ 0.00699348 -0.02109656 -0.01962942  0.01308794 -0.03056129 -0.00041462
 -0.00791785 -0.00890994 -0.03936288 -0.00542725 -0.02095436  0.03017556
  0.00576214 -0.0383031  -0.01581273 -0.03065708  0.00489785  0.02845103
  0.0052402  -0.02185901  0.01849315 -0.02017805 -0.0139776   0.00341185
  0.02196818  0.00619816  0.00350384 -0.02665714 -0.00144058  0.0066652
 -0.0242205   0.00545869 -0.01862034 -0.01986766  0.00514942  0.00436439
  0.00327511  0.01467089  0.00802528 -0.017785   -0.03310755 -0.00622464
  0.01523987  0.0266231   0.00296176 -0.00189932  0.01711183 -0.01503805
 -0.00425784 -0.0334797   0.00481605  0.00458721 -0.01196364 -0.00019911
 -0.00388927  0.01214162  0.02260813 -0.01983437  0.00452589  0.00960303
 -0.01887194 -0.00774385 -0.01318     0.03584052  0.01617965 -0.02745674
  0.03526604 -0.01397234  0.02042107  0.00033074  0.00262887 -0.00585496
 -0.04182044  0.00840897 -0.03623006 -0.02793679 -0.00872605 -0.00901303
 -0.01415176 -0.00228127 -0.01389618  0.03345084 -0.01560747  0.01487595
 -0.01736856 -0.00508709 -0.02552886  0.01521401  0.02211576 -0.00378208
 -0.00043862 -0.00537899 -0.02201987  0.00976529  0.04185344 -0.00115077
 -0.01011583  0.01007522  0.01325446 -0.04513961  0.02105705 -0.04817376
  0.0211796   0.00569271 -0.02514709 -0.00141493 -0.02905749 -0.01240339
  0.03157841  0.0339232   0.00701106 -0.01873798  0.00687819 -0.01189983
 -0.00646978  0.02120071 -0.00640085 -0.01905346 -0.03722103 -0.00994536
  0.00691556 -0.007242    0.04772415 -0.03477857  0.01051167  0.02545403
  0.00034019  0.00615656]",1
XD-816,"[ 0.05570107 -0.02065588 -0.04715603  0.02010321 -0.05512145  0.05137321
 -0.03849866 -0.02116798  0.08027298 -0.02214818 -0.00646565 -0.0255015
 -0.01819975 -0.04405077 -0.03212155 -0.01829092  0.08674556  0.04791813
 -0.00546898  0.01221591  0.02432453 -0.02067728 -0.05044433 -0.03099991
  0.0529237  -0.00089219  0.00241042  0.0761611  -0.02821778 -0.02076034
 -0.06375712 -0.02698872  0.01643607  0.03235522 -0.04068338 -0.03377209
  0.08423155 -0.05313243  0.00932715  0.00043952  0.03933373 -0.05952218
  0.04429445 -0.03639966 -0.01234637  0.01293669  0.0083431   0.00383861
  0.02497671 -0.04261277 -0.01015821 -0.0331664   0.01123068 -0.04905381
 -0.01549967  0.03801734  0.03455659 -0.00436211  0.01815115 -0.04775363
  0.03684618  0.02131737 -0.03362512  0.02298234  0.07630268 -0.04136265
  0.04514971 -0.00371463  0.01872749 -0.0242817  -0.03346408  0.06370145
 -0.05843529  0.06111974  0.02611792 -0.0393931  -0.00763091  0.0347301
  0.09328468  0.04398498 -0.11074442  0.08123571  0.02357007  0.05115336
  0.0302526  -0.02315328 -0.05902899 -0.00097394  0.04961447 -0.02390349
 -0.01774758  0.0025665   0.01929925 -0.00405628  0.02164607 -0.00257806
 -0.04566692 -0.01691481  0.0887457   0.0199604   0.06138186  0.0255523
  0.01140927  0.01224342 -0.01935407 -0.00717611 -0.08033109 -0.04331667
  0.08054135  0.00028022 -0.0310904  -0.03719642 -0.01004252 -0.02886824
  0.05258521  0.00733226 -0.09425584 -0.01385754 -0.05648804  0.00183748
  0.06931757 -0.01542849 -0.04031095 -0.01548778 -0.01117385  0.03859151
  0.00640381  0.01701537]",2
XD-817,"[ 4.07927446e-02 -2.11420786e-02 -8.51462930e-02  7.27766007e-02
 -1.44746289e-01  8.83863717e-02  3.24772559e-02 -5.80597408e-02
  7.80914947e-02 -2.39469111e-03  8.88429210e-02 -1.70215115e-01
  5.01226075e-02 -1.15423270e-01 -5.17526604e-02 -3.51810530e-02
  1.77543357e-01  1.22507751e-01 -8.25849921e-03  8.03271122e-03
 -3.13724577e-02 -8.54652822e-02 -1.79284886e-02 -8.11362490e-02
  1.73859268e-01 -2.94526038e-03 -7.03620315e-02  6.47989959e-02
 -1.15286171e-01 -1.24976248e-01 -1.71859283e-02 -1.14404328e-01
  4.45654131e-02  3.49027067e-02 -1.25180334e-01 -3.72765511e-02
  7.46321827e-02  8.12700193e-04 -8.62336382e-02  9.67284106e-03
 -4.37262282e-02 -1.31321639e-01 -2.19477864e-04 -1.04004517e-01
  5.66078760e-02  7.90433809e-02 -7.12846231e-04 -1.86379650e-03
  1.24975644e-01 -1.68046113e-02  4.56002951e-02  3.22070643e-02
 -5.53734833e-03  5.38526550e-02 -4.04698737e-02  6.77185059e-02
  7.33036473e-02  1.10901846e-03 -1.01999529e-01 -2.82521602e-02
 -7.09018186e-02  1.59794521e-02 -1.28359154e-01 -2.40989141e-02
  2.21301273e-01 -1.21775612e-01  1.23337805e-02 -1.19829461e-01
  1.15233511e-01 -1.68752119e-01 -1.03027657e-01  1.30990088e-01
 -1.22839445e-02  1.18637078e-01 -9.68054458e-02  6.55275732e-02
 -3.77893373e-02  1.07826412e-01  1.48001388e-01  1.25978038e-01
 -1.40829936e-01  7.04874620e-02  5.07764816e-02  4.93269935e-02
  4.80098184e-03  3.50929946e-02 -5.63845318e-03 -3.63553911e-02
  1.28712337e-02 -9.40547734e-02 -1.46596553e-03  2.27220170e-02
  7.44636506e-02  1.33026749e-01  5.41305728e-02 -7.18267784e-02
 -1.49868159e-02 -3.41029316e-02  5.48439883e-02  2.45337151e-02
  6.13576733e-02 -3.81217934e-02  8.27205256e-02  1.38060868e-01
 -6.59709498e-02  4.65596542e-02 -4.71364930e-02 -1.22209480e-02
  9.15504619e-02 -1.45826079e-02  1.15799895e-02 -1.09452806e-01
 -1.99977495e-02 -9.94854346e-02  1.29430428e-01  3.04565411e-02
 -1.52999060e-02 -5.36617003e-02  4.16535437e-02 -5.67944050e-02
 -4.04486917e-02  2.29064282e-02 -1.02778345e-01 -6.73017278e-02
  2.47679222e-02  1.37301713e-01  8.13091248e-02 -5.17077409e-02]",5
XD-818,"[ 0.02528491 -0.0523524  -0.04592597  0.01245247 -0.00543892 -0.00137314
  0.00310113 -0.00291324  0.03264964 -0.02941726 -0.0094485  -0.02855032
  0.04249147 -0.06424647 -0.02472064  0.00717393  0.03368533  0.05605713
  0.03266731  0.02934775  0.01288439 -0.02671976 -0.0010537  -0.02433018
  0.05700934  0.00078391 -0.03346504 -0.04601741 -0.05023401 -0.02210474
  0.00816867 -0.02730886 -0.00242602 -0.0344441  -0.0210353   0.04323172
 -0.04248522  0.01844492  0.01327299  0.00044916  0.00354222 -0.00492677
  0.00583863 -0.0164207   0.0054391   0.0246191  -0.03103217 -0.00445981
  0.03680058  0.02776816  0.05237069 -0.02481142  0.03715387 -0.01035442
 -0.01429013  0.02307596  0.05857807 -0.02503968  0.04552931  0.01052236
  0.00745508 -0.05737988 -0.03331795  0.03172561  0.0225889  -0.00604758
  0.01621716 -0.03308942  0.01884746 -0.03038886 -0.00482555  0.00704698
 -0.06430187  0.03919742 -0.05247732 -0.03914057 -0.01340299  0.00351166
  0.01786283  0.06569229 -0.05050998  0.02674759 -0.02322816  0.02176464
 -0.04548176 -0.00062543 -0.01794901 -0.01641029  0.02165786 -0.05874456
  0.0071954   0.00014919 -0.02978503  0.01460864  0.03128252 -0.01523206
 -0.05883189 -0.06459595  0.03615029 -0.02557008  0.01716534 -0.02862941
  0.03752312  0.02182511 -0.01164956  0.05155233 -0.03297265  0.00809986
  0.05693759  0.03029826  0.0462527   0.00498569 -0.02851234 -0.04038762
  0.08548146 -0.01038603  0.01672275 -0.02416524  0.00764737  0.01573834
 -0.02937361 -0.01852921 -0.0048639   0.00025973  0.00172791  0.04040372
  0.02227711  0.01030796]",5
XD-819,"[-0.01005482  0.05011996 -0.00316675 -0.0593678   0.03816555  0.04096539
  0.05575229 -0.00640561 -0.00191424  0.04244388  0.04799097 -0.02836227
  0.00715576  0.09852644  0.04574553  0.04292275  0.0701028  -0.06104667
 -0.11398942 -0.03134062 -0.00566238  0.00369261 -0.07997578 -0.01260217
 -0.05568711 -0.05042929  0.01732975  0.09471905 -0.00547041 -0.00675733
 -0.02684298  0.03417914  0.02395959  0.06592664 -0.04156702 -0.05870615
  0.05844302 -0.02786011  0.01043099  0.00858131  0.02066563 -0.04578327
 -0.05778927 -0.02333183 -0.02244295  0.070272   -0.01873595  0.00713189
  0.04717498 -0.07967643 -0.00831204  0.01510892 -0.02065207 -0.00075186
 -0.01855782 -0.00564455  0.00147862  0.08102902 -0.06787604 -0.05163713
  0.02742936  0.02550546 -0.04736961 -0.02958897  0.01361065 -0.02358836
  0.0311821   0.00659981  0.01939343 -0.02506774  0.01636621  0.07766958
  0.08141331 -0.01696876  0.07495691  0.00452068  0.06378303  0.04826328
  0.08319357  0.01455259 -0.01020308 -0.01718094 -0.00241073  0.10842998
  0.05386326  0.03668452  0.08738144  0.00358253  0.0125319  -0.04513051
 -0.05033134  0.02502822  0.18856771  0.0219767  -0.05605386 -0.03657357
  0.02863165  0.08122804 -0.03043467  0.07574306  0.0067616   0.05847832
 -0.10218187  0.04442306  0.03344578 -0.05309312  0.02057615  0.00287467
 -0.06379838 -0.04672207 -0.08851566 -0.02634428  0.03631055  0.01967956
 -0.06515496  0.00919879 -0.05225756  0.02403449 -0.0257555  -0.01100051
  0.01036511  0.0679667  -0.1184364  -0.02828144 -0.01026545  0.01255832
  0.04209338 -0.03479707]",3
XD-821,"[-2.2210751e-03  2.8480100e-04  2.3653038e-02 -2.8856963e-02
  1.2870001e-02  1.4409490e-02  2.0635029e-02 -1.5114451e-02
  8.5490925e-04  6.9788317e-03  1.8026693e-02 -5.2456306e-03
  2.3880368e-02  1.1966706e-02 -2.1651309e-02 -3.3156346e-03
  2.4289701e-03  4.7810812e-05  3.3562407e-02 -1.7028319e-02
  1.1573858e-02  3.8907870e-03 -8.6056357e-03 -7.2005633e-03
  1.8698346e-02 -3.6413309e-03  2.4481595e-02 -8.0196196e-03
 -1.7105838e-02 -1.5903346e-02 -1.4102381e-02  5.1895779e-04
  1.3218351e-03 -2.7620995e-03 -2.6832074e-02  4.2814030e-03
 -1.2391369e-02  9.0330588e-03 -1.1715783e-02 -7.3772221e-04
 -2.0968266e-02  1.8100126e-02  1.3227852e-02 -1.2943717e-02
  4.6137017e-03  4.1481415e-03 -1.1166327e-02 -3.8363431e-02
  9.8130107e-03 -3.8053005e-03 -2.9010884e-03  1.3250397e-02
 -1.3049238e-02 -2.1937490e-06 -4.3030190e-03  2.4156813e-02
  5.5274311e-03  9.9129127e-03 -1.0995822e-02  1.2370171e-02
 -2.3512460e-02 -9.7635444e-03  1.4633708e-02 -1.5181057e-02
  2.5293417e-03 -1.2637894e-02  4.3633971e-03 -6.8580336e-03
  2.3080930e-02 -6.4734104e-03 -7.8308312e-03  1.2382673e-02
  5.2292291e-03 -1.9008117e-02 -2.4589125e-02 -6.2518026e-04
 -3.9324360e-03  1.7343579e-02  5.0103180e-03  2.0152524e-02
  2.3559345e-02 -9.3591353e-03 -5.2473750e-03  5.8143907e-03
 -1.6585022e-03  3.2283743e-03  2.9445458e-02 -6.8378722e-04
 -1.9346882e-02  9.3745496e-03 -2.8821232e-03  7.7504423e-03
  5.6936233e-03  1.1233122e-02 -1.3357048e-02 -1.0030333e-02
  5.7102521e-03 -7.8025693e-03 -1.2358376e-02 -6.0053514e-03
 -1.6223829e-02 -1.0376492e-02  1.5432105e-02  1.1807008e-03
 -1.0363207e-02  1.6588990e-02  8.1801750e-03  1.1417073e-02
  4.0815654e-03 -1.4228404e-02 -1.2667148e-02  4.0071285e-03
  6.9398610e-03 -1.4853567e-02 -3.7137119e-03 -1.3060460e-02
  1.7736243e-02 -1.3728479e-02  1.4789061e-02 -1.5122409e-02
 -1.9925175e-02  1.7265446e-02 -4.3966011e-03  8.8609923e-03
  1.0022004e-03  2.7648762e-02 -5.7649268e-03 -2.5503216e-02]",5
XD-822,"[ 0.00805059  0.04600631 -0.05401513  0.0378328  -0.07858568 -0.0110693
 -0.04834419  0.03043759 -0.07952137  0.06137134  0.03674687  0.00381143
 -0.06576745 -0.01364409 -0.01004724 -0.056236    0.06330788  0.01261824
 -0.0469761  -0.01597144  0.00057177 -0.01252301  0.00377033 -0.0042832
 -0.00940404  0.02492304 -0.02490188  0.03591957  0.01448277  0.02882639
 -0.046188    0.01401783 -0.01178694 -0.03225511 -0.00278471 -0.05860185
  0.02483638  0.01944869 -0.01605076 -0.05881795 -0.04073029 -0.01118795
 -0.01963731  0.05436227  0.0341435   0.00879403  0.00173874  0.02250585
 -0.00041291 -0.02960178 -0.00061124  0.03145305 -0.0789687   0.0188415
 -0.00463965  0.01104514 -0.00520687 -0.00123805 -0.00755165  0.00547271
 -0.0563536   0.02397865 -0.05096917  0.0043615   0.09372024 -0.06168201
  0.01873574 -0.02567628  0.04109497 -0.01656155 -0.01158382 -0.02571129
 -0.0116004   0.04841908 -0.04834517  0.03785043 -0.02455884  0.00146362
 -0.02532357 -0.01432725 -0.08828724  0.0743227  -0.00479796  0.01055259
 -0.00479941  0.02198816 -0.01408498  0.02448631  0.02710962 -0.01576106
 -0.00192593  0.0097407   0.05573491 -0.01207271  0.02975597  0.02762146
  0.004119    0.06391523 -0.01650724 -0.02870049  0.02380128 -0.04742782
 -0.07108743  0.04133878 -0.07388856 -0.02727944  0.00716457 -0.00576154
  0.0159038   0.03461259  0.02538794 -0.01721791  0.03106157  0.02804302
 -0.02440027  0.07376691 -0.0178981   0.01807479 -0.04784915 -0.02408437
  0.01337784  0.02949981  0.08068077 -0.05946569  0.02348993  0.02000948
 -0.00416429 -0.00452324]",2
XD-823,"[ 0.04915528  0.04902286 -0.02779823  0.05810827 -0.01920294  0.05008327
 -0.01827643  0.01755685 -0.02787048  0.07222743 -0.04899009  0.04723902
 -0.05427917  0.04616635  0.04496689 -0.00850476  0.06702346 -0.00648915
 -0.07597149 -0.01368974 -0.01346698  0.01081541 -0.06608928 -0.0004434
 -0.06402884  0.00170063 -0.00955663  0.0781536   0.03305506  0.04673155
 -0.06843347  0.00179398  0.0189187  -0.00470438 -0.01270081 -0.06183921
  0.11228233 -0.05682507  0.02796505 -0.00407884  0.0094198  -0.11158177
 -0.01142531  0.07107942  0.00933628  0.03354871 -0.00952777  0.03674183
 -0.01462222 -0.06869026 -0.02023065  0.00862008 -0.00701184 -0.01928158
 -0.00331299 -0.0564224  -0.03082605 -0.00124393  0.01201777 -0.037344
  0.01956617  0.04163462 -0.05790978  0.02790226  0.02716992 -0.01235307
  0.07192853  0.07604218  0.00531998  0.01091007  0.02105076  0.01420508
 -0.02303636  0.04962952  0.06183422 -0.03024444  0.0328883   0.00242656
  0.02210378 -0.01610606 -0.08065328  0.06587746  0.01933214  0.07553586
  0.05648308  0.00610121 -0.02538532 -0.04355172  0.06196303 -0.01271429
 -0.063518   -0.03803405  0.10692425 -0.02366098  0.03296183  0.0029612
  0.00200279  0.07389667  0.05733018  0.01584168  0.04379774  0.03000788
 -0.10997504  0.01002189  0.00653516 -0.11090007 -0.0609474   0.01558786
  0.02887443  0.01400491 -0.03042198 -0.01385174  0.06996281 -0.01841743
 -0.07258227  0.05929128 -0.14068739  0.0185747  -0.0859781   0.0171237
  0.11457128  0.02084658 -0.04416522 -0.08043761 -0.02309122 -0.06880201
  0.0111146   0.0157685 ]",1
XD-824,"[ 0.01042822  0.01262924 -0.03277707  0.03262125 -0.06596164 -0.00465514
 -0.02282248  0.01550717 -0.03463965  0.02409606  0.0070018   0.00740022
 -0.01634023 -0.01679679 -0.01723192 -0.03518566  0.04200632  0.00839629
 -0.01204878 -0.01142103  0.00576427 -0.00288828 -0.0124465  -0.01051517
  0.0345518   0.02067376 -0.00653805 -0.00435475 -0.00863115  0.02011571
 -0.02480015  0.01496106 -0.01883486 -0.02805587 -0.00123704 -0.01464465
  0.00331212  0.01639423 -0.02074622 -0.03298282 -0.03610347 -0.00231812
  0.00385933  0.02899489  0.02766798 -0.01298131 -0.00447361 -0.00660006
  0.01008725 -0.00720089  0.02163704  0.02160838 -0.03669064  0.01070599
 -0.00812904  0.03286463  0.00763512 -0.01108791 -0.00122188  0.01969107
 -0.04467389  0.01134318 -0.02261439 -0.00516761  0.05788029 -0.05412861
  0.04020373 -0.02651783  0.02590282 -0.01484802 -0.00824212 -0.01590674
 -0.035176    0.00394011 -0.04403014  0.02040244 -0.02340709 -0.00992134
 -0.01261196 -0.00394451 -0.04470775  0.03780475 -0.00239505  0.00649756
 -0.0193301   0.01323933 -0.00442601  0.02471408  0.01969333 -0.00549931
 -0.00298408  0.00620527  0.03664016  0.00611226  0.03004469  0.00583663
 -0.00485744  0.02082113 -0.0104344  -0.03688266  0.01907584 -0.05253299
 -0.0166377   0.03297354 -0.04946692 -0.00054477 -0.01510105  0.00697372
  0.02540631  0.02036504  0.0256718  -0.01409296  0.02169833  0.00980729
 -0.00933472  0.03964943  0.01658548 -0.01179992 -0.03467664 -0.0127788
  0.007735    0.0294858   0.07229931 -0.05509113  0.0221765   0.0314551
  0.00684378 -0.00280903]",3
XD-825,"[ 0.03648658 -0.00072277 -0.05850453  0.04842338 -0.05092219  0.00667455
 -0.04970513 -0.00277436 -0.0556358   0.01563655 -0.04577679  0.01148377
 -0.04887748 -0.03698006 -0.02248728 -0.0410813   0.03971223  0.03795918
 -0.06152996 -0.00035592  0.00203839 -0.02351657 -0.00314421  0.00741018
  0.0139355  -0.00739288 -0.0520273   0.04370525  0.01689683  0.03131446
 -0.02942805 -0.00812294 -0.00615003 -0.01363138  0.00388313 -0.04213944
  0.07002961 -0.00883439  0.02701637 -0.02035586 -0.01515238 -0.07177913
 -0.0147329   0.04051154 -0.00355975  0.02043316 -0.00454557  0.02780638
 -0.01776109 -0.05703792  0.01843093 -0.00271046 -0.01937712 -0.01944859
 -0.01114741 -0.02175659  0.02185451 -0.02582848 -0.00579735 -0.00497885
  0.01181507  0.008794   -0.0586803   0.05413811  0.04949683 -0.02467945
  0.03642146  0.0176585   0.01885929  0.00761113 -0.03360717 -0.00474655
 -0.02768651  0.06905908  0.00013303 -0.03574749 -0.01117462 -0.00150297
 -0.00555843  0.00536659 -0.08328871  0.05985033  0.00065531  0.04709234
 -0.00935235  0.00733267 -0.03017255 -0.0170782   0.06707885 -0.04237422
 -0.00206196 -0.02792417 -0.0130355   0.01061471  0.05887128  0.02005212
 -0.02375088  0.04184337  0.01992891 -0.02670906  0.02184664 -0.02115194
 -0.02811665  0.04089758 -0.00450665 -0.0294582  -0.0340122   0.0096988
  0.04191471  0.06014029  0.01966028 -0.04953249  0.02713676  0.0034189
 -0.00640549  0.05672229 -0.06843233  0.00565471 -0.07457258 -0.01926038
  0.04797415 -0.01471242  0.03799094 -0.06583519 -0.0166327   0.00943258
  0.01410322  0.03145297]",1
