issuekey,doc2vec,storypoint
TISTUD-2033,"[ 3.03692315e-02 -2.86421776e-01 -1.11603975e-01  1.29049644e-01
  9.45925638e-02  1.00962065e-01  5.67339920e-02  1.36530370e-01
 -1.66224301e-01  1.62677437e-01 -2.13163838e-01 -1.81423351e-02
 -6.27422556e-02  5.22637740e-03  2.14060899e-02  3.05562586e-01
 -3.79312366e-01 -2.28288844e-01  9.44814757e-02 -3.60903144e-02
  1.39312133e-01  3.73725027e-01  1.69241466e-02  3.20417821e-01
  1.67651251e-02  2.34950766e-01  5.88748045e-02 -7.41560087e-02
  2.34927684e-02  3.50558639e-01  1.86909586e-01 -1.58238664e-01
  1.74977571e-01 -3.99143130e-01 -1.43265232e-01 -1.48396954e-01
 -3.87505472e-01  8.06178078e-02 -9.20102894e-02  1.07423179e-01
  1.60794348e-01 -2.25330263e-01 -7.49541968e-02  2.10928857e-01
  1.24186970e-01 -4.86290045e-02  8.33636448e-02  1.01086840e-01
 -1.91632167e-01  3.48891458e-03  1.02875032e-01 -2.31831864e-01
 -1.37117729e-01 -2.01765403e-01 -1.70739144e-02 -7.66015112e-01
 -1.54311597e-01 -1.09852687e-01 -2.09603742e-01 -1.82318278e-02
 -4.15913939e-01 -2.86834687e-01  2.77843744e-01  2.41992250e-01
 -1.00964792e-01 -7.49538839e-02 -2.23456755e-01  1.84097737e-01
 -1.62262499e-01 -1.99353576e-01 -1.29650041e-01 -2.79942732e-02
  1.62430525e-01  2.77865515e-03  2.29774088e-01  2.95784324e-01
  1.60488278e-01  3.37872989e-02  4.10593092e-01  4.89009952e-04
 -2.53657758e-01  3.30395885e-02  9.51005518e-02 -1.25397205e-01
 -5.44056475e-01 -1.94630057e-01 -4.37242895e-01  1.50731072e-01
  1.86849073e-01 -4.03387815e-01  2.80405551e-01  3.13221216e-01
 -1.83752459e-02 -1.72559187e-01  3.76080647e-02 -1.67743295e-01
 -9.54151303e-02 -1.43798634e-01 -2.09921971e-01 -1.48978159e-01
 -8.27021524e-02  2.18089223e-01  1.48196429e-01  4.26344126e-02
  5.51656306e-01  7.50976875e-02 -6.85748234e-02  1.99504644e-01
  2.24158883e-01  1.62724838e-01 -1.23801991e-01  6.30054623e-02
  6.73715994e-02 -4.20729667e-01  6.14686012e-01 -3.65264148e-01
 -1.88569635e-01  4.72379737e-02  4.34499204e-01 -3.23522598e-01
  8.91453326e-02  6.59276247e-02  1.49440303e-01  6.46832585e-02
  4.33257148e-02  2.81497031e-01 -6.47770464e-01 -2.25651693e-02]",3
TISTUD-2034,"[ 0.1633889  -0.20535718 -0.27680254 -0.04408441 -0.1523225   0.12578744
 -0.00187195  0.3022345   0.20909745 -0.17488828 -0.4528869   0.09237624
  0.15143321 -0.14604488 -0.1522526   0.22673279 -0.14520799 -0.02756547
 -0.14267516  0.13494489  0.19522291  0.04321307 -0.12106154  0.22441015
  0.0652812   0.15371075  0.00166785 -0.1685641   0.06537329  0.59892714
 -0.00324874 -0.07227594  0.04313984 -0.35193285 -0.18094784 -0.00464689
 -0.28243193 -0.2781356  -0.24091491  0.11668775  0.11273587 -0.21320343
 -0.14698099 -0.2148071   0.35535738 -0.04477346 -0.01472922  0.355184
 -0.3900052   0.00401743  0.14061546 -0.01366195 -0.07737197 -0.30514184
 -0.09755316 -0.44059673 -0.26103672  0.30517977 -0.17341058  0.05654868
 -0.48130608 -0.4077032   0.11496506  0.11204517  0.24166678 -0.16005035
 -0.42629814  0.05800178 -0.12495619 -0.4044045  -0.32417095 -0.18750769
  0.15456027  0.09346034  0.01485701  0.46566328  0.16704392  0.07060929
  0.35819545 -0.01553275 -0.19061756  0.06478892  0.32301286 -0.18165842
 -0.24539164 -0.18599088 -0.4444923   0.0786133   0.09796523 -0.5321521
  0.10682215  0.21984279 -0.1553022   0.19860908  0.01043782  0.0857867
 -0.16576938 -0.25330606 -0.35948816 -0.00543458  0.03885465  0.26950142
  0.2121164   0.16263917  0.28450814  0.08894337 -0.16508229 -0.00218815
  0.26427692  0.1585582   0.08363851  0.01265199 -0.29476163 -0.5399979
  0.359287   -0.19551934 -0.16332644 -0.12030786  0.4303399  -0.15937476
  0.40108222 -0.02100572 -0.17015731  0.04970245 -0.08510449  0.29204774
 -0.41606396  0.08216684]",3
TISTUD-2035,"[ 0.09300813 -0.03728255 -0.01549806 -0.03100936 -0.00626329 -0.03079876
  0.02899743  0.04333269 -0.01889275  0.04971047 -0.01890829  0.01374471
  0.0434629  -0.00225955  0.08317736 -0.01198865 -0.08104625  0.01622676
  0.00387003  0.03985705  0.00960026  0.01568924  0.01856226 -0.00138619
  0.04823357 -0.01482823 -0.03594919 -0.03127531  0.01365329  0.02353862
  0.03822283 -0.04377243 -0.06453389 -0.02374489  0.03595882 -0.02511946
 -0.0060332   0.04350408 -0.03657972  0.04029682  0.05804981  0.01417071
  0.00293509  0.01266357  0.01314074  0.03601673  0.05720149  0.0121579
 -0.03317098  0.00183695 -0.03550022 -0.02867318 -0.02123593 -0.04326122
  0.00377202 -0.04691187  0.00401257 -0.04917927  0.03186498  0.02818801
 -0.06748391 -0.01273451  0.06347331  0.09841575 -0.0811687  -0.003402
  0.03808436 -0.03490699 -0.02946684  0.03699661 -0.03180613 -0.06716932
 -0.00577863 -0.07720067  0.00163442  0.02133146  0.04021486 -0.06725948
  0.1155882  -0.00279671 -0.01818063 -0.00740843  0.11563744 -0.05895646
 -0.06317949  0.04608776 -0.07428093  0.03897383  0.0134621  -0.06317734
  0.02106592  0.07926572 -0.07208496 -0.01395146  0.02656017 -0.05621751
  0.05182312 -0.04544638 -0.05921848  0.02831889  0.01049278  0.00532604
  0.04073435 -0.04117265 -0.03019875  0.01135891 -0.01581992 -0.05519971
  0.0032156  -0.01085238 -0.06744344 -0.02315321  0.03562514 -0.00643372
 -0.01711349  0.00106946 -0.04067757 -0.00716395  0.02219418 -0.05829276
  0.0486164   0.05164842  0.02997749  0.02568164  0.08068697 -0.0793651
 -0.04504352  0.00990831]",3
TISTUD-2038,"[ 1.18030243e-01 -7.99468234e-02 -3.33843604e-02 -5.38351238e-02
 -7.65981078e-02  6.21496290e-02  3.66964526e-02  2.89150923e-02
 -1.03087388e-01  3.52758169e-02 -1.10502899e-01  3.93849425e-02
 -3.52524407e-02 -5.72319143e-02 -1.16598234e-01 -5.19214384e-02
 -5.83839007e-02  1.04816630e-01 -8.50257650e-02 -5.30953445e-02
  3.44819427e-02  4.49583232e-02 -1.34699807e-01 -8.49516528e-06
  1.88670605e-01  5.32102734e-02  1.24282362e-02 -7.33271837e-02
 -8.37425292e-02 -8.87338817e-02 -7.49352798e-02  8.87122413e-04
 -1.33530796e-01 -2.22944245e-02  5.72084598e-02  5.64855197e-03
 -1.34868160e-01  3.83587671e-03  7.67785162e-02  1.04772530e-01
  1.02094458e-02 -4.49056216e-02  3.65348794e-02  6.09387830e-02
  8.03961158e-02  8.10796097e-02 -3.57295051e-02  3.35818566e-02
 -3.87010761e-02 -9.20345187e-02  5.12947999e-02  8.79558250e-02
 -8.54734555e-02 -1.27084866e-01 -8.13586861e-02  2.44741291e-02
  6.10162541e-02 -5.36783822e-02 -1.51749253e-02 -2.83988323e-02
 -1.29145920e-01 -1.21766225e-01  2.46001445e-02 -5.32692559e-02
  8.88043270e-02 -1.22360349e-01  1.08707793e-01  1.11882053e-01
  3.40378806e-02  3.36940922e-02 -1.46832228e-01 -9.13772732e-02
  5.20195626e-02  1.51506469e-01 -4.22931239e-02  1.07184485e-01
  1.62410513e-01 -5.01876846e-02  1.52469277e-01  6.00171760e-02
  4.69879899e-03  1.01186350e-01  1.60955906e-01  1.67163368e-02
 -1.69734165e-01  6.17173873e-02 -9.52872336e-02  7.11133108e-02
  6.19170293e-02 -9.31587592e-02  5.97495660e-02  4.82474007e-02
 -5.94793633e-02 -4.55228277e-02  8.66430178e-02 -5.50350472e-02
  1.28034562e-01 -6.45106807e-02 -6.01972230e-02 -7.99994096e-02
  7.05661327e-02  2.11872645e-02  1.29205644e-01 -3.73220704e-02
 -7.90066794e-02 -2.76083350e-02 -1.29636332e-01 -1.08230010e-01
  9.28604752e-02 -3.26419855e-03 -1.45296380e-02 -1.44478276e-01
 -7.81615674e-02 -6.10480793e-02  7.49923438e-02  8.08923468e-02
 -9.21456888e-02  1.73836187e-01  3.01016327e-02 -2.89117545e-02
  1.72184989e-01  1.10901877e-01  5.92466295e-02 -7.31536075e-02
  9.59253460e-02  1.38808638e-01 -2.68343873e-02 -1.22649716e-02]",8
TISTUD-2040,"[ 0.14778943 -0.11038722 -0.06693927  0.06388239  0.0332917   0.00290558
  0.02568811  0.0236947  -0.1630435   0.13820723 -0.04601117  0.08743303
 -0.05419192 -0.07933974  0.0635462   0.05294266 -0.02555263  0.02244033
  0.04660613 -0.04308608  0.15745749  0.2088011  -0.12931362  0.08310887
  0.10414968  0.10475764  0.02715143 -0.11938085 -0.12456568 -0.01256223
  0.01149661 -0.10280689  0.01404775 -0.0785083  -0.07101323 -0.02991136
 -0.00659016  0.08564518  0.00746397  0.06559662 -0.02958431 -0.08822332
  0.06182394  0.161734   -0.0356792   0.08721574  0.06582086  0.03645327
 -0.09492526 -0.05824207  0.0846968  -0.09320794 -0.12098242 -0.12768525
 -0.04770954 -0.08077323  0.07229447 -0.13643736  0.06145     0.00905059
 -0.1572227  -0.0803275   0.01541728  0.10785861 -0.01938443 -0.00257317
  0.0499208   0.09209953  0.02880597  0.01468433  0.02226756 -0.06958457
 -0.03155623  0.06173814  0.08603323  0.05119883  0.08682591 -0.03634567
  0.0906691   0.14708939 -0.11519663  0.03595122  0.04341932  0.04413386
 -0.21340992  0.06512275 -0.14669593  0.00401421  0.12778659 -0.02875036
  0.04050389  0.0546669   0.02497619 -0.10035567  0.11287905 -0.09503277
  0.00277235 -0.01537521 -0.02667711 -0.08013365  0.02319491 -0.03658565
 -0.0127374  -0.04732778  0.04165968 -0.011334   -0.00368588 -0.01965649
  0.12507708  0.0657402  -0.07173291 -0.04770083  0.09541515 -0.07748927
  0.08949074 -0.0254392  -0.07798915  0.06753892  0.00027003 -0.08525927
  0.10144115  0.06708506  0.17329516 -0.08972912  0.09194039  0.056616
 -0.16080017 -0.11456557]",8
TISTUD-2041,"[ 0.17056035 -0.25299624 -0.10061267 -0.05828594 -0.13759093  0.00498506
 -0.03749357  0.05539045 -0.11492229 -0.00510117 -0.257852    0.06108562
  0.03184589 -0.14692284 -0.17455359 -0.04832762 -0.07918557  0.14831154
 -0.10448833 -0.06766464  0.08670535 -0.00081864 -0.23421364 -0.062274
  0.2476101   0.00514525 -0.03246966 -0.07838738 -0.07380488  0.01371202
 -0.18164413 -0.08811944 -0.13972723 -0.14542775 -0.0129883  -0.02687518
 -0.08269568 -0.08609379  0.07675019  0.15967648  0.05611355 -0.06269956
  0.00602097  0.00065011  0.04797199  0.14658697 -0.08462636  0.04664153
  0.02189073 -0.19737057  0.09993528  0.13802478  0.01305972 -0.15670328
 -0.1297134  -0.04269569  0.0908464  -0.04349995 -0.05203351 -0.05390788
 -0.21589734 -0.22818193 -0.12820281  0.07380155  0.18916847 -0.08723915
  0.11975626  0.0197187   0.052394   -0.00122255 -0.18763229 -0.14269626
 -0.05746843  0.21916878 -0.0326131   0.00547005  0.05520116  0.03122508
  0.13805829  0.07099191 -0.05370728  0.17503317  0.18204992  0.08514187
 -0.09643271  0.03202447 -0.12910965  0.15558685  0.00319334 -0.22686356
  0.04169648  0.00795532 -0.02440494  0.08779702  0.11144057 -0.00253725
 -0.0687871  -0.1432821  -0.03701521 -0.10905927  0.14375095  0.061177
  0.22662604 -0.13308904  0.00790476  0.05819988 -0.17105795 -0.05583714
  0.07056164  0.04452245  0.11223894 -0.17564851 -0.156254   -0.1551743
  0.09778697  0.03557083 -0.21634583  0.06262255  0.05165696 -0.06665848
  0.16184357  0.10983767  0.02294146 -0.11033961  0.0392677   0.16775337
 -0.04831257  0.01197929]",8
TISTUD-2042,"[ 0.08437136 -0.07994866 -0.00119409 -0.00427287  0.00394077 -0.0226106
 -0.06679289  0.05213899 -0.01537524  0.02440025 -0.13904534 -0.00590731
  0.09536836 -0.06779721 -0.05609196 -0.02766083 -0.04586628  0.05625509
  0.00148028 -0.04902491 -0.00611407 -0.07551452 -0.04329363 -0.07748591
  0.0778281  -0.05382467 -0.02904468 -0.00172359 -0.02479915 -0.00473174
 -0.0495762  -0.08589537 -0.05346121 -0.06773204  0.00470906 -0.04542266
 -0.03019332 -0.01335954  0.01265859  0.03927606  0.07604083 -0.03422746
 -0.00931013 -0.03672651  0.07012134  0.07987547 -0.08707109  0.0262262
  0.00335543 -0.05271475  0.01253214  0.04400655  0.00119982 -0.07703267
 -0.06187692 -0.06761292  0.01389134  0.00558911 -0.04002044 -0.03278397
 -0.09836039 -0.10365823 -0.00742157  0.02802465  0.06917799 -0.05408934
  0.04316967 -0.06088462 -0.0040935   0.00625511 -0.05275574 -0.09303945
  0.00876069  0.03633075 -0.02200901 -0.00635254  0.02771295 -0.00437818
  0.09158848 -0.00495232 -0.00568543  0.07690705  0.04256383  0.07024123
  0.01070281 -0.01926785 -0.01774431  0.05135907 -0.00918775 -0.14380896
  0.06478174  0.01523884 -0.03657836  0.02867916  0.0702242   0.00386193
 -0.02346081 -0.05090665 -0.02129723 -0.04763078  0.04789518  0.03966704
  0.06401516 -0.05142365  0.07903241  0.03976507 -0.12494021 -0.00883606
  0.05752109  0.04669756  0.03303312 -0.03755976 -0.05416089 -0.05711492
  0.06808116 -0.02120034 -0.05928904  0.00783454  0.05403148 -0.04228086
  0.02903122  0.08159477 -0.02541848 -0.02270092  0.04506622  0.06408295
 -0.00744663  0.03208561]",5
TISTUD-2044,"[-0.01121305  0.03919129  0.03194674 -0.008166    0.14494857 -0.05595754
  0.20643581  0.09950861  0.21657215 -0.16679823  0.1535917   0.06844281
 -0.1225272   0.0992554   0.13254622 -0.162099   -0.01382215  0.25336045
  0.07776912 -0.06515915 -0.0646655   0.06952181 -0.02914902  0.05976034
 -0.05048368 -0.11757901  0.10499841  0.14066024 -0.09432307 -0.18858899
  0.06879575 -0.04953525 -0.03324489  0.09272388 -0.00535618 -0.04633817
 -0.15439023  0.1122475   0.09273679 -0.19852462  0.06192814 -0.17977962
  0.03869753 -0.15363961  0.03524385  0.00607223 -0.08045741  0.24474595
 -0.14103004 -0.03066694  0.10222729 -0.19588648 -0.02487431 -0.04951354
 -0.10385939 -0.04372088 -0.02810942  0.13407607  0.07505147  0.16687876
  0.01621288  0.00851081  0.25201285 -0.20180069  0.10090308 -0.14559793
 -0.01973009 -0.08069605  0.26455432 -0.01963633 -0.02568028 -0.1671819
 -0.01781212  0.18813375 -0.14026438  0.01167098  0.2541736  -0.00841314
  0.16975798  0.14053148  0.00627889  0.00294505 -0.08343359  0.24232197
  0.1155756   0.1656577   0.08450583 -0.02182137  0.07840673 -0.08448538
  0.27831045  0.12373058 -0.01391982 -0.21859387  0.07986151  0.02775569
  0.14687486  0.22908399 -0.01687936 -0.04996758 -0.02762541  0.00105973
 -0.12726109  0.2236027   0.10558553 -0.04781717 -0.27967295 -0.1873413
 -0.04795426 -0.01193604 -0.29740372  0.16773497 -0.06170576 -0.20133469
 -0.10597929 -0.0056907   0.04320507  0.00559621 -0.19857782  0.05838824
  0.0578969  -0.06621511 -0.13478048  0.12307874 -0.09842473  0.0193613
 -0.01273547  0.19739646]",5
TISTUD-2045,"[-0.17575088 -0.02830739  0.02467126  0.09406367  0.0339695  -0.15195268
  0.16408731 -0.03262381 -0.13709937 -0.1152356   0.1370602   0.02859038
  0.08801251 -0.05300162 -0.07296488  0.02333856  0.0798859  -0.05459784
 -0.15113999  0.2048702   0.0089081   0.05442648  0.02169203 -0.0069157
  0.114131   -0.19083956 -0.17185502  0.03731691 -0.0029457  -0.0445567
 -0.06985343  0.05445442  0.19254677  0.0811     -0.08720328 -0.12310623
 -0.02586835  0.04930876 -0.01662455 -0.09107304 -0.02372465 -0.13644975
  0.10108567  0.01727002 -0.08944689  0.00788154  0.00122099 -0.01226288
  0.05823178 -0.04628391  0.17794928 -0.00222156 -0.00363924  0.08106319
  0.03772077  0.08583137 -0.04139516 -0.09717552 -0.23072901  0.14170463
 -0.02730608  0.06764333  0.14677534  0.01568689  0.01993725 -0.0840574
  0.04527695  0.04215925  0.02942539 -0.19777395  0.00132219  0.05968727
  0.06531212  0.06781794 -0.1215865  -0.05537082  0.0071707   0.03271156
  0.05483537 -0.04867274 -0.05785063  0.08045993 -0.10064846  0.08815923
 -0.05818272  0.00210215  0.15565614 -0.04906129 -0.05034549 -0.00418181
  0.04413618  0.14853293  0.11690567 -0.03928467 -0.08270372  0.04891897
 -0.10551307  0.04421386  0.02046886 -0.14562617  0.22041234  0.1197663
 -0.00964165  0.06836545  0.04125851  0.00897867  0.05552033  0.02675541
 -0.07696936 -0.00993233  0.04506039 -0.02816937 -0.03844589  0.12302446
 -0.09551455  0.05528403 -0.09728178  0.06814664 -0.13379887 -0.01611149
  0.00621513 -0.12233519  0.03971491  0.02287859  0.00812074  0.036622
  0.0449053  -0.01869543]",5
TISTUD-2047,"[ 0.02965609 -0.11431326 -0.05586144  0.02897766 -0.02916836 -0.03392249
 -0.00728696 -0.01166282 -0.10280816  0.0669944  -0.12783875  0.08023479
 -0.02375714 -0.06883716 -0.09208653 -0.01292583  0.0357514   0.05303609
 -0.01816864 -0.0794467   0.12444516  0.06627032 -0.07279882 -0.0222389
  0.13102269  0.00688637  0.02149761 -0.04689433 -0.03668889 -0.01891887
 -0.05769165 -0.02852921 -0.00397432 -0.0605791  -0.03285061 -0.01350593
 -0.07238496 -0.03820388  0.0123752   0.08035739 -0.0091517  -0.03226322
  0.01371153  0.11827439 -0.00384963  0.07125945  0.02855825 -0.02176411
  0.00710248 -0.06545511  0.08230652  0.06383897  0.00201048 -0.04967934
 -0.04758892 -0.01686342  0.07565702 -0.07073305 -0.04202087 -0.05742241
 -0.09517364 -0.06893726 -0.08163266  0.01877152  0.07444274 -0.02466199
  0.0682191   0.03722677  0.04571473  0.02037709 -0.03198602 -0.02875639
 -0.00692898  0.10971865  0.03669903 -0.07547098  0.02834705  0.025606
  0.00978661  0.02389706 -0.03022007  0.00936154  0.02709971  0.03166151
 -0.07035269  0.01509852 -0.01963407  0.0346444   0.01047985 -0.02732186
  0.0422371  -0.01340018  0.0490304   0.00290135  0.06665761 -0.02948604
 -0.00172863 -0.0512588   0.00874315 -0.0802373   0.04426714 -0.00977631
  0.08635414 -0.04567138 -0.04224665 -0.01618639 -0.04144968  0.00774289
  0.02085354  0.036901    0.02913009 -0.06962134 -0.00759046 -0.02361385
  0.05206404  0.02138856 -0.06189004  0.11384121  0.02280867  0.00844002
  0.04553335  0.04351949  0.06082343 -0.06969564 -0.00591151  0.04035243
 -0.02950647 -0.0456047 ]",8
TISTUD-2052,"[-0.06086724 -0.30620074 -0.05374303  0.09085163 -0.0109493  -0.16675624
 -0.07424907 -0.03136015 -0.11587636  0.01682225 -0.34335747  0.15899704
 -0.07031545 -0.11358013 -0.27098465 -0.08445285  0.09225449  0.08466297
  0.02150177 -0.13945861  0.28315756  0.13447559 -0.12765916 -0.09604581
  0.16987732 -0.09959617  0.03458259  0.06346478 -0.00543606 -0.04465442
 -0.04822706 -0.07070835  0.10000455 -0.19341558 -0.19549428 -0.13234507
 -0.20779122 -0.0705781  -0.10730743  0.06965753  0.08412734 -0.01489802
 -0.01907927  0.1832719   0.12018458 -0.01043143 -0.01102586 -0.01422301
 -0.09015066 -0.16134521  0.25166988  0.22158813  0.04561276 -0.00407566
 -0.10065038 -0.3240696   0.08809018 -0.06904262 -0.12518324 -0.12465314
 -0.17873009 -0.10985222 -0.12469434  0.11178078  0.07934693 -0.0793273
  0.10382777 -0.11893263  0.06440509  0.01124078 -0.01359861 -0.06646859
 -0.04224278  0.18205173  0.09761117 -0.28739402 -0.07745434  0.19732739
  0.05963979 -0.07869457 -0.03815584 -0.1091507  -0.05328923  0.1781744
 -0.06651943  0.07821976  0.02223371  0.08544833 -0.07096303 -0.28535438
  0.23894651  0.11379917  0.1188224   0.0716818   0.0565762  -0.01778675
 -0.04622491 -0.10692891 -0.11754757 -0.19878012  0.0634765   0.01818823
  0.09620336  0.08805723  0.1269999   0.01942574 -0.16210984  0.13232781
 -0.04758025  0.16233736  0.05135581 -0.02138933 -0.06975701 -0.24961431
  0.16444841 -0.06881738 -0.04462036  0.11489227  0.20817758  0.10264676
  0.00337797  0.06161483 -0.07633151  0.00568068 -0.13629857  0.08376126
 -0.13389297  0.13850683]",8
TISTUD-2054,"[ 1.27654150e-01 -2.60584384e-01 -1.72812954e-01  1.19042069e-01
  8.10593739e-03  1.77027270e-01  2.40310431e-01  9.28960070e-02
 -2.77923614e-01  1.06352955e-01  2.78528165e-02  4.12583649e-02
  1.17471628e-01 -1.36282176e-01  6.91331550e-02  2.97588885e-01
 -1.45351514e-01 -3.07990700e-01 -5.46583645e-02  3.83023262e-01
  1.62048846e-01  2.27388710e-01 -7.09620118e-02  3.77649069e-01
  5.61324768e-02  2.48984501e-01 -1.57612771e-01 -2.11568177e-01
  1.35355443e-01  1.51870325e-01  1.75493192e-02 -1.12975389e-01
  5.86630888e-02 -2.28088215e-01 -3.23083013e-01 -1.30055040e-01
  2.94534236e-01  5.89326248e-02 -1.23092338e-01 -4.48644422e-02
 -9.21457782e-02  2.63193082e-02  8.36403370e-02 -1.82351410e-01
 -2.41262093e-02  2.69237738e-02  5.88669851e-02  8.15118179e-02
 -9.69857648e-02  1.11764930e-01  3.01433533e-01 -2.34406531e-01
  1.71211306e-02 -4.18533646e-02 -1.42657114e-02 -1.87053159e-02
 -9.15717930e-02 -1.09828606e-01  4.35392000e-02 -2.55024352e-04
 -1.42784640e-01 -1.88792367e-02  1.54117662e-02  2.60018498e-01
 -7.78005496e-02  1.02747738e-01 -1.17447212e-01  1.51842618e-02
  2.86602285e-02 -6.22677691e-02  1.73277184e-01 -3.58501151e-02
 -1.63788527e-01 -5.83283268e-02  1.64521128e-01  3.98763418e-01
  5.49066961e-02 -3.56645435e-02 -1.27763273e-02  3.12911093e-01
  1.09215409e-01  1.48628294e-01  5.60015887e-02 -1.49566248e-01
 -2.08226725e-01 -3.32484066e-01 -3.74953687e-01  1.12396397e-01
  1.95931464e-01 -8.83336589e-02 -3.37352812e-01  9.99043807e-02
  2.15620562e-01 -8.72275084e-02 -2.85418294e-02  3.34332250e-02
 -3.99781734e-01  8.82571340e-02  6.80209547e-02  1.42560676e-01
  9.13261026e-02 -1.28390670e-01 -1.10964082e-01 -2.54682928e-01
  2.99765706e-01 -1.17712341e-01  2.28979051e-01  1.91367846e-02
  3.52044553e-02  1.17302112e-01  6.92518428e-02  9.51628946e-03
 -3.39856162e-03 -1.20969191e-02 -3.18231620e-02 -1.18331229e-02
 -4.50593114e-01 -1.94988754e-02 -2.12308362e-01 -2.70196497e-01
  2.74159946e-02 -1.65135816e-01  1.93631709e-01 -1.21958554e-01
  1.09962925e-01 -6.89413026e-03 -2.51089066e-01 -2.66052067e-01]",8
TISTUD-2055,"[ 6.6533796e-03 -7.3711298e-02 -5.7697631e-02  1.4099854e-02
 -4.0443735e-03  5.2114617e-02  1.9889750e-02  8.2440920e-02
  4.3848298e-02 -4.1145943e-02 -4.1829158e-02  3.0524695e-02
 -5.5379245e-02  9.4166221e-03  9.5832430e-02 -6.6317387e-02
 -2.1888446e-02  7.1280234e-02  6.3979611e-02  2.2253048e-02
  2.5513155e-02  4.1518219e-02 -2.4103452e-02  4.1799530e-02
  7.9619214e-03  5.1865205e-03  3.1212362e-02 -5.5249523e-02
 -7.2887927e-02  3.2327622e-02 -3.3398405e-02  3.4090605e-02
 -5.3906962e-02 -4.2770304e-02 -2.4678914e-02  4.3331146e-02
 -2.8181013e-02 -8.9179855e-03  2.1600233e-02  6.8097621e-02
  5.7351226e-03  1.2593806e-02  5.4082442e-03  1.5869547e-03
 -2.0618614e-02  2.1023750e-02  3.3459246e-02  3.1295542e-02
 -5.6292620e-02 -5.3712897e-02  1.2560554e-02 -2.6829557e-02
 -2.8966232e-03 -4.5017812e-02 -8.3839767e-02 -5.6716155e-02
  5.9785303e-02 -4.3446437e-02  2.2813998e-02 -3.8180109e-02
 -4.4019263e-02 -3.8786098e-02  4.4523112e-02  3.5189576e-02
 -3.5449322e-02 -4.6970859e-02  1.2245245e-03  1.4389226e-02
  9.3952663e-02  3.1521790e-02 -2.7388871e-02 -5.5475820e-02
 -9.5477186e-02 -8.4313210e-03  1.5958367e-02  2.6747059e-02
 -1.5120339e-02 -3.4717802e-02  3.1348590e-03  5.0280201e-03
 -1.8430276e-02  8.3742384e-03  6.3050598e-02 -2.1239400e-02
 -3.7569087e-02  6.2269129e-02 -1.0349033e-01  7.7941611e-02
  6.6897785e-03 -3.4938313e-02  1.0808237e-03  4.6333291e-02
 -6.1629087e-02 -6.0210813e-02  5.2585121e-02 -7.5935654e-02
  1.4850838e-03  1.5190080e-05  5.9977677e-02  4.5296688e-02
  4.7231622e-02 -5.0819471e-02  3.0630568e-02 -3.3275731e-02
 -2.0883260e-02 -4.7921281e-02 -2.4370119e-02 -3.0664722e-02
 -1.8420136e-02  2.9449042e-02 -5.5042051e-02 -3.7281502e-02
  1.5525889e-02 -7.7659920e-02 -9.7884964e-03  3.7056450e-02
 -7.7619843e-02 -1.7185844e-02 -4.6980899e-02  1.4197996e-02
 -1.6878827e-02  2.8792290e-02  3.7350052e-03 -7.5819656e-02
  3.7129747e-03 -4.3186124e-02  3.3735435e-02  7.8894692e-03]",3
