issuekey,doc2vec,storypoint
GHS-4171,"[ 1.09506939e-02 -1.14778625e-02 -7.47290580e-03  1.08241253e-02
 -1.54017312e-02  1.21706873e-02 -1.57730747e-03 -6.10418618e-04
 -9.48047207e-04  7.21023185e-04 -1.11999270e-02  1.32995695e-02
 -3.64634790e-03 -1.78510435e-02 -1.31522920e-02 -4.23606299e-03
 -8.02787690e-06  7.23091280e-03  2.40791007e-03 -1.81376492e-03
  1.37296645e-02 -2.26780609e-03 -1.74575709e-02 -7.76984496e-04
  1.27025815e-02  1.27118663e-03 -5.25344815e-03 -1.73463393e-02
 -9.64205991e-03 -2.75073200e-03 -1.63952000e-02 -4.77869017e-03
  9.87351499e-03 -1.77519963e-04 -9.58647113e-03  1.50641035e-02
  1.30293071e-02 -5.90417243e-04  3.13701021e-04 -2.18636892e-03
 -5.48998918e-03 -5.31725911e-03  9.87492874e-03  9.86191165e-03
  3.44979111e-03  1.61518026e-02 -1.15003372e-02 -9.63898003e-03
 -8.22357088e-03 -2.24489514e-02  1.94606651e-02  1.32269748e-02
  1.54043436e-02 -1.62391998e-02  2.93255784e-03 -2.52841879e-03
  1.64384842e-02 -1.72512769e-03  1.65797677e-03  9.67276376e-03
 -7.04342313e-03  8.82579852e-03  7.51396734e-03  2.04965807e-02
  1.35061042e-02 -1.59967206e-02  9.01662279e-03 -9.13343299e-03
  7.88939465e-03 -9.69739817e-03  1.19147380e-03 -6.15555467e-03
 -1.26494411e-02  3.47087369e-03  7.40699610e-03 -1.00973295e-02
 -1.11589832e-02  4.34390223e-03 -1.23815946e-02  1.75512247e-02
 -8.29729531e-03  1.67867709e-02 -7.26816338e-03  2.38634851e-02
 -1.41201969e-02  1.24851028e-02 -2.67914729e-03  1.01536520e-04
  1.81621406e-02 -6.40509836e-03  9.40708444e-03 -2.56690360e-03
 -3.47298174e-03  8.13997723e-03  7.49598816e-03  4.83980915e-03
 -1.46013293e-02  9.17947618e-04  5.95802814e-03 -1.61519963e-02
  9.90671758e-03 -8.86217039e-03 -8.82561132e-03  4.50412836e-03
 -1.63783762e-03 -3.99112701e-03  2.09420850e-03 -1.49737985e-03
  3.76456417e-03  1.94158014e-02  6.04773732e-03 -1.52197564e-02
  1.03314803e-03 -4.14717803e-03 -6.27281750e-03  6.75033836e-04
 -1.68548916e-02 -1.00439927e-02 -1.34952180e-02 -6.09512348e-03
  8.22071638e-03  3.54197528e-03  1.01808812e-02 -2.05086209e-02
 -3.20763746e-03  9.20375064e-03  5.83111215e-03 -2.86579900e-03]",2
JSW-4171,"[ 0.01223375 -0.01346349 -0.00927653  0.01266149 -0.01730105  0.01381668
 -0.00238174 -0.00120396 -0.0016612   0.00027053 -0.0131581   0.01547688
 -0.00474717 -0.02087864 -0.01532442 -0.00520625  0.00035128  0.00774762
  0.00279686 -0.0020839   0.01538449 -0.00270983 -0.02041684 -0.00049081
  0.01464661  0.00096034 -0.00564204 -0.01984392 -0.01138906 -0.0024713
 -0.01900122 -0.00584592  0.01138987 -0.00027205 -0.01093903  0.01693747
  0.01478574 -0.00050385  0.00039963 -0.00284777 -0.00626401 -0.00551448
  0.0113667   0.01128617  0.00384469  0.01822655 -0.01376848 -0.01071488
 -0.00892255 -0.02585403  0.02215827  0.01481062  0.0179779  -0.01874845
  0.00268426 -0.00222803  0.01908444 -0.00217113  0.00220302  0.01104705
 -0.00783587  0.01026751  0.00816317  0.02398373  0.01563404 -0.01812815
  0.01043397 -0.01033028  0.00928882 -0.01176843  0.00138936 -0.00673281
 -0.01422601  0.00399495  0.00849569 -0.01113105 -0.01318043  0.00496639
 -0.01404339  0.01977617 -0.0093091   0.01942913 -0.00841533  0.02714351
 -0.01595028  0.01494993 -0.00247676  0.0004822   0.02156241 -0.00783953
  0.01008175 -0.00355434 -0.00385031  0.00970556  0.00886673  0.0055888
 -0.01673249  0.00080097  0.00755033 -0.01833079  0.01223886 -0.0101453
 -0.01012745  0.00525959 -0.00233535 -0.00517805  0.00185935 -0.00174788
  0.00470018  0.02195194  0.00664112 -0.01733332  0.00133044 -0.00542211
 -0.00726184  0.00110997 -0.01924657 -0.0118315  -0.01602911 -0.00683209
  0.00920499  0.00424674  0.01217278 -0.02397679 -0.00415133  0.01081079
  0.00663647 -0.0029294 ]",2
JSW-4478,"[ 0.04362988 -0.05791811 -0.06288471  0.05926386 -0.05784402  0.04660736
 -0.02410177 -0.0217041  -0.02004088 -0.01454163 -0.05862165  0.07726474
 -0.03569007 -0.09949268 -0.07129018 -0.03370498  0.01015615  0.02296622
  0.01137949 -0.00387304  0.05985822 -0.01746346 -0.0993787   0.00814998
  0.06048455 -0.00723262 -0.01772139 -0.09103578 -0.05613714  0.01350865
 -0.08157897 -0.03417647  0.0475288  -0.00911902 -0.05135089  0.0587889
  0.06539709  0.00351514  0.00264227 -0.03255724 -0.02188717 -0.01411464
  0.04543647  0.04951019  0.01582173  0.06554581 -0.07711996 -0.03949201
 -0.02563157 -0.11104739  0.0850108   0.05711806  0.086982   -0.08087813
 -0.00931032  0.01240937  0.08968003 -0.0150608   0.01780966  0.04322691
 -0.02065738  0.05160099  0.01515101  0.11739422  0.06893275 -0.06271682
  0.05304721 -0.03829535  0.03983886 -0.06868029  0.00628252 -0.01130423
 -0.05232885  0.02267833  0.03918489 -0.03196414 -0.0703911   0.0203776
 -0.05523624  0.07358306 -0.04084878  0.08700924 -0.04835996  0.10999282
 -0.05928316  0.07529188  0.00658804  0.01393401  0.11573277 -0.0430948
  0.02356178 -0.02662399 -0.00507699  0.05051678  0.05060765  0.02387019
 -0.07618248  0.00360886  0.05601215 -0.07452609  0.07589336 -0.03942454
 -0.04415589  0.02244971 -0.0214032  -0.02891298 -0.00815568 -0.0052937
  0.02899718  0.08393518  0.02428682 -0.07152917  0.01072453 -0.04148927
 -0.03179582  0.01638276 -0.07086553 -0.0561246  -0.09394293 -0.02747102
  0.03396103  0.02417594  0.06550785 -0.10976886 -0.02489599  0.05302515
  0.02472089 -0.00309966]",2
JSW-4503,"[ 0.03923843 -0.05077966 -0.05345756  0.0503024  -0.05104263  0.0433057
 -0.01894784 -0.01184526 -0.01253254 -0.00847063 -0.05189625  0.06106802
 -0.02738805 -0.08505514 -0.05860164 -0.02526282  0.01313575  0.01413768
  0.01047354 -0.00344364  0.04840155 -0.01549098 -0.08548895  0.00185645
  0.05032958 -0.00537504 -0.01320168 -0.07400709 -0.04329033  0.01372303
 -0.06994589 -0.02935176  0.03287101 -0.00222447 -0.04132918  0.05224059
  0.05648739  0.00612161 -0.00409168 -0.02412877 -0.01789954 -0.01043712
  0.03779351  0.04628033  0.01262368  0.06018955 -0.06053182 -0.03493921
 -0.02336819 -0.09192129  0.07388633  0.04461076  0.07429926 -0.06763301
 -0.01062121  0.01343436  0.07364503 -0.01763877  0.01182146  0.03645438
 -0.02291433  0.04297281  0.01232347  0.09734225  0.05764191 -0.05506174
  0.04709874 -0.03263298  0.03119695 -0.05797717  0.00354636 -0.00953424
 -0.04404817  0.0160394   0.02919592 -0.03047157 -0.05547597  0.01342719
 -0.04618756  0.06291814 -0.03131482  0.07787166 -0.03693093  0.0886985
 -0.05212494  0.06688533  0.00104795  0.00581321  0.09227031 -0.03985812
  0.02397844 -0.02545279 -0.00741088  0.04176939  0.03691546  0.02067126
 -0.06492116  0.00169115  0.04273656 -0.05832671  0.06854653 -0.03422163
 -0.04021145  0.02276756 -0.01520415 -0.03001095 -0.00801048 -0.00874632
  0.0250943   0.07116152  0.02386577 -0.05931799  0.0055932  -0.03334317
 -0.02600194  0.01189276 -0.06436025 -0.05208787 -0.08100091 -0.01467876
  0.02765537  0.02520054  0.05291135 -0.09141691 -0.01925657  0.04299058
  0.02118318 -0.00454689]",8
JSW-4547,"[ 0.05165733 -0.06896304 -0.06897584  0.06770011 -0.06618443  0.05213675
 -0.02342501 -0.01965942 -0.01880032 -0.01837224 -0.06681123  0.08257076
 -0.03556316 -0.11264642 -0.07810684 -0.03618576  0.01225454  0.02110801
  0.01701258 -0.00674068  0.06911041 -0.01954989 -0.10542389  0.00841106
  0.06603236 -0.00764035 -0.02129061 -0.100934   -0.05750231  0.012969
 -0.09572143 -0.03374121  0.04966372 -0.00704457 -0.05659968  0.07235123
  0.07042934  0.00049226 -0.00369206 -0.03396292 -0.0302868  -0.01493184
  0.05491472  0.06293052  0.01709286  0.07784373 -0.07972052 -0.04271163
 -0.02716464 -0.12537704  0.09970415  0.06227284  0.10043909 -0.08457129
 -0.01305114  0.01478969  0.10110547 -0.01852497  0.01749196  0.05453847
 -0.02415465  0.05827749  0.02160009  0.13231595  0.08264288 -0.07159742
  0.05724    -0.03709047  0.04559243 -0.08296558  0.00461425 -0.01738194
 -0.05715694  0.02181522  0.0395222  -0.03504182 -0.07977978  0.02290639
 -0.06261363  0.0800896  -0.0451286   0.10242303 -0.04809872  0.11902846
 -0.0684623   0.08525804  0.00521091  0.01071378  0.12848881 -0.0473683
  0.02752515 -0.03727867 -0.00155243  0.0533651   0.05375259  0.03207543
 -0.08831403 -0.00142254  0.06434888 -0.08503627  0.08589339 -0.03930717
 -0.05228696  0.02419179 -0.02523333 -0.0364385  -0.00732613 -0.00841038
  0.02837908  0.09930839  0.02425458 -0.07656518  0.01773772 -0.04145325
 -0.03681015  0.01687142 -0.08750942 -0.06416192 -0.10340854 -0.02524886
  0.03413101  0.02999459  0.07202256 -0.12903611 -0.03127976  0.0600682
  0.02911078  0.00344448]",2
JSW-4559,"[ 0.09877385 -0.1413051  -0.13346562  0.13147219 -0.1391433   0.11355542
 -0.0527553  -0.0420333  -0.04322365 -0.03281246 -0.13993743  0.16373289
 -0.0775767  -0.23004323 -0.16487303 -0.06690652  0.02916371  0.04335303
  0.03146541 -0.01306374  0.13674252 -0.04361387 -0.21466133  0.01064894
  0.13265501 -0.00647135 -0.03771647 -0.20482789 -0.11785308  0.02864985
 -0.18445082 -0.06758732  0.10109749 -0.00865125 -0.11386143  0.13340546
  0.13976066  0.00535255 -0.00124264 -0.06530365 -0.05608359 -0.02684682
  0.10644393  0.117389    0.03721374  0.15226708 -0.16268782 -0.09190992
 -0.05219389 -0.24820632  0.19663408  0.12019469  0.19204473 -0.17130928
 -0.02283115  0.02313744  0.19394238 -0.03611789  0.04331402  0.09803855
 -0.05233146  0.11751758  0.03748596  0.25174385  0.15803121 -0.14736527
  0.11264528 -0.08108676  0.09161592 -0.15649346  0.01274605 -0.02607987
 -0.11434554  0.04346467  0.07728623 -0.07237656 -0.15798737  0.04297042
 -0.11646318  0.16846333 -0.08511497  0.20187294 -0.09601022  0.24041277
 -0.14400293  0.16517618  0.01377378  0.02343389  0.24572907 -0.09873831
  0.06238605 -0.07106277 -0.0070175   0.10539015  0.10555436  0.0610244
 -0.16870612  0.00128752  0.11978637 -0.16495366  0.1611139  -0.08849547
 -0.10030924  0.05780826 -0.04500583 -0.06983716 -0.01622465 -0.0146288
  0.05798062  0.18845095  0.05491278 -0.14989279  0.02696924 -0.08311198
 -0.07287949  0.0302566  -0.1656378  -0.13088647 -0.20622252 -0.05123363
  0.06907978  0.05725198  0.14635004 -0.2533818  -0.05633975  0.11903434
  0.06265683 -0.0010953 ]",2
GHS-4633,"[ 0.02769871 -0.03939147 -0.03662997  0.03943859 -0.04514318  0.03357647
 -0.0121179  -0.01322268 -0.01468648 -0.01267017 -0.04372825  0.04794665
 -0.02442865 -0.07112319 -0.04711512 -0.02072221  0.00969519  0.01846587
  0.0063372  -0.00123662  0.04199809 -0.00865731 -0.06098797  0.00682239
  0.03527496 -0.00504193 -0.0107376  -0.05736214 -0.03240706  0.00700723
 -0.05607105 -0.02652837  0.03027979 -0.0041693  -0.0312498   0.03941395
  0.04752617  0.00548942  0.00248357 -0.02171724 -0.01406642 -0.00675618
  0.03315025  0.03390935  0.00939029  0.04426402 -0.04738787 -0.02835263
 -0.01356312 -0.0714577   0.0585876   0.03679178  0.05862522 -0.04781217
 -0.00776539  0.0100694   0.05393475 -0.01307445  0.01622785  0.02697892
 -0.01297741  0.03345547  0.00974515  0.08016489  0.05079411 -0.04456019
  0.03154118 -0.02310253  0.02870856 -0.04971768  0.00475994 -0.00528948
 -0.02780046  0.01044057  0.01928296 -0.02069184 -0.05019227  0.01601961
 -0.03390047  0.04863485 -0.02529734  0.05627482 -0.03129616  0.07232242
 -0.04230409  0.04788646  0.0006703   0.00668362  0.07021315 -0.03047486
  0.01848554 -0.02088614 -0.00374248  0.02845775  0.03373653  0.01809133
 -0.05099685 -0.00395277  0.03374046 -0.04938426  0.04682119 -0.02001511
 -0.02827994  0.01288008 -0.01153341 -0.01998521 -0.00902259 -0.00414972
  0.01956307  0.05665033  0.0140236  -0.04589092  0.00055271 -0.02679649
 -0.02692462  0.00754369 -0.05200363 -0.03558752 -0.05835643 -0.0138495
  0.01961048  0.01522527  0.04269327 -0.07825831 -0.01901974  0.031176
  0.01536136  0.00123258]",3
JSW-4633,"[ 0.03038572 -0.04295456 -0.04007938  0.04288759 -0.04864818  0.03671932
 -0.0133342  -0.01434505 -0.01576675 -0.01359507 -0.04727736  0.05232828
 -0.02622664 -0.07704373 -0.05137319 -0.02237889  0.01059649  0.01963915
  0.0071432  -0.00154861  0.04559948 -0.00971916 -0.06649531  0.00732543
  0.03887311 -0.00519474 -0.01173349 -0.0626742  -0.03524294  0.00779985
 -0.06053884 -0.02826748  0.03286192 -0.0044058  -0.0340979   0.0430809
  0.05129999  0.00589791  0.00259835 -0.02351471 -0.01562359 -0.00774062
  0.03583252  0.03709177  0.01025135  0.04822892 -0.05165515 -0.030927
 -0.01515123 -0.07792289  0.06364154  0.04013138  0.06355564 -0.05234951
 -0.00831161  0.0108433   0.05920621 -0.01411246  0.01711925  0.02955114
 -0.01439182  0.03646082  0.01077095  0.08680222  0.05505538 -0.04817824
  0.03441696 -0.02514303  0.03106783 -0.0537894   0.0051676  -0.0061564
 -0.03061845  0.01174057  0.02132932 -0.02258736 -0.05425736  0.01702507
 -0.03706496  0.05287532 -0.02748841  0.06160517 -0.03382801  0.07858451
 -0.04581322  0.05207256  0.00090954  0.00739318  0.076627   -0.03331744
  0.02003577 -0.02260213 -0.00409811  0.03138983  0.03655623  0.01966561
 -0.05548724 -0.00413383  0.03710865 -0.05375684  0.05117828 -0.02232704
 -0.03084376  0.01426301 -0.01255937 -0.02181131 -0.00974378 -0.00448826
  0.02127876  0.06144923  0.01541296 -0.05016078  0.00116136 -0.02889981
 -0.02874891  0.00825144 -0.05652188 -0.03896266 -0.06370653 -0.01500035
  0.02138768  0.01665896  0.04649064 -0.0848339  -0.02033337  0.03426003
  0.01678297  0.00122563]",3
JSW-4655,"[-0.00184642  0.00813721  0.0052432  -0.00745486  0.00921995 -0.00953978
  0.00052423  0.00404332  0.0001577   0.00379057  0.00191179 -0.00241075
  0.00291553  0.00774416  0.00792246  0.00604159  0.00040365 -0.00202756
 -0.00086516  0.00048496 -0.00197249  0.00206132  0.01043771 -0.00193731
 -0.00482544 -0.00127744  0.00022621  0.00310123  0.00156794 -0.00370989
  0.00444717  0.00476707 -0.00059913  0.000549    0.00618999 -0.00812701
 -0.00544625  0.00102348 -0.00403045  0.00163078  0.00455486  0.0003358
 -0.00086633 -0.00480571  0.0002233  -0.00685256  0.00885546  0.00012616
  0.00528851  0.00594951 -0.00901021 -0.00624333 -0.00794865  0.00618909
 -0.00314581 -0.00357575 -0.00867245 -0.00327448 -0.00443421 -0.00198583
 -0.00046131 -0.00036459  0.00078748 -0.01011246 -0.00646454  0.0089023
 -0.00300994  0.00722745  0.00072055  0.00942056  0.00163155  0.00230093
  0.0043459  -0.00047631 -0.00552854  0.0044923   0.00772851 -0.00480697
  0.00545949 -0.00685646  0.00457408 -0.00455898  0.0062888  -0.00681455
  0.00973418 -0.00527244 -0.00154097  0.00218325 -0.01111064  0.00319235
 -0.00519895  0.00155186  0.00302441 -0.00661289 -0.00551066 -0.00527365
  0.00354352  0.00046541 -0.00147159  0.00390078 -0.00598022  0.00165086
  0.00107324 -0.00260063  0.00157658  0.00287581  0.00240675  0.00237278
 -0.00113449 -0.01026314 -0.00166186  0.00920939  0.00152363  0.00012797
  0.0009042  -0.00199443  0.00642151  0.00472066  0.00559264  0.0012985
 -0.00047672  0.00050349 -0.00659427  0.00922353  0.0063297  -0.0048746
 -0.00076201 -0.00197851]",8
JSW-4659,"[ 1.67440437e-02 -1.48057239e-02 -1.37255536e-02  1.85215045e-02
 -2.07894146e-02  1.66184716e-02 -8.04777350e-03 -9.01993457e-03
 -5.48374513e-03 -2.02098629e-03 -1.59700383e-02  2.06254721e-02
 -7.07785692e-03 -2.72777192e-02 -1.73949171e-02 -1.17746303e-02
  3.20467190e-03  1.01554068e-02  1.84890162e-03 -1.32786261e-03
  1.83415320e-02 -4.75973450e-03 -2.40413193e-02  3.22242104e-03
  1.89603101e-02  2.49138125e-03 -6.21994259e-03 -3.06915976e-02
 -1.75039284e-02  6.26285048e-03 -2.49629915e-02 -8.84372368e-03
  1.42094754e-02 -1.57591572e-03 -1.66672450e-02  1.59005802e-02
  2.24420354e-02 -1.75015256e-03  2.97118374e-03 -7.27866543e-03
 -9.29522514e-03 -1.26266701e-03  1.33640207e-02  1.13247437e-02
  3.74689768e-03  2.27504447e-02 -2.17772461e-02 -1.28533831e-02
 -1.09599289e-02 -3.41078006e-02  2.25512572e-02  1.28404610e-02
  2.73334272e-02 -2.34641135e-02  1.75016012e-05  2.24363129e-03
  2.11126003e-02 -6.43921224e-03  1.65418675e-03  1.59300566e-02
 -6.53419178e-03  1.77479088e-02  5.55318594e-03  3.45607065e-02
  1.77108701e-02 -1.50704328e-02  1.59497168e-02 -1.17073478e-02
  1.28917173e-02 -1.84390899e-02 -1.65405145e-04 -2.86510307e-03
 -1.41254552e-02  7.45079247e-03  8.00539181e-03 -5.70648862e-03
 -2.30087228e-02  5.36136702e-03 -1.35586839e-02  2.06876975e-02
 -8.04320164e-03  2.41844654e-02 -1.00886971e-02  2.86846310e-02
 -1.84258074e-02  1.76129341e-02  1.94872904e-03  6.28545927e-03
  3.32551785e-02 -1.65429767e-02  4.13640356e-03 -7.52560515e-03
 -4.80607757e-03  1.18231028e-02  1.73405949e-02  8.76535010e-03
 -2.23603826e-02 -2.70497263e-03  1.32562770e-02 -2.33426653e-02
  1.91254690e-02 -1.13822045e-02 -1.08181052e-02  9.90385190e-03
 -8.73752031e-03 -1.16032725e-02 -2.64677661e-03 -1.24636770e-03
  8.89604073e-03  2.17177421e-02  8.51330440e-03 -2.30245162e-02
  5.16183535e-03 -1.35712111e-02 -6.44404301e-03  1.69238297e-03
 -1.86905172e-02 -1.43312514e-02 -2.78903283e-02 -3.38601670e-03
  6.83945371e-03  7.64529034e-03  2.20518783e-02 -2.81728897e-02
 -8.49973876e-03  1.80750173e-02  4.67579998e-03  3.05510545e-03]",2
JSW-4662,"[ 3.68225574e-02 -4.23970670e-02 -4.46207561e-02  4.48032543e-02
 -4.57623005e-02  3.63241881e-02 -1.56346280e-02 -9.60297789e-03
 -1.02500729e-02 -9.42063145e-03 -3.98073569e-02  5.49152233e-02
 -2.10983790e-02 -7.18728155e-02 -5.45169450e-02 -2.25087665e-02
  6.61875354e-03  1.91874523e-02  8.83963238e-03 -2.51528341e-03
  3.89887318e-02 -1.32519286e-02 -6.95167482e-02  3.35545093e-03
  4.55884114e-02  7.11886154e-04 -1.52038680e-02 -6.36907294e-02
 -3.66589874e-02  7.01498101e-03 -6.38846233e-02 -2.33545303e-02
  3.10713910e-02  2.35316096e-04 -3.51418741e-02  4.64295819e-02
  4.68122996e-02  6.24011224e-03  4.92723266e-05 -1.68789458e-02
 -1.81808174e-02 -6.28235051e-03  3.66371199e-02  3.36462073e-02
  1.32413488e-02  4.57100756e-02 -5.50859049e-02 -2.93752849e-02
 -2.05562674e-02 -8.08781162e-02  6.02045991e-02  4.23214138e-02
  6.27609566e-02 -5.43801859e-02 -1.03510935e-02  1.00061037e-02
  6.07121922e-02 -1.34457499e-02  1.17662968e-02  3.24857570e-02
 -1.34847313e-02  3.36357243e-02  1.49859386e-02  8.41679424e-02
  5.04579134e-02 -4.87927087e-02  4.11783755e-02 -2.66706999e-02
  2.77075805e-02 -5.36162779e-02  3.32420878e-03 -7.48674944e-03
 -3.52582261e-02  1.62144564e-02  2.74368469e-02 -2.49339845e-02
 -4.53528985e-02  1.02360845e-02 -3.92492376e-02  5.37241995e-02
 -3.04199196e-02  6.23521209e-02 -3.22500803e-02  8.02247748e-02
 -4.63282876e-02  5.13795279e-02  1.62956479e-04  6.36311434e-03
  8.23841169e-02 -3.13819647e-02  1.90266203e-02 -1.76160503e-02
 -3.67284031e-03  3.58186252e-02  2.98779104e-02  1.88704282e-02
 -4.88812067e-02  1.86243595e-03  4.21071127e-02 -4.87582572e-02
  5.51384278e-02 -2.37990059e-02 -3.21234465e-02  2.12085545e-02
 -1.03674419e-02 -2.13306155e-02 -8.61958228e-03 -2.98262201e-03
  1.98978577e-02  6.02556132e-02  1.27411727e-02 -4.68805283e-02
  1.01860054e-02 -2.63285358e-02 -2.28978042e-02  8.37650988e-03
 -5.32109588e-02 -4.22680490e-02 -6.44832104e-02 -1.45954443e-02
  2.54321191e-02  1.99525375e-02  4.46377508e-02 -8.22109878e-02
 -1.74326394e-02  3.89474966e-02  1.94604751e-02  1.20291533e-03]",5
GHS-4679,"[ 3.96108657e-01 -5.61361492e-01 -5.59232831e-01  5.31533182e-01
 -5.61211705e-01  4.62945521e-01 -2.15131953e-01 -1.72151297e-01
 -1.71674594e-01 -1.31587923e-01 -5.58595419e-01  6.65758312e-01
 -3.03703070e-01 -9.31120038e-01 -6.48208976e-01 -2.90315419e-01
  1.11249827e-01  1.89703435e-01  1.19281091e-01 -5.84878810e-02
  5.31259298e-01 -1.79169655e-01 -8.60128641e-01  4.75478694e-02
  5.50624907e-01 -4.59697284e-02 -1.51725426e-01 -8.07745516e-01
 -4.70450699e-01  1.16866432e-01 -7.47897863e-01 -2.74526805e-01
  4.08149570e-01 -4.89865616e-02 -4.40481544e-01  5.70424497e-01
  5.60010314e-01  2.49490943e-02  1.33331735e-02 -2.61481017e-01
 -2.33941540e-01 -9.49646533e-02  4.11872208e-01  4.70252395e-01
  1.46806210e-01  6.18848085e-01 -6.75108135e-01 -3.63839835e-01
 -2.33256593e-01 -9.95368302e-01  8.03348780e-01  4.90037501e-01
  7.67483056e-01 -6.93811655e-01 -7.31269196e-02  1.15759611e-01
  7.87616968e-01 -1.44525737e-01  1.68110952e-01  4.08230394e-01
 -2.11572647e-01  4.50988799e-01  1.54160559e-01  1.03294945e+00
  6.51092172e-01 -5.91689825e-01  4.70638365e-01 -3.34668130e-01
  3.93349618e-01 -6.44998431e-01  5.52397780e-02 -1.18525669e-01
 -4.29241776e-01  1.75622910e-01  3.31114054e-01 -2.99907327e-01
 -6.29206300e-01  1.68254003e-01 -4.99150157e-01  6.72295868e-01
 -3.39511901e-01  8.03386927e-01 -3.82481694e-01  9.64744627e-01
 -5.69771171e-01  6.76337779e-01  6.78927824e-02  1.03987895e-01
  1.00944293e+00 -4.00918305e-01  2.45254442e-01 -2.76803225e-01
 -4.27042022e-02  4.42119747e-01  4.03422683e-01  2.24074811e-01
 -6.82356596e-01  3.75885829e-05  4.96794581e-01 -6.56977594e-01
  6.84147596e-01 -3.39518279e-01 -4.15178120e-01  2.27159321e-01
 -1.77151710e-01 -2.98281580e-01 -7.41151273e-02 -4.33873273e-02
  2.64434874e-01  7.67078221e-01  2.01816320e-01 -6.09569252e-01
  1.13380395e-01 -3.45213622e-01 -2.58195490e-01  1.22244008e-01
 -6.74683273e-01 -5.29408991e-01 -8.43606472e-01 -2.20781058e-01
  2.79364407e-01  2.36964479e-01  5.73393643e-01 -9.95800972e-01
 -2.34385118e-01  4.67455536e-01  2.38327160e-01 -6.76738378e-03]",2
JSW-4679,"[ 3.90859604e-01 -5.52873313e-01 -5.50297678e-01  5.21888912e-01
 -5.53116322e-01  4.54836041e-01 -2.12898254e-01 -1.69313163e-01
 -1.68811649e-01 -1.30603328e-01 -5.49779832e-01  6.54359460e-01
 -2.99727678e-01 -9.16434646e-01 -6.37400687e-01 -2.86085248e-01
  1.09218985e-01  1.87167659e-01  1.18630871e-01 -5.68641908e-02
  5.21644711e-01 -1.76402524e-01 -8.45073521e-01  4.68096845e-02
  5.40337026e-01 -4.51354869e-02 -1.48920998e-01 -7.95171261e-01
 -4.62483406e-01  1.15285888e-01 -7.35765100e-01 -2.70090938e-01
  4.01562214e-01 -4.84624766e-02 -4.34054822e-01  5.62611997e-01
  5.51620305e-01  2.40357015e-02  1.28298458e-02 -2.56924391e-01
 -2.29071364e-01 -9.32488367e-02  4.06197160e-01  4.61872339e-01
  1.43789083e-01  6.08814716e-01 -6.64541066e-01 -3.58317316e-01
 -2.30718508e-01 -9.78683352e-01  7.89541423e-01  4.83964831e-01
  7.54549205e-01 -6.82807565e-01 -7.17849359e-02  1.13476321e-01
  7.73842275e-01 -1.42259508e-01  1.65737331e-01  4.00401652e-01
 -2.08525509e-01  4.43323761e-01  1.52011082e-01  1.01623034e+00
  6.41752422e-01 -5.82853436e-01  4.62463111e-01 -3.29076856e-01
  3.87519300e-01 -6.34182453e-01  5.42166978e-02 -1.16191231e-01
 -4.22842979e-01  1.72877058e-01  3.26267511e-01 -2.95173049e-01
 -6.18542016e-01  1.64961144e-01 -4.90661532e-01  6.61818206e-01
 -3.33428949e-01  7.90518641e-01 -3.74577403e-01  9.49067771e-01
 -5.60281813e-01  6.65700078e-01  6.65320158e-02  1.02836892e-01
  9.93285954e-01 -3.94393951e-01  2.40114421e-01 -2.72430092e-01
 -4.29537147e-02  4.34755981e-01  3.96734774e-01  2.19973847e-01
 -6.71774030e-01 -6.74946990e-04  4.89383072e-01 -6.45541489e-01
  6.73283935e-01 -3.33258212e-01 -4.08837795e-01  2.23350137e-01
 -1.75615162e-01 -2.93439120e-01 -7.22987279e-02 -4.31033745e-02
  2.60464460e-01  7.54911482e-01  1.98458418e-01 -6.00694656e-01
  1.10908516e-01 -3.40018332e-01 -2.53386855e-01  1.19526178e-01
 -6.64435863e-01 -5.21980286e-01 -8.29645753e-01 -2.17013299e-01
  2.74200857e-01  2.32791930e-01  5.64194858e-01 -9.80285347e-01
 -2.31202140e-01  4.59466398e-01  2.35431075e-01 -7.38242036e-03]",2
