issuekey,doc2vec,storypoint
APSTUD-3935,"[ 5.70541387e-03 -2.03519881e-01 -3.97155166e-01  4.78857279e-01
 -2.65103161e-01  3.36000592e-01 -2.78300673e-01  4.65147756e-02
  1.83972985e-01  4.06239852e-02  1.61613375e-01  1.15939960e-01
 -5.52538298e-02 -6.15286171e-01 -7.06850588e-01  2.16875941e-01
  2.93061316e-01  2.77739137e-01 -1.85193364e-02 -5.91408648e-02
  7.85164461e-02  3.87295410e-02  9.72339883e-02  3.06003183e-01
  1.20837361e-01 -1.56508777e-02  9.18755382e-02 -4.61592525e-01
 -1.07997388e-01 -2.89768986e-02 -3.33296686e-01 -7.56427273e-02
  5.71463704e-02 -8.16773996e-02 -1.23869091e-01  6.51521087e-02
  3.74369591e-01  6.94203973e-02 -1.89834589e-03  1.52426362e-01
 -8.37975815e-02 -1.34245425e-01  4.70722690e-02 -1.03759080e-01
  3.06650221e-01 -2.83440202e-01 -1.83624476e-01 -3.35595906e-01
 -2.29361162e-01 -4.82757837e-01  1.71195552e-01  2.58148834e-03
  2.51421303e-01 -8.28651339e-02 -3.03488255e-01  1.46089450e-01
  2.56994098e-01 -5.31426311e-01 -9.43972915e-02  3.87293160e-01
  1.26625821e-01 -5.51838204e-02  2.74188399e-01  3.40225101e-01
 -3.98791358e-02 -7.62830228e-02  1.35042414e-01 -4.02372926e-01
  2.50538975e-01 -3.40187281e-01 -2.12688297e-01  5.84775470e-02
 -4.84282756e-03 -2.24184141e-01  1.28716141e-01 -1.82480276e-01
 -3.10569480e-02 -8.72977003e-02 -1.95203602e-01  1.51334986e-01
  2.11264983e-01 -1.55304968e-01  6.63959188e-03  2.80639946e-01
 -2.54493505e-01  2.79268563e-01  8.95377547e-02 -1.30981326e-01
  1.80244029e-01 -2.24612668e-01 -1.54159650e-01  1.63768739e-01
 -2.52723813e-01 -7.64231458e-02  1.69085160e-01  2.74530143e-01
 -1.31545544e-01 -1.55577604e-02  6.36367381e-01  1.06973894e-01
  4.51779962e-01 -1.95598066e-01 -2.02250943e-01  2.94475913e-01
  6.38346970e-02  1.25703618e-01 -6.02690689e-03  3.44576061e-01
  3.94355953e-01  4.30439323e-01  3.25459726e-02  4.32396628e-04
 -7.70582929e-02 -1.07371300e-01 -3.84335309e-01  4.64535803e-02
 -5.21785058e-02 -3.13922912e-01 -4.64967489e-02 -2.05294192e-01
  5.97912595e-02  1.04929350e-01  2.95846999e-01 -8.52783620e-02
 -1.30641907e-01  1.22369304e-01  3.61306548e-01  5.91894910e-02]",3
APSTUD-3938,"[ 0.01949942 -0.07325172 -0.06886434  0.05599659 -0.07092353  0.03683534
 -0.05754093  0.03405917 -0.03679777  0.01352133 -0.03435104  0.05246814
 -0.0108213  -0.107395   -0.0949311  -0.00332566  0.01182948  0.04264049
  0.00366343 -0.00110137  0.00461959 -0.00385231 -0.05751121  0.01741045
  0.04075134  0.0009651  -0.00395289 -0.03118736 -0.04823615 -0.00252683
 -0.0532735  -0.01360958  0.00062354  0.01243248 -0.00801627  0.03735955
  0.03212396 -0.01278757  0.03451558  0.01596658 -0.01914514 -0.02199129
  0.00392653  0.01333395  0.01779424  0.00107748 -0.05691987 -0.0386979
 -0.06358711 -0.07385513  0.07201044  0.05528071  0.03483028 -0.02630874
  0.00966597 -0.03681391  0.06566974 -0.03158907  0.0253483   0.02129456
 -0.00875773  0.00536998  0.00156759  0.083474    0.03831683 -0.0357208
  0.01513511 -0.02280473  0.06790736 -0.00979048 -0.00539074 -0.03664245
 -0.05820074  0.01938145  0.02190946 -0.01974768  0.00365392 -0.03200272
 -0.01121361  0.05696354 -0.01203749  0.03386901  0.00130586  0.10011581
 -0.03189514  0.02740983 -0.00915444 -0.03367444  0.07237572 -0.03928798
 -0.03154241 -0.02913012 -0.02842472  0.01807374  0.04793626  0.04970717
 -0.02866398 -0.02987546  0.06575952 -0.03138251  0.04260962 -0.04007654
 -0.01133399  0.025184   -0.01432884  0.01103283 -0.03057127 -0.0062763
  0.06799713  0.034813    0.03402048 -0.06430109  0.00083885 -0.00886224
 -0.02189656  0.03207837 -0.06815622 -0.02793545 -0.05865156 -0.03907976
  0.03067187  0.0308102   0.06870943 -0.07049887  0.00422216  0.04682853
  0.03872929  0.00583003]",5
APSTUD-3941,"[ 0.02346207 -0.04549414 -0.04650255  0.02073098 -0.03632934  0.02359515
 -0.04252249  0.04985328 -0.032435    0.01704654 -0.0495517   0.03874754
  0.00169347 -0.0500928  -0.04065424 -0.01100247 -0.0122655   0.02404565
  0.00170221  0.01580084  0.00072684  0.00684721 -0.05460809 -0.0009237
  0.02195068 -0.0026015  -0.0043482  -0.00789913 -0.04445041 -0.00856498
 -0.02338011 -0.00119356  0.00544445  0.00170461 -0.01131667  0.02014524
  0.00973152 -0.02572096  0.03142416 -0.00958133 -0.01028814 -0.00650439
  0.00243733 -0.00149835 -0.00650222  0.00750151 -0.03962088 -0.02045023
 -0.04690153 -0.03506895  0.05632005  0.03867388  0.01128966 -0.01460732
  0.01445643 -0.05314793  0.04064026 -0.00289047  0.02837467 -0.01607945
 -0.01630367  0.00347809 -0.02007901  0.06447992  0.04108708 -0.03444478
  0.01095411  0.00767309  0.04535028  0.00260684 -0.00298466 -0.03732943
 -0.05194567  0.03854673  0.01685368 -0.00620729  0.01228353 -0.02034943
 -0.00879553  0.04750635 -0.02646632  0.03663821 -0.01160878  0.06564925
 -0.01010926  0.01204899 -0.0239197  -0.01709373  0.05983014 -0.00936785
 -0.00952032 -0.02247032 -0.0171774   0.01334135  0.02769719  0.03204172
 -0.00616428 -0.02114803  0.0244189  -0.03133404  0.01063525 -0.01842906
  0.00063666  0.01523225 -0.01600421 -0.00673613 -0.02278919 -0.02271731
  0.02777842 -0.00322291  0.02944266 -0.05322333  0.00010375  0.00010445
  0.01789438  0.03312383 -0.06712471  0.00397334 -0.07196766 -0.02565174
  0.01167871  0.01370002  0.03725099 -0.06937722  0.01206412  0.02578511
  0.00549874  0.00669552]",1
APSTUD-3942,"[ 2.8054848e-02 -1.5779102e-02 -3.1856835e-02  1.7038703e-02
 -3.1635497e-02  1.2768079e-02 -1.7182453e-02 -1.0189467e-02
  4.9601924e-03 -3.8349982e-03 -2.3215495e-02  3.3561233e-02
 -1.9530386e-02 -4.0696878e-02 -4.7397330e-02  9.0245279e-03
 -1.2675553e-03  2.7609222e-02 -1.0137833e-02 -1.4331724e-02
  1.9129192e-03  1.6364935e-04 -1.9094892e-02 -1.8094936e-03
  3.8710590e-03 -1.7252007e-02  1.3767378e-02 -5.1866607e-03
 -2.0261081e-02 -1.8767009e-02 -6.3917162e-03 -6.0387296e-03
 -1.4600558e-03  6.7475429e-03 -2.1427926e-02  2.2902805e-02
  2.8867812e-03  9.5296456e-03  1.6363652e-02  6.8825786e-03
 -1.4028441e-03 -1.3850802e-02  1.0707334e-02  2.7882550e-02
 -1.2868506e-02  6.3615986e-03 -2.4784137e-02  7.6710864e-04
 -2.0823127e-02 -3.5939336e-02  1.7014354e-02  2.5495963e-02
  1.7558888e-02 -8.6979726e-03 -5.5294903e-03 -1.8320914e-02
  4.6918333e-02  4.2669834e-03  9.6660042e-03 -1.9872272e-02
  1.3441767e-02  7.8661256e-03  6.3858428e-03  6.9553447e-03
  7.7432096e-03 -1.1860982e-02  4.2011044e-03 -1.4122385e-02
  1.2707663e-02 -5.9923423e-08  1.0369159e-02 -9.4042169e-03
 -3.3584780e-03  4.4243722e-03  1.6523281e-02 -6.9635403e-03
 -3.6186504e-03 -1.6595563e-02 -5.9669102e-03  1.0400308e-02
 -1.1111887e-02  2.1061847e-02  2.5484851e-02  5.1051360e-02
  1.2403227e-02  1.2811825e-02  1.5074765e-02  5.8424948e-03
  2.1957295e-02 -7.0003355e-03 -2.4307938e-02 -2.3402518e-02
 -1.7220566e-02  1.9890934e-03  1.6893828e-02  2.8715378e-02
 -3.2537568e-02 -6.0703983e-03  2.0764394e-02  8.6908722e-03
  2.7186910e-02 -1.3720199e-02  1.2950426e-02 -6.1963117e-03
 -1.3161852e-02 -1.5675293e-02  5.6506898e-03 -1.5545513e-02
  2.6930464e-02  1.2009984e-02  1.4678077e-02 -2.5593894e-02
 -1.7764507e-02 -9.4748149e-03 -3.1167021e-02  1.3773340e-02
 -1.9605195e-02 -1.4120919e-02 -2.6409455e-02  3.7671164e-02
  1.8494097e-03  8.2948536e-04  1.3386559e-02 -1.9190261e-02
 -6.7881476e-03  3.9194957e-03  9.1461614e-03  2.4545398e-02]",8
APSTUD-3947,"[ 0.00611472 -0.06495082 -0.06595518  0.07618018 -0.06709386  0.04738837
 -0.05805455  0.04214891 -0.02153934  0.00999194 -0.02626493  0.03147487
  0.01022209 -0.13781145 -0.09651148  0.01186814  0.03515504  0.04427253
  0.02331581  0.00164315 -0.0125845   0.02223055 -0.02152213  0.04246118
  0.04088338 -0.00027978 -0.02011063 -0.05794952 -0.03571426 -0.00387769
 -0.07680308  0.00056706  0.01156952  0.00199942  0.01684279  0.02286802
  0.05727343 -0.04260222  0.02786892  0.01664636 -0.01635609 -0.01081785
  0.01629548 -0.00112957  0.04507893 -0.03342024 -0.04845703 -0.05233673
 -0.05431855 -0.07982441  0.05608922  0.03356263  0.03253473 -0.0110162
  0.00820297  0.00377708  0.05824995 -0.05775051  0.01287459  0.05090746
 -0.02023694 -0.00461994  0.01938896  0.13619186  0.03390658 -0.04415155
  0.02197103 -0.04105066  0.06456946 -0.02825754 -0.03699972 -0.02712666
 -0.05122127 -0.00205239  0.02556336 -0.03515078 -0.00375833 -0.01332827
 -0.01922224  0.06906959  0.00555928  0.02502329 -0.01640462  0.06749266
 -0.03599085  0.0103091  -0.01331789 -0.04438498  0.0613827  -0.04024166
 -0.01704282  0.00698609 -0.04458828 -0.03067598  0.05319769  0.04205164
 -0.02262752 -0.03815059  0.07843928 -0.03021911  0.07138594 -0.03334442
 -0.02702563  0.0595199   0.00350375  0.00921622 -0.02799785  0.00416492
  0.08268107  0.06398205  0.01423046 -0.05000738  0.00176502 -0.0101147
 -0.02457289  0.02372438 -0.05438715 -0.01493953 -0.03815188 -0.06356054
  0.0089856   0.01657342  0.07543445 -0.06041528  0.00731163  0.03585945
  0.05160242 -0.00936619]",8
APSTUD-3958,"[ 0.21755491 -0.34197313 -0.24860676  0.0998708  -0.24426974  0.19498402
 -0.27673647  0.3973365  -0.36870715  0.08059537 -0.45112225  0.2521489
  0.00237664 -0.21595477 -0.18428305 -0.19051254 -0.18405093  0.10072153
 -0.02854446  0.09933926  0.04468608  0.04518071 -0.46436867 -0.02868547
  0.1747296   0.06160836 -0.09175428 -0.01899906 -0.43725038 -0.04212421
 -0.08311585 -0.04691305  0.06207669  0.02297629 -0.17923526  0.1649819
 -0.07563818 -0.16239145  0.2560539  -0.08299893 -0.05769765 -0.00745086
 -0.05371673 -0.04041221 -0.07736935  0.13941497 -0.26415995 -0.16536568
 -0.34433863 -0.1993791   0.45361787  0.21102443 -0.03931891 -0.13320044
  0.16302788 -0.4355752   0.2238373   0.11216979  0.26222485 -0.18850552
 -0.08188368 -0.04243435 -0.17421806  0.36123526  0.28322595 -0.22312805
  0.1483949   0.13321017  0.39203236  0.01550868 -0.03975224 -0.22121158
 -0.46122587  0.415466    0.04842655 -0.02954615  0.06452414 -0.08091886
 -0.04620153  0.34075564 -0.33899596  0.29095095 -0.19713914  0.4763747
 -0.02017757  0.06149399 -0.2741591  -0.11023144  0.4687984  -0.02596075
 -0.03216557 -0.15255798 -0.0483107   0.19085287  0.13442361  0.10460912
 -0.06690567 -0.12049656  0.0247415  -0.31290382 -0.03261743 -0.11576828
  0.00416356  0.08061662 -0.08776124 -0.07152084 -0.13352805 -0.17365757
  0.14298645 -0.12364729  0.25649396 -0.47919396  0.10696685  0.04388196
  0.19027019  0.24999954 -0.5181815   0.15620624 -0.5538452  -0.23727158
  0.12128457  0.15573357  0.2960237  -0.57871616  0.09780204  0.21901673
 -0.0440286   0.08112968]",5
APSTUD-3961,"[ 0.11694732 -0.19755921 -0.22057489  0.13614914 -0.20866646  0.14927824
 -0.19478539  0.1632648  -0.06843999  0.02055619 -0.16129039  0.17385824
 -0.02426069 -0.31457567 -0.31374627 -0.00184822  0.00241782  0.15373744
  0.00516831  0.00677925  0.00469293 -0.02030159 -0.1889231   0.05758065
  0.10528087 -0.00489648 -0.00210926 -0.11217687 -0.17737262 -0.05336631
 -0.15197285 -0.03131845  0.03974815  0.01338946 -0.06311627  0.1064072
  0.0835724  -0.05254178  0.14364628  0.02219988 -0.04371942 -0.06640652
  0.0491841   0.02825288 -0.01453034  0.01180059 -0.19159572 -0.11978011
 -0.21282995 -0.22909811  0.23249446  0.19062556  0.07661634 -0.04856557
  0.00282751 -0.14862344  0.25274366 -0.09052202  0.1020229  -0.01054888
 -0.02186109  0.01672687  0.01265247  0.30951783  0.14274095 -0.16190326
  0.07512498 -0.05515777  0.2135575  -0.04067259 -0.01500206 -0.09677494
 -0.16997962  0.10558362  0.08640571 -0.1046899   0.02561006 -0.08996527
 -0.10098458  0.19366401 -0.08916013  0.15599401  0.00668855  0.31546304
 -0.05641769  0.08775746 -0.07006033 -0.04160341  0.24385166 -0.08475634
 -0.08510068 -0.08805946 -0.1301922  -0.01245704  0.13617598  0.16971162
 -0.08593085 -0.07791178  0.1920585  -0.10207509  0.17392673 -0.1344113
 -0.01621692  0.08521109 -0.06476939 -0.0090546  -0.08798242 -0.04659396
  0.19767348  0.08542258  0.10665042 -0.20613676 -0.02125808 -0.05678404
 -0.0308976   0.13068482 -0.2524622  -0.04106985 -0.23761806 -0.08684712
  0.04055809  0.04467879  0.16543242 -0.26586717  0.01076468  0.10178017
  0.11208551  0.05539385]",5
APSTUD-3967,"[ 0.04859283 -0.27248374 -0.29723462  0.2196335  -0.32778117  0.08988488
 -0.1900413   0.03870231 -0.11870619  0.02196564 -0.00054361  0.27887052
 -0.08806571 -0.5202573  -0.43606043  0.04073298  0.18571886  0.13315949
  0.04931109 -0.06553774  0.00840554 -0.10792139 -0.17356776  0.07397442
  0.1759633  -0.07574045 -0.00875947 -0.12075975 -0.1446715   0.04889152
 -0.29152933 -0.11283359  0.02228857  0.03667929  0.03892941  0.09917272
  0.26866293  0.01012696  0.13802736  0.16037357 -0.02984565 -0.13936563
  0.04244248  0.13844801  0.10973644  0.0539262  -0.22461477 -0.13867533
 -0.2042039  -0.38943937  0.26755252  0.25465727  0.24155022 -0.14886045
 -0.00584488 -0.01468228  0.33195832 -0.20373067  0.05375746  0.16195719
 -0.00690918  0.141279    0.05126245  0.3473835   0.15797165 -0.07423854
  0.02212117 -0.19776097  0.2411384  -0.02740657  0.08310401 -0.13854119
 -0.12880202 -0.08849073  0.07928821 -0.10962193 -0.00905733 -0.16261888
 -0.00147436  0.23291206 -0.00828145  0.11474372  0.11900036  0.42564228
 -0.16981797  0.14330876  0.04354399 -0.17415076  0.22707722 -0.24126966
 -0.20460846 -0.18689623 -0.01543252  0.06923552  0.31028023  0.21651971
 -0.16535465 -0.1429113   0.3738502  -0.11660735  0.22585936 -0.22580199
  0.00439445  0.00998056 -0.09621378  0.18584567 -0.22097045 -0.0105783
  0.3371504   0.24362063  0.18098369 -0.23149432 -0.01676419 -0.05862051
 -0.22825183  0.1212706  -0.26495883 -0.24691236 -0.15192616 -0.11326132
  0.22195275  0.1613718   0.3598815  -0.22418407 -0.00316749  0.30798572
  0.26587093  0.01038117]",20
APSTUD-3969,"[ 2.4437923e-03 -3.2971546e-02 -3.2418922e-02  1.6697833e-02
 -1.4755849e-02  2.5372842e-02 -2.8253982e-02  4.3803133e-02
 -2.2050403e-02  2.0851746e-02 -3.8241204e-02  1.5480234e-02
  1.5488206e-02 -4.7696628e-02 -2.6674727e-02 -6.2355227e-03
 -1.0697190e-02  1.6180988e-02  7.0472886e-03  1.2860587e-02
 -5.5994797e-03  2.0995397e-02 -3.6893580e-02  1.0726557e-02
  1.2802730e-02 -3.3008431e-03 -1.0624150e-02 -1.0887410e-02
 -2.6477436e-02 -3.9190445e-03 -1.9392436e-02  9.6689854e-03
  8.3354553e-03  4.9960879e-03  6.4698863e-03  1.2721731e-02
  9.1104601e-03 -3.5977084e-02  1.6279887e-02 -1.3112635e-02
 -7.3603564e-03  1.8370785e-03  1.1616830e-02 -7.4719884e-03
 -3.5179411e-03 -6.0604028e-03 -2.9432496e-02 -1.0507060e-02
 -3.8506769e-02 -1.2983566e-02  3.6907177e-02  2.3039801e-02
  1.1173401e-02 -1.8239811e-03  2.9073996e-02 -2.4389664e-02
  2.2079371e-02 -1.7444886e-03  1.7103389e-02 -6.0346647e-04
 -2.6893506e-02 -6.0676039e-06 -1.6047245e-02  6.9835976e-02
  2.6460430e-02 -4.1001413e-02 -6.9693418e-04  7.6403921e-03
  3.7444249e-02  2.5677034e-03 -5.7967603e-03 -2.8624680e-02
 -4.2164586e-02  3.4289867e-02  4.9862033e-03 -1.1772726e-02
  6.7010140e-03 -9.4711781e-03 -4.4262926e-03  4.1644037e-02
 -2.0112587e-02  3.7190180e-02 -1.7936602e-02  3.3648401e-02
 -9.2879329e-03 -8.7035149e-03 -2.7594794e-02 -1.9603034e-02
  3.5833389e-02 -2.6166155e-03 -3.9913179e-03 -9.3186256e-03
 -2.2581968e-02 -1.7060025e-02  1.7851107e-02  2.3699751e-02
  1.1465517e-03 -2.3964757e-02  1.7124793e-02 -2.6590433e-02
  1.9589141e-02 -1.0269440e-02 -2.5166017e-03  3.0962115e-02
  1.7658046e-03 -1.6170474e-02 -1.6083250e-02 -2.0029401e-02
  2.9536854e-02 -6.2847487e-03  6.2288428e-03 -3.9524566e-02
 -1.2564774e-02 -2.0671862e-03  1.6616872e-02  1.1603549e-02
 -4.9339212e-02  1.0112226e-02 -4.0140435e-02 -2.2465223e-02
  4.0836097e-03  3.3571597e-03  2.8851371e-02 -4.5763660e-02
  1.1119737e-02  1.2339693e-02  3.4933697e-04  3.1120349e-03]",13
APSTUD-3971,"[ 0.03074236 -0.12008419 -0.17299011  0.12021314 -0.13321345  0.11195343
 -0.13404703  0.12539579 -0.01426971  0.02883549 -0.05351888  0.09929329
 -0.01075768 -0.2541536  -0.23906821  0.01655872  0.0370253   0.10392489
  0.0115623   0.00071421  0.00956007 -0.03532321 -0.09829023  0.05344366
  0.06218676 -0.02496066 -0.008915   -0.10967112 -0.1176406  -0.01516189
 -0.15667883 -0.00352231  0.03889906 -0.00054684 -0.00701151  0.06700723
  0.12026042 -0.06147217  0.08155954  0.04383456 -0.0360879  -0.04861007
  0.04882418  0.00486195  0.0381338  -0.01501069 -0.14029379 -0.0887805
 -0.13532212 -0.17655714  0.15687272  0.12970662  0.07818235 -0.03168121
 -0.00083856 -0.05565301  0.15666932 -0.12726295  0.05013802  0.043502
 -0.01218493  0.03553673  0.00589712  0.25614333  0.09763132 -0.12113885
  0.02232313 -0.04266023  0.14082992 -0.04155646 -0.01994645 -0.06859417
 -0.10336038  0.01959682  0.0699129  -0.09099289  0.02261353 -0.0789125
 -0.06667589  0.15026787 -0.03143898  0.08905035 -0.01873945  0.20899227
 -0.06668082  0.05986658 -0.0079981  -0.05653778  0.15356025 -0.04498778
 -0.05756153 -0.05980472 -0.09016392 -0.03989305  0.10999563  0.14991562
 -0.02411099 -0.06322935  0.20014939 -0.06444153  0.13195959 -0.10850929
 -0.04904003  0.1056931  -0.04432732  0.02705717 -0.09105545 -0.00264061
  0.16179676  0.07857002  0.06189752 -0.1267025  -0.00979255 -0.04701391
 -0.03571135  0.07640401 -0.18835686 -0.05665413 -0.14308994 -0.08206186
  0.05408117  0.03460992  0.13021278 -0.17291957  0.00596197  0.0704103
  0.10404499  0.01458968]",5
APSTUD-3974,"[ 0.08215377 -0.23301254 -0.10344992  0.00749457 -0.12160034  0.13644536
 -0.12361281  0.33821616 -0.3940801   0.08274853 -0.29215577  0.16313995
  0.02903333 -0.01029461  0.01397268 -0.22183941 -0.13654955 -0.06601468
 -0.02947608  0.09761491  0.04720377 -0.00366768 -0.35159716 -0.12177303
  0.17842226  0.10664714 -0.07814769  0.01465396 -0.24959512  0.00226952
 -0.11549304 -0.0585385   0.029698   -0.01575579 -0.10434993  0.05892777
 -0.05768247 -0.14770302  0.1966019  -0.09061904 -0.07991559 -0.01482182
 -0.09110363 -0.05042066 -0.02765645  0.17798544 -0.1374248  -0.16593702
 -0.23599832 -0.08491712  0.3834564   0.133053   -0.09332175 -0.04296953
  0.12503737 -0.29452357  0.02500449  0.06335672  0.25232115 -0.12608911
 -0.10124389 -0.05502703 -0.17062135  0.28226382  0.23804769 -0.15404597
  0.13616277  0.13840769  0.2655352   0.05990933  0.01922652 -0.20461182
 -0.38475585  0.35107976 -0.05678493 -0.03444161  0.03065902 -0.02183515
 -0.00490231  0.30854902 -0.2568105   0.18591763 -0.1900015   0.23984696
 -0.04160599  0.08910087 -0.28169486 -0.10297982  0.27711275 -0.03761
  0.00995326 -0.14338297  0.02088092  0.2005555   0.0958491  -0.0004954
  0.03345685 -0.11949515 -0.05438188 -0.34293872 -0.17562433 -0.09611815
 -0.0474298   0.03971485 -0.03504555 -0.0099613  -0.15775523 -0.13087428
  0.00754078 -0.10525057  0.28294653 -0.3637245   0.10944844  0.07101454
  0.16866955  0.14183345 -0.35352692  0.20097332 -0.3705941  -0.2740296
  0.11941399  0.16077311  0.21827035 -0.43022415  0.10821466  0.21349505
 -0.06089249 -0.00560038]",3
APSTUD-3979,"[ 3.54839414e-02 -8.74013305e-02 -1.23604074e-01  6.48366809e-02
 -9.86590758e-02  6.91871941e-02 -1.01381548e-01  1.11082673e-01
 -2.12946758e-02  1.52958995e-02 -7.13167116e-02  8.11689794e-02
  3.61477421e-03 -1.77400738e-01 -1.64931625e-01 -9.41245444e-03
  1.40447235e-02  7.62462988e-02  2.12855749e-02  2.31571663e-02
 -1.54585326e-02 -3.04847378e-02 -9.62875709e-02  4.54894491e-02
  5.05573601e-02 -1.21695579e-04 -1.69184823e-02 -6.31167516e-02
 -8.69921148e-02 -9.76772979e-03 -1.22146972e-01  2.58383760e-03
  2.37672832e-02 -2.66228657e-04 -1.61210960e-03  5.05158938e-02
  7.95437768e-02 -5.83700649e-02  9.82185900e-02  1.58066638e-02
 -1.06453681e-02 -2.86220014e-02  3.37175392e-02  6.30410993e-03
  3.53578432e-03 -4.35962284e-04 -1.13464065e-01 -7.05804601e-02
 -1.07392803e-01 -1.11602053e-01  1.25173479e-01  1.26137808e-01
  4.66363952e-02 -1.74633786e-02  1.39710810e-02 -7.93321580e-02
  1.36278704e-01 -7.90613517e-02  5.31908013e-02  2.68764999e-02
 -3.24941538e-02  2.69648284e-02 -3.71003756e-03  2.33594179e-01
  9.12322029e-02 -1.03539564e-01  3.27130109e-02 -1.63793862e-02
  1.06619589e-01 -2.33963411e-02 -2.44074385e-03 -5.99404015e-02
 -9.47298035e-02  5.11278063e-02  4.86177914e-02 -7.17786700e-02
  2.45419163e-02 -4.50295992e-02 -6.40789345e-02  1.17803514e-01
 -4.91219498e-02  9.38001871e-02  6.38626079e-05  1.57904431e-01
 -3.72302867e-02  3.21259759e-02 -4.22268398e-02 -3.17279212e-02
  1.12417579e-01 -3.72830108e-02 -4.41343859e-02 -5.20573892e-02
 -6.97431266e-02 -3.96467187e-02  8.28579962e-02  1.07374020e-01
 -6.94812136e-03 -6.15215153e-02  1.33330032e-01 -7.75096267e-02
  1.00729764e-01 -7.21654221e-02 -2.59655993e-02  7.52104297e-02
 -3.96735109e-02  6.99416967e-03 -7.68085793e-02 -3.02448887e-02
  1.12099625e-01  4.64810356e-02  5.74877821e-02 -1.11017309e-01
 -3.23387631e-03 -2.70230565e-02  9.94501263e-03  6.35292605e-02
 -1.49608493e-01 -1.99866891e-02 -1.13648273e-01 -7.45669976e-02
  2.29740851e-02  2.33470462e-02  8.66693556e-02 -1.38345331e-01
  7.95220118e-03  3.85091230e-02  6.61704540e-02  1.51850963e-02]",13
APSTUD-5656,"[ 0.08853374 -0.1056721  -0.09916072  0.03201023 -0.10622288  0.01819498
 -0.08400099  0.02304598 -0.05182999  0.00770651 -0.09829651  0.13553931
 -0.04187379 -0.11186853 -0.1373926  -0.03291364 -0.02344334  0.07330582
 -0.01325006 -0.0120804   0.00418796 -0.05210536 -0.1208158  -0.0168242
  0.03593253 -0.01566905  0.01152872  0.01013237 -0.09504037 -0.00715761
 -0.03725067 -0.02949398 -0.01542271  0.02407332 -0.04253922  0.06993088
  0.00818528  0.01217752  0.09435038  0.01822451 -0.00063279 -0.05828784
 -0.00208562  0.06077079 -0.05642306  0.06221606 -0.08582778 -0.03112868
 -0.0969239  -0.10818358  0.11118288  0.13571703  0.04626769 -0.03864169
  0.01869098 -0.12435616  0.15328836  0.00739833  0.05251029 -0.05515198
  0.01488988  0.04076916 -0.00958023  0.08520779  0.07949939 -0.05089238
  0.03150917  0.00506083  0.07834214  0.02216876  0.03441753 -0.06463032
 -0.08163264  0.06546025  0.0465472  -0.0393461   0.02193107 -0.04571572
 -0.03243926  0.05509843 -0.07476074  0.10357761  0.07012637  0.18518634
  0.00196317  0.04447518 -0.00306776 -0.00903695  0.1108271  -0.03980752
 -0.08393548 -0.10858072 -0.02201826  0.05663757  0.07102938  0.08973706
 -0.067272   -0.03617086  0.06337263 -0.05796897  0.05069213 -0.05850613
  0.01827561 -0.03955619 -0.05820449  0.0101249  -0.04433127 -0.06489823
  0.06822677 -0.00581602  0.08138347 -0.13452458 -0.00971773 -0.01202718
 -0.02368461  0.07020638 -0.10641855 -0.02748066 -0.13135526  0.02387001
  0.05823205  0.04994495  0.07574411 -0.1203364  -0.00298573  0.04666683
  0.04411536  0.03591015]",5
