issuekey,doc2vec,storypoint
STUDIO-2863,"[ 6.9926074e-03 -1.4978045e-03  6.0294708e-04  2.6344883e-03
 -3.4497422e-03 -1.9449031e-03 -5.4832189e-03 -5.5558016e-03
 -4.2535956e-03  1.9711896e-03 -5.4996000e-03  7.0326147e-03
  6.2518027e-03 -2.3841807e-03 -6.1213006e-03 -8.6397976e-03
  6.1300965e-03  7.4048857e-03 -7.7009853e-03 -9.5089898e-05
  7.8681083e-03 -2.0350113e-03 -1.3348623e-03 -5.5110017e-03
 -3.0991121e-03  2.0845357e-04  6.9401046e-04 -5.4152934e-03
 -8.7854397e-03  5.2332678e-03 -4.4701947e-03 -1.5633286e-03
  9.9429017e-05  1.8445227e-03  7.0336028e-03  9.5834705e-04
 -2.9448394e-03  6.6945083e-03 -7.9987908e-04 -2.9000624e-03
 -5.6738532e-03 -2.2891825e-03 -1.3588126e-03  7.1495323e-04
 -1.4897402e-03  9.1107311e-03  1.4372674e-03 -2.2531976e-03
  3.6844937e-03 -9.2645567e-03  4.2756121e-03  4.6616634e-03
 -3.5684502e-03 -3.8472423e-03 -7.0574274e-03  2.6419719e-03
  2.0756193e-03 -1.0126152e-02  2.0898837e-03  3.6880609e-03
 -6.8698721e-03  5.3238394e-03  1.3322890e-03 -1.9789380e-03
  6.4898301e-03 -2.3994595e-03  1.2593460e-02 -6.2486306e-03
 -1.2807188e-03  4.4405155e-04  4.4603669e-04 -5.3039859e-03
 -9.4585679e-03  9.1777872e-03  2.7402429e-04 -2.5147572e-03
  4.1425694e-03 -1.5015111e-04  1.8329867e-03  1.2921443e-02
  2.7664476e-03 -9.3153463e-04 -1.3299668e-03  9.2060715e-03
  7.7345897e-04  2.7985405e-03 -1.1021652e-03 -2.3921868e-03
  3.3538083e-03 -2.7066679e-03  9.6682267e-04  8.1225333e-04
 -3.2874953e-03  5.0251526e-03  5.4794522e-03 -5.7828071e-04
  2.5449342e-03  6.8984954e-03  1.2712758e-02 -5.7905895e-04
  1.3199343e-03  2.1879910e-03  2.0355701e-03 -1.3425153e-03
 -9.9045620e-04 -2.8163597e-03 -4.9564345e-03  2.0263167e-03
  7.0625376e-03  2.5319462e-03  3.8475366e-04 -3.3548351e-03
  2.7591875e-04 -2.2255306e-03 -1.7043293e-03 -4.5058841e-04
 -6.2220739e-03 -4.6070763e-03 -3.7701630e-03 -3.6480024e-03
 -3.8320997e-03  5.3154277e-03  4.6903067e-03 -2.1503540e-03
 -6.0231140e-04  5.2763196e-03  4.6710512e-03  2.2116103e-03]",8
STUDIO-2865,"[ 0.00805588 -0.02767104 -0.02667553  0.00374958 -0.00828559  0.0076714
 -0.00116459 -0.0089428  -0.014342    0.00083629 -0.02062827  0.01023682
  0.00149036 -0.01539836 -0.01633381 -0.00233277  0.01237478  0.00462053
  0.00257799 -0.00360732 -0.00479599  0.01100926 -0.01043993 -0.00126375
  0.01721242  0.00543025 -0.01133537 -0.01310914 -0.02311778  0.00914031
 -0.00630031 -0.0047442   0.00186616 -0.01116679  0.00171632  0.00434338
 -0.00180501  0.00812402  0.00978143 -0.00977731 -0.01266065 -0.01431666
  0.0074367   0.00089743 -0.00056939  0.0089202  -0.00660825 -0.00251144
  0.00252955 -0.02703524  0.02053593  0.00289468  0.00773752 -0.0110248
 -0.00165159 -0.00352537  0.0167773  -0.00187616  0.01056924  0.00634944
 -0.01714469  0.00059245 -0.01114303  0.02359439  0.01705523 -0.01178391
  0.02685821  0.00010849  0.00945112  0.00629361  0.0012455  -0.01824895
 -0.0135203   0.01452111 -0.00505867 -0.00509046 -0.00974375  0.00513559
 -0.01073356  0.01911702 -0.01123567  0.0111581   0.00120313  0.0251545
 -0.00323764  0.00312373 -0.00708746 -0.00550631  0.01289016 -0.00915761
 -0.00866115 -0.0075998  -0.01014726  0.0100851   0.02589443  0.01448833
 -0.00417172  0.00263054  0.01725425 -0.00610263  0.01997173 -0.0041481
 -0.01073182  0.00672258 -0.01210392  0.00386105 -0.00320496 -0.0139102
  0.00663935  0.02200996 -0.00047754 -0.02801864  0.01188587 -0.00088255
 -0.00231609 -0.00281543 -0.01408924 -0.01429325 -0.02236934 -0.00954207
 -0.00617394 -0.00901864  0.01679427 -0.01286479 -0.0061558   0.01228323
  0.00418662 -0.00104171]",8
STUDIO-2868,"[ 0.01614605 -0.06120554 -0.05060237 -0.00184543 -0.02916022  0.00174711
 -0.01465328 -0.01499125 -0.03666434  0.00114708 -0.05117946  0.02906396
  0.0071738  -0.04459592 -0.03928668  0.00030285  0.02924964  0.01268259
  0.00376145 -0.02372197 -0.01172032  0.02418279 -0.03720362  0.0026073
  0.0390305   0.00355746 -0.02249308 -0.04660662 -0.0468544   0.02073947
 -0.01972122 -0.01236247  0.00117334 -0.02105448  0.00876841  0.01308644
  0.00129486  0.03120886  0.02150086 -0.02254617 -0.02879151 -0.03920874
  0.01883196  0.02312155  0.00480888  0.02995908 -0.01611074 -0.00952046
 -0.00362269 -0.06023428  0.04704224  0.00336944  0.02750488 -0.00642913
 -0.02816193 -0.00764928  0.04804615 -0.00602042  0.03178119  0.01266233
 -0.03056759  0.00306161 -0.02715083  0.05631717  0.03012066 -0.021851
  0.05812165 -0.01566917  0.02551293 -0.00553994  0.00514613 -0.03329045
 -0.03955682  0.03763191 -0.00707383 -0.00841822 -0.02598834  0.00735317
 -0.02156571  0.05023944 -0.02004303  0.02562707 -0.0033371   0.05715388
 -0.00350896  0.01105224 -0.00774129 -0.00279628  0.03212434 -0.01914388
 -0.02104286 -0.01426121 -0.02175574  0.00923959  0.07197017  0.02677313
 -0.00910526 -0.00301565  0.04182805 -0.02561985  0.04017219 -0.01819351
 -0.02788189  0.01119833 -0.01807431 -0.00062055 -0.00920693 -0.01976138
  0.02814147  0.04784375  0.01594508 -0.06795927  0.01630456 -0.00737715
 -0.004523    0.00303692 -0.02368661 -0.0396946  -0.043855   -0.01587294
  0.00234119 -0.00995045  0.03366244 -0.03694036 -0.02962072  0.0324091
  0.01278563  0.00345038]",8
STUDIO-2875,"[ 0.06418227 -0.1598949  -0.15956573 -0.01300385 -0.03341582  0.02539211
  0.01885715 -0.05204532 -0.10773648 -0.01387823 -0.12398458  0.03408309
  0.00991969 -0.08243676 -0.09256506  0.02498651  0.08301836  0.00789004
  0.04928228 -0.0678353  -0.04388443  0.0683289  -0.07373358  0.02685598
  0.1145564   0.03432238 -0.06221525 -0.11183266 -0.14021233  0.03271043
 -0.02095872 -0.05161532 -0.01401724 -0.06690488  0.02381739  0.02402738
 -0.00446929  0.07370596  0.06467882 -0.06788117 -0.04325026 -0.10432503
  0.02540345  0.04338202  0.02655746  0.08684456 -0.02534729 -0.01660058
  0.01635714 -0.14565541  0.10459353  0.01647358  0.06828091 -0.03356509
 -0.02588732 -0.02163193  0.11039627  0.02201501  0.11079492  0.02709489
 -0.09735915  0.0076931  -0.09709854  0.17078455  0.10183747 -0.04413941
  0.15286621  0.00945226  0.04583405  0.01784529  0.0330701  -0.10081893
 -0.08756206  0.06140266 -0.03284642 -0.01509233 -0.06651945  0.03377976
 -0.04928805  0.13090599 -0.06823912  0.09252127 -0.00450009  0.15472586
 -0.02291922  0.01281873 -0.00345862 -0.00899001  0.06485728 -0.05743451
 -0.09565368 -0.05643219 -0.04838257  0.0106739   0.17446761  0.08208568
 -0.00737576  0.01274859  0.09891126 -0.05907774  0.07131097 -0.07349729
 -0.07264409  0.03742481 -0.07887515  0.0192155   0.00163799 -0.10657576
  0.07319957  0.12679535  0.01958052 -0.15793021  0.07158314 -0.01262732
  0.01656632 -0.00968052 -0.05284453 -0.10049983 -0.1373666  -0.05098461
 -0.02231941 -0.01126805  0.06662068 -0.063127   -0.06280488  0.07066503
  0.03661825  0.00653019]",5
STUDIO-2885,"[ 0.126438   -0.33010724 -0.31386587 -0.02142034 -0.07027002  0.03410302
  0.03735328 -0.11726199 -0.20580441 -0.04049005 -0.25218526  0.07367501
  0.02436934 -0.16883981 -0.1837255   0.04358794  0.1725283   0.02005418
  0.09594216 -0.12958646 -0.08730982  0.13292393 -0.15285182  0.03933219
  0.22166036  0.05162182 -0.13443154 -0.22623484 -0.28083897  0.07523265
 -0.04443479 -0.10012577 -0.02267274 -0.14142266  0.03872832  0.04990807
 -0.00622719  0.15078337  0.13148127 -0.14297117 -0.10112525 -0.21193038
  0.05917731  0.09380549  0.04070846  0.15951954 -0.05443331 -0.0475659
  0.03323786 -0.29221463  0.21721534  0.02775918  0.12912728 -0.06131711
 -0.06757478 -0.03194046  0.22796902  0.03173009  0.20930856  0.03833842
 -0.19514112  0.00475585 -0.1892048   0.35132796  0.1938521  -0.08763269
  0.3105689   0.01040737  0.09775121  0.03022959  0.06393802 -0.19620296
 -0.18384112  0.13538343 -0.06362858 -0.01818425 -0.13491672  0.05949751
 -0.105351    0.2558489  -0.13645385  0.19798368 -0.01765439  0.31215465
 -0.03917623  0.02896748 -0.01278474 -0.00817857  0.14623246 -0.11232223
 -0.19210431 -0.10455942 -0.10019492  0.02734734  0.3590037   0.173662
 -0.02728443  0.01484521  0.18201482 -0.12339486  0.15513557 -0.14299215
 -0.14528005  0.07910081 -0.16123621  0.03722236 -0.00389737 -0.20351714
  0.15374014  0.251858    0.04542039 -0.32024425  0.14555663 -0.02554875
  0.02982561 -0.02234269 -0.1156154  -0.19968432 -0.26280174 -0.10281087
 -0.03887289 -0.03409734  0.13865805 -0.13374142 -0.12943356  0.1297116
  0.06643315  0.0171682 ]",8
STUDIO-2887,"[ 0.03922788 -0.10801315 -0.10099322 -0.00736678 -0.02329294  0.01324011
  0.01362889 -0.0393771  -0.07252568 -0.00407077 -0.07839442  0.02552222
  0.00628564 -0.05486865 -0.05760764  0.01413032  0.05579673  0.00345463
  0.02991396 -0.04645704 -0.02921167  0.04335093 -0.04472941  0.01502099
  0.07465892  0.01857205 -0.04100391 -0.073131   -0.0924185   0.02582134
 -0.01044992 -0.03144773 -0.01313371 -0.04835255  0.01357017  0.0155548
 -0.0058677   0.04363059  0.04046586 -0.04397852 -0.03078004 -0.06766665
  0.01912061  0.02690954  0.01721675  0.06028537 -0.01684344 -0.00849232
  0.00926542 -0.09240633  0.06830551  0.0069937   0.04581197 -0.01709064
 -0.01717334 -0.01565479  0.06817002  0.01505616  0.07103198  0.01394797
 -0.06245677  0.00140959 -0.0594004   0.11033933  0.06722929 -0.03090879
  0.10447107  0.00407289  0.03167358  0.0152795   0.02223607 -0.06773787
 -0.05246712  0.03523516 -0.02323411 -0.00844163 -0.04158325  0.02302668
 -0.03692396  0.08440764 -0.04314089  0.0610489  -0.00470377  0.10659745
 -0.01450002  0.00160542 -0.00161769 -0.00799644  0.04143768 -0.03485378
 -0.06566117 -0.04059028 -0.02736972  0.00472789  0.11731003  0.05757
 -0.00173046  0.00617082  0.05888744 -0.04076901  0.04336666 -0.04524382
 -0.04729706  0.0257106  -0.05184453  0.01143693  0.00444972 -0.06351537
  0.04622533  0.08005787  0.01132046 -0.09954535  0.04911387 -0.00632568
  0.01524913 -0.0080876  -0.03213266 -0.0639905  -0.08901032 -0.03409364
 -0.01574606 -0.01229627  0.04465717 -0.0430795  -0.04164961  0.04312589
  0.02408505  0.00465508]",3
STUDIO-2888,"[ 0.26051047 -0.50538313 -0.5457308  -0.06383977 -0.06064972  0.02412344
  0.09722486 -0.18843025 -0.35161215 -0.04284582 -0.36909294  0.08236454
  0.03122582 -0.23549762 -0.2624267   0.12201282  0.26321715  0.01644221
  0.17721093 -0.21200095 -0.17185171  0.20784847 -0.2214243   0.1177971
  0.38472408  0.08472977 -0.19940585 -0.35492405 -0.447587    0.09690724
 -0.02960046 -0.20958126 -0.10621931 -0.27119204  0.09862635  0.05732512
  0.026544    0.22717781  0.24557999 -0.22738811 -0.10693064 -0.34347638
  0.0557472   0.12572508  0.1269254   0.31748125 -0.06547707 -0.05175593
  0.08978476 -0.44055733  0.2915761   0.03022719  0.26752445 -0.12664393
 -0.00688739 -0.04915753  0.3458161   0.13087256  0.37830818  0.09097705
 -0.34872377  0.00316193 -0.32378966  0.5807463   0.29030672 -0.10790854
  0.4711532   0.0877614   0.11992913  0.05959876  0.12289042 -0.31289935
 -0.24380928  0.11430673 -0.08542228 -0.04453798 -0.19592614  0.09997535
 -0.13604094  0.38947985 -0.22725129  0.35637152 -0.01315636  0.49838668
 -0.04678459 -0.00736964  0.02463923 -0.00782428  0.18522483 -0.1940141
 -0.35916314 -0.23759227 -0.14259289 -0.02237981  0.52808464  0.2794428
 -0.05324071  0.01511102  0.28884816 -0.16975388  0.16730158 -0.2676331
 -0.23959191  0.13753243 -0.28232202  0.09738582  0.0222609  -0.3870743
  0.25334242  0.37138376  0.04115407 -0.4230691   0.27287585 -0.00676746
  0.10740603 -0.03841757 -0.13080858 -0.3364193  -0.43198833 -0.20018712
 -0.0568564  -0.01327351  0.18344496 -0.16420437 -0.1766054   0.19156526
  0.14675695  0.02880994]",8
STUDIO-2900,"[ 0.00172174 -0.00344896  0.00022164 -0.00257686 -0.00867538  0.00029616
 -0.00662813  0.00123887 -0.0036037   0.0063959  -0.00527864  0.00867505
  0.00222678 -0.007172   -0.0093226  -0.00600853  0.00637117  0.00190603
 -0.00246504  0.00718372  0.0036956  -0.0002972   0.00434816 -0.0028932
 -0.00541153  0.00283577 -0.00119901 -0.00400267 -0.00614446  0.00194576
 -0.00587976  0.0058456   0.0012642   0.0003733   0.00268753 -0.00222366
  0.00281764  0.00293506 -0.00671986  0.00656657 -0.00945983 -0.00217589
  0.00156893 -0.00137812 -0.0063628   0.00611125 -0.00747278  0.00017736
 -0.00024259 -0.00839854  0.0070926   0.0065508  -0.00174653 -0.00245018
 -0.00144642 -0.00270413 -0.00025973 -0.00817979  0.00140387  0.00678674
 -0.00026225  0.0081793   0.00029183 -0.00056714  0.00571773 -0.00965026
  0.00448379 -0.01188334 -0.00266658 -0.00275375 -0.00549267  0.00071419
 -0.00141555  0.00238005 -0.00370469  0.00241249  0.00194339 -0.00168184
 -0.00509069  0.01252411 -0.00336491  0.00166991 -0.00023014  0.00352079
 -0.00438554  0.00157578 -0.00454363 -0.00113855  0.00314109 -0.00038098
  0.0082238  -0.00153734  0.00114284  0.00317048  0.01003129  0.00526334
 -0.00055222  0.00124923  0.00021461 -0.00061609  0.00439892  0.00627786
  0.0026034  -0.00109843  0.00426744 -0.00426759 -0.00099335  0.0042298
 -0.00316335 -0.00030622 -0.00035394  0.00017265 -0.00143985 -0.01141066
 -0.00635952 -0.00104813 -0.00848852 -0.00379934 -0.00053207  0.00500997
  0.00288366 -0.00412883  0.00648844 -0.00718479 -0.00327262  0.00541271
  0.00395605  0.00287267]",13
STUDIO-2904,"[ 0.05247378 -0.12722042 -0.12513062 -0.0107017  -0.01796886  0.0344627
  0.01398605 -0.04468982 -0.08834356 -0.01013412 -0.0976537   0.01552194
  0.01523718 -0.05965504 -0.07824653  0.01651811  0.06972945  0.01200444
  0.03515888 -0.0454375  -0.03463358  0.05748738 -0.06273372  0.02000022
  0.09422931  0.02603951 -0.05174471 -0.08279853 -0.10194505  0.02594721
 -0.02010913 -0.04494694 -0.0099752  -0.06288373  0.02278552  0.01580735
 -0.00539827  0.05575892  0.05934833 -0.04940733 -0.04298868 -0.08287485
  0.02374291  0.02824994  0.01919412  0.07517622 -0.02801255 -0.01156131
  0.00753131 -0.11385025  0.09836331  0.02155379  0.04141868 -0.0389483
 -0.0094124  -0.02109962  0.08774411  0.01722395  0.08491878  0.03018217
 -0.08275193  0.01515627 -0.08030381  0.13658005  0.08865208 -0.05131918
  0.13105987 -0.0049522   0.04342064  0.0189301   0.03235619 -0.08637848
 -0.07122441  0.05933525 -0.03266472 -0.0128031  -0.04879427  0.03140008
 -0.0321621   0.10644291 -0.05548398  0.07797887 -0.00334869  0.13310444
 -0.02383743  0.0045558  -0.00987841 -0.02170773  0.04780746 -0.03916151
 -0.07364633 -0.05081438 -0.038922    0.01617038  0.13544965  0.07172702
  0.00498684  0.01866795  0.07109291 -0.04250247  0.06697169 -0.05932528
 -0.06442428  0.02792124 -0.06789368  0.01572268  0.00457518 -0.08375179
  0.04637159  0.10130873  0.01761118 -0.12623435  0.06235037 -0.00754446
  0.01555886 -0.00666069 -0.03666611 -0.07007041 -0.1131965  -0.03400062
 -0.0246248  -0.02281328  0.07030901 -0.05624584 -0.05263679  0.062422
  0.03843885  0.0077585 ]",8
STUDIO-2905,"[ 0.04487211 -0.12666094 -0.12372448 -0.0077773  -0.02631986  0.02049625
  0.01975938 -0.04610339 -0.08685243 -0.00906311 -0.0984302   0.02837607
  0.01219933 -0.06342592 -0.07445735  0.01508409  0.06724457  0.00536524
  0.03675194 -0.04679645 -0.03374667  0.0507294  -0.06510279  0.01442831
  0.08616967  0.03089243 -0.05502672 -0.08503942 -0.10775113  0.02865871
 -0.01545375 -0.04100915 -0.00834915 -0.06203096  0.02062001  0.02247196
  0.00091729  0.05308521  0.05389597 -0.05400866 -0.03547359 -0.07663038
  0.01948656  0.02675368  0.01193934  0.0672529  -0.02028658 -0.01493994
  0.01393582 -0.11222626  0.08743526  0.01767249  0.05330035 -0.02649295
 -0.02277141 -0.01629636  0.08738846  0.0112521   0.08708204  0.0204044
 -0.079845    0.00553569 -0.07113238  0.13266908  0.07940862 -0.0406156
  0.12143189  0.00473878  0.03195495  0.01815787  0.02275821 -0.07784123
 -0.06909457  0.04516783 -0.02849316 -0.00974944 -0.05250899  0.0246765
 -0.04475481  0.09567453 -0.0518231   0.07333229 -0.00758327  0.12457851
 -0.01859868  0.0010827  -0.00668084 -0.00375779  0.0463349  -0.0448525
 -0.07342382 -0.04304626 -0.03943374  0.00889275  0.1312036   0.06563172
 -0.01116481  0.00681662  0.07579145 -0.04599509  0.05707109 -0.0575491
 -0.0596654   0.02886052 -0.06403768  0.01245019 -0.00313048 -0.08076294
  0.05518003  0.09970778  0.01705953 -0.11693434  0.05936034 -0.00869362
  0.01366381 -0.009852   -0.04370886 -0.07995982 -0.10927151 -0.04359258
 -0.014464   -0.01757843  0.05782804 -0.05299518 -0.04988427  0.05212147
  0.03210291  0.00818489]",3
STUDIO-2910,"[ 0.03535845 -0.10394508 -0.09776361 -0.01010111 -0.02753383  0.01487885
  0.00620125 -0.03494063 -0.06439668 -0.01034215 -0.08072356  0.02049688
  0.00222793 -0.05620559 -0.06039576  0.01019862  0.05361026  0.00516138
  0.02855545 -0.03835923 -0.0240852   0.04215507 -0.05013878  0.01418867
  0.070543    0.01428436 -0.04380175 -0.07042396 -0.08779688  0.02363103
 -0.01669577 -0.03209912 -0.0018022  -0.03922855  0.00866584  0.01610537
 -0.00293586  0.04586893  0.04590411 -0.04418869 -0.03401444 -0.06998678
  0.01796492  0.03259461  0.01610298  0.04947491 -0.01545107 -0.01215507
  0.00935787 -0.08490812  0.06446312  0.00794018  0.04168548 -0.01913678
 -0.02245791 -0.01232296  0.07292832  0.01003402  0.06274485  0.01045882
 -0.05466075  0.00275359 -0.04979265  0.10712777  0.06444934 -0.02431304
  0.09199863  0.00582423  0.03286711  0.00913989  0.01772681 -0.05418416
 -0.06012161  0.04477913 -0.01899341 -0.00644704 -0.03753698  0.01636577
 -0.03316269  0.07201377 -0.03708107  0.05424336 -0.00610523  0.09532408
 -0.00964412  0.00814513 -0.00107073 -0.00420037  0.050642   -0.03908356
 -0.05034883 -0.02814751 -0.02817187  0.01023153  0.11477235  0.04642838
 -0.01143562  0.00771865  0.05232767 -0.03334061  0.04249512 -0.038218
 -0.04543473  0.02428984 -0.04492952  0.01374901  0.00071689 -0.05985756
  0.04484253  0.07944445  0.01454273 -0.10285603  0.04247441 -0.00472842
  0.00841328 -0.00495396 -0.03516251 -0.05931433 -0.08325899 -0.03306781
 -0.01004853 -0.01211337  0.04364178 -0.04338737 -0.04040772  0.04659927
  0.01502983  0.00701224]",5
STUDIO-2922,"[ 7.23477453e-02 -2.14149848e-01 -2.33928517e-01 -2.01051054e-03
 -5.42032756e-02  3.52667011e-02  2.18975395e-02 -6.40881360e-02
 -1.51196823e-01 -3.36356610e-02 -1.71912655e-01  5.95804043e-02
  1.06499884e-02 -1.02615498e-01 -1.33813798e-01  1.82204451e-02
  1.12894207e-01  3.01251467e-02  8.28795880e-02 -1.02038383e-01
 -4.28506397e-02  9.79528874e-02 -1.35008901e-01  4.51699644e-02
  1.54278517e-01  5.40633537e-02 -8.27411786e-02 -1.53105676e-01
 -2.04306766e-01  4.87012491e-02 -2.04061214e-02 -5.51585928e-02
  1.55538262e-03 -6.77813217e-02  2.15057116e-02  4.22880314e-02
 -1.01597961e-02  1.08947292e-01  9.49730575e-02 -1.14361711e-01
 -3.24013457e-02 -1.41701162e-01  2.49772500e-02  8.98447633e-02
  5.52537479e-02  9.53777656e-02 -3.70398127e-02 -2.85474956e-02
  3.11257690e-02 -1.63843900e-01  1.47909194e-01  3.46619971e-02
  1.00889705e-01 -2.02388391e-02 -4.84147370e-02 -4.22025770e-02
  1.52372539e-01  6.10254444e-02  1.48476064e-01  6.73072319e-03
 -1.48773715e-01 -2.51129922e-03 -1.03281908e-01  2.29790509e-01
  1.29674911e-01 -3.78798768e-02  2.04607323e-01  2.90054809e-02
  6.87671974e-02  3.66160460e-02  5.99833205e-02 -1.33781224e-01
 -1.48156583e-01  7.96465948e-02 -5.71735837e-02 -5.94120193e-03
 -1.07844502e-01  3.98984216e-02 -7.65741616e-02  1.56946421e-01
 -1.13795809e-01  1.35391787e-01 -1.87513772e-02  2.32985511e-01
 -3.09088035e-03  1.72772855e-02 -1.76965701e-03  1.13897761e-02
  1.11019135e-01 -8.34107324e-02 -1.40799403e-01 -7.69189075e-02
 -4.08740751e-02 -1.47537021e-02  2.19889224e-01  1.07638612e-01
 -1.19675919e-02  7.53448065e-03  1.28428832e-01 -9.42536145e-02
  8.55620727e-02 -1.06212027e-01 -1.12271011e-01  6.00060336e-02
 -1.01005279e-01  1.85546726e-02 -1.48608424e-02 -1.50079802e-01
  1.20910607e-01  1.63080499e-01  3.18818092e-02 -2.24409297e-01
  8.49793479e-02 -1.83146279e-02  1.94069389e-02 -2.18176804e-02
 -6.14210442e-02 -1.26954913e-01 -2.02568397e-01 -1.02499716e-01
 -2.94321626e-02 -1.53741887e-04  7.18455464e-02 -1.15121275e-01
 -7.19898492e-02  8.98111388e-02  4.04347740e-02  1.17630241e-02]",5
STUDIO-2923,"[ 0.02934634 -0.08368409 -0.07821835 -0.00684219 -0.02302954  0.01125969
 -0.00044242 -0.02967365 -0.05273724 -0.00894367 -0.06963237  0.02697566
  0.00890242 -0.0515253  -0.0473184   0.00761511  0.04315645  0.01038197
  0.02455556 -0.03036513 -0.01916328  0.03043613 -0.04374338  0.01109165
  0.06052936  0.01082713 -0.03158368 -0.0571294  -0.07295632  0.02034944
 -0.0156064  -0.02688293 -0.00230637 -0.03200917  0.01182739  0.01493729
 -0.0034729   0.03931993  0.03818708 -0.03561339 -0.02592583 -0.0504792
  0.01797182  0.02702204  0.01188133  0.04129136 -0.01896986 -0.01059768
  0.00794551 -0.0725667   0.05765117  0.00452403  0.03619192 -0.01852325
 -0.02233636 -0.00456094  0.05911361  0.00821257  0.05383927  0.00925216
 -0.04398554 -0.00045598 -0.04368806  0.08666142  0.05145639 -0.02512408
  0.08237552  0.00109622  0.03099791  0.0056786   0.01210864 -0.05442318
 -0.0488876   0.04280246 -0.01927983 -0.00830298 -0.03182506  0.01664878
 -0.0288629   0.07019609 -0.03906293  0.04918814 -0.005487    0.07906736
 -0.0089377   0.00832091  0.00037022  0.00436179  0.03933485 -0.03272185
 -0.04689952 -0.02874473 -0.02580298  0.01053859  0.09090395  0.03709373
 -0.00941535  0.00136199  0.05286252 -0.03079059  0.038641   -0.03641275
 -0.03785258  0.02589299 -0.04555612  0.013124   -0.00885087 -0.05260386
  0.04034295  0.06458845  0.01362685 -0.08717426  0.03539148 -0.00508853
  0.00615687 -0.00608204 -0.03409437 -0.05588312 -0.06415749 -0.02304097
 -0.00224753 -0.00756839  0.03160029 -0.03858106 -0.03923192  0.03612367
  0.0201651   0.0087464 ]",8
STUDIO-2926,"[ 0.05626767 -0.13001412 -0.12371995 -0.00583092 -0.02756854  0.018634
  0.01159774 -0.04810334 -0.08577733 -0.0082396  -0.10029505  0.02990108
  0.01292296 -0.06476763 -0.07032812  0.0148111   0.06609785  0.00954783
  0.03378975 -0.05204361 -0.03116935  0.05304141 -0.06185126  0.01524657
  0.08437128  0.02494314 -0.05169714 -0.0949188  -0.11068824  0.02925939
 -0.01406097 -0.04181093 -0.01655509 -0.05209189  0.02059148  0.01949765
  0.00184219  0.06069356  0.04875617 -0.05768379 -0.0412167  -0.08327579
  0.02068777  0.03719425  0.01683289  0.0646299  -0.02413391 -0.01112214
  0.01131437 -0.11733391  0.09166411  0.01509676  0.05401596 -0.02295199
 -0.0276503  -0.01597827  0.09128761  0.01002012  0.08390075  0.01249964
 -0.08197799  0.00658855 -0.07234827  0.137777    0.08324992 -0.04039591
  0.12799361  0.00292346  0.03604599  0.01631451  0.03060592 -0.07686956
 -0.07818408  0.05270609 -0.02474618 -0.01123563 -0.0585237   0.02200735
 -0.04892576  0.10610008 -0.05408867  0.07651518 -0.00497535  0.12918293
 -0.01349847  0.0077354  -0.00933606 -0.0054335   0.05762786 -0.04632192
 -0.07471099 -0.04585519 -0.0439307   0.01322933  0.14054765  0.06573257
 -0.00362628  0.01215684  0.07623015 -0.04925657  0.06191773 -0.06362562
 -0.06130563  0.0292126  -0.06183811  0.02324965 -0.00345064 -0.08124771
  0.05802621  0.10166323  0.01271709 -0.12333358  0.05592406 -0.00977458
  0.00673843 -0.00448642 -0.04766455 -0.07955295 -0.11103707 -0.04059925
 -0.01641195 -0.01257865  0.06015176 -0.05124741 -0.04670753  0.05351008
  0.02864816  0.00160416]",5
