issuekey,doc2vec,storypoint
MESOS-2233,"[ 0.03619398 -0.13143721 -0.01941245 -0.01669988 -0.02465957  0.05534853
  0.07654568 -0.16387218 -0.11318838  0.07144435  0.09328081  0.03104361
 -0.03383454  0.09125076 -0.11185405  0.01787191 -0.14644551  0.0808617
 -0.00667757 -0.09710714  0.03159264 -0.11467216 -0.00633554  0.04840618
  0.03203031  0.09233243 -0.03358623 -0.0808438   0.01815594 -0.10387709
  0.07354642 -0.08402341 -0.04368301  0.119547    0.02987116 -0.00572355
 -0.00749319  0.00530577 -0.01904865  0.04305688 -0.21969947 -0.01478797
  0.13028112  0.08011861 -0.05823804 -0.0280252  -0.086391   -0.01877289
 -0.17299943 -0.01977011  0.06419597  0.02647988 -0.17658107 -0.001024
 -0.07109338  0.01202558  0.0309359  -0.01599501 -0.03579532  0.04970058
  0.01709355 -0.01288611  0.112178    0.03038972 -0.00990105  0.07947515
  0.03104845 -0.08853861 -0.01701949  0.01559277 -0.19515376 -0.09608401
  0.03399531  0.0419781  -0.09350917 -0.05897466  0.04748214 -0.07176732
 -0.03960673  0.01385421 -0.05139713  0.04670349 -0.01550692  0.06569494
 -0.05345709 -0.06641812 -0.10781138 -0.06374878  0.06140045 -0.01320257
 -0.03511355 -0.06653032  0.05291355  0.15313159 -0.02552766  0.15164144
  0.00477286 -0.03575452  0.07833883 -0.06939193 -0.06285984 -0.09718362
 -0.06093334 -0.01391488  0.12919287 -0.13946752  0.0352378  -0.01457902
  0.02312126 -0.08215123 -0.00726882  0.05655549  0.1635313   0.08391546
  0.02412602  0.08178551 -0.02441828 -0.08777297 -0.07085754  0.00112293
 -0.04626675 -0.05407702  0.07413516  0.13736258  0.11332364 -0.02377967
 -0.01820076 -0.01227892]",5
MESOS-2241,"[ 1.03959784e-01 -6.59197643e-02 -7.39794299e-02  1.29960589e-02
  2.15328261e-02  1.11794561e-05  4.08145450e-02 -7.65659884e-02
 -2.88321041e-02  3.04692462e-02 -2.74315346e-02 -3.13200289e-03
 -3.66314687e-02  1.96360312e-02 -7.89664984e-02  4.26302329e-02
 -5.95196448e-02  1.02215976e-01 -5.79727925e-02  1.98134873e-03
  8.73689428e-02 -9.42287967e-02 -4.57070693e-02  2.99195182e-02
  8.96670762e-03 -1.24910371e-02  1.60657018e-02  2.84881387e-02
 -7.78074041e-02 -8.08232650e-02  1.03716902e-01 -2.11924333e-02
  2.99059376e-02  6.17413223e-02  1.03266770e-02  2.90640444e-02
  6.00188039e-02  4.48191585e-03  1.17088743e-02  4.30225348e-03
 -7.59253576e-02 -2.31422689e-02  9.67769772e-02  9.00751203e-02
 -3.70106958e-02  2.29049362e-02 -1.06965937e-01 -5.21790348e-02
 -8.17946419e-02 -7.01670796e-02  2.58645080e-02  3.55590135e-02
 -6.79814517e-02 -6.07358366e-02  3.07967421e-02  1.85808092e-02
  7.54557550e-02 -8.78225192e-02 -7.84978196e-02  1.47073693e-03
 -7.69592747e-02  2.54795197e-02  5.10573350e-02  7.67056346e-02
 -3.24399807e-02 -5.49733900e-02  3.41598205e-02 -9.54526197e-03
  5.19463867e-02 -1.02862166e-02 -8.55169669e-02 -1.07243367e-01
  2.99187601e-02  9.33064818e-02 -5.93947172e-02 -5.77806830e-02
  4.83171530e-02 -5.43971621e-02  1.24768931e-02  1.32747173e-01
  2.98958588e-02  9.41799209e-02 -4.70905490e-02  1.44380722e-02
 -9.63169336e-03  4.36939951e-03 -9.92836058e-03 -7.29299113e-02
  5.09555675e-02 -7.68005773e-02 -1.23675270e-02 -2.43963934e-02
  2.70144474e-02  1.27462298e-01  7.42708370e-02  2.45314911e-02
 -3.13328393e-02  3.84399481e-02  9.78144631e-02  1.20760361e-02
 -3.38727050e-02 -6.04824089e-02 -2.98261363e-02  1.96791440e-02
  6.84171692e-02 -6.81398585e-02 -3.29406373e-02  5.41880541e-02
  4.04651240e-02 -2.39953157e-02  4.68765013e-03 -2.94903480e-02
  3.38084176e-02  3.55615206e-02 -1.95931755e-02 -2.47933120e-02
  3.37483478e-03 -1.88511021e-05 -2.65548676e-02  2.01682616e-02
  2.36963183e-02  2.84162699e-03  7.66646713e-02  3.68091948e-02
 -4.53469204e-03  1.00547403e-01  4.14605215e-02 -4.87677194e-02]",1
MESOS-2257,"[ 0.39239344 -0.2611033  -0.27934924  0.0486317  -0.02713276 -0.10267945
  0.23214301  0.02805429 -0.14116332  0.10646483 -0.17903963  0.08083434
 -0.070643    0.2871492  -0.02262077  0.2731919  -0.07890433 -0.02344559
 -0.09203403 -0.18980528  0.23842455 -0.00489786 -0.19911335  0.21613601
  0.14387022  0.03574751  0.11586621  0.12418865  0.04966239 -0.32600966
  0.21924016  0.07388411  0.08979729  0.04650802 -0.00723935  0.06286094
  0.08674521  0.06420809 -0.03519047  0.20297997 -0.31569162  0.03515616
 -0.06490904  0.21609998  0.15484534  0.1357948  -0.20775372 -0.03809369
 -0.17737293 -0.10400007  0.0671953   0.09728146 -0.04127416 -0.03748411
  0.4985453   0.05875398  0.16757998 -0.34921303 -0.0018224  -0.01188645
 -0.1466566   0.119886    0.12666066  0.03880182  0.073433   -0.15251009
  0.16933309 -0.10508934 -0.07828461  0.01297501 -0.03612627 -0.30585307
 -0.00629119  0.05739674 -0.12117242 -0.50734425  0.23085523 -0.14384995
  0.25434908  0.1681656   0.19179747  0.20529415 -0.21121144  0.18019912
  0.07083131  0.07429869 -0.27357912  0.09796318 -0.00331214 -0.1473354
  0.00985241  0.12031197  0.29927808  0.26231596  0.19007073  0.12014735
 -0.10430245  0.37470624  0.2882146  -0.06854252 -0.18088149 -0.17653927
  0.0564956  -0.109741    0.3621132  -0.06633204 -0.06090536  0.10379951
  0.09151829 -0.00438492  0.00559626 -0.1820898   0.14590901  0.05521483
 -0.00929623 -0.03929012 -0.13235654 -0.14907949 -0.40236577  0.01096776
  0.19466034  0.02726846  0.2727502  -0.13155133 -0.03974194  0.45964465
  0.03413715 -0.40535584]",13
MESOS-2273,"[ 0.14134789 -0.09473868 -0.16205284  0.05104209 -0.03797691  0.03009545
  0.06680299 -0.05719385  0.02550982  0.00478374 -0.04369174 -0.0019922
 -0.0316722   0.01619485 -0.07572653  0.00835395 -0.06866955  0.1034387
 -0.01076734  0.00892751  0.07802268 -0.09110019 -0.0784606   0.09566216
 -0.03572219  0.05302878  0.00119316 -0.01284935 -0.07913295 -0.06665956
  0.11854737 -0.00321323  0.07148661  0.05768487  0.04021716  0.11333206
  0.02204859 -0.03275859 -0.03157606  0.0837912  -0.11238605 -0.06386936
  0.101517    0.02938553 -0.00823333  0.03523704 -0.12342144 -0.08066635
 -0.1230365  -0.13187161  0.0428745   0.04269098 -0.09351122 -0.06066077
  0.10881435 -0.06540051  0.0764505  -0.11670105 -0.0250362   0.02237538
 -0.07314741 -0.02884438  0.03382508  0.07456454  0.04849206 -0.06819364
  0.01965377 -0.0171426   0.09769145 -0.09126544 -0.09660602 -0.1645752
  0.10297008  0.07475788 -0.06620549 -0.10767069  0.09844285 -0.10761925
  0.00481236  0.20572285  0.06984197  0.09086982 -0.06301891  0.0461691
 -0.06658975  0.00939086 -0.0612675  -0.13781825  0.08096565 -0.09369247
 -0.02774934  0.00364507  0.03410145  0.17274565  0.09440453 -0.0065286
 -0.03547947  0.09086307  0.1487101   0.01949675 -0.04533864 -0.10326354
 -0.09219173  0.00622795  0.09359131 -0.06833942 -0.07982044  0.04242383
 -0.02148989 -0.02561517  0.02366224 -0.05508514  0.07818545  0.02521145
 -0.00364187 -0.03243144  0.01149822 -0.02939036 -0.18334009  0.04172519
  0.02901144 -0.04784722  0.11152099 -0.01402427 -0.00316549  0.09835408
  0.07146595 -0.03422965]",1
MESOS-2275,"[ 0.05692153 -0.05067737 -0.05459391  0.01540125 -0.03546713 -0.00077508
 -0.02543245  0.01598226 -0.00469165 -0.00307381 -0.03534809  0.05900448
 -0.04256486  0.02731494 -0.02069848 -0.02734382 -0.04501625  0.05387611
  0.01371218 -0.02960257  0.00340594 -0.02014193 -0.03714826  0.05645488
  0.00112976  0.04842551  0.0061238   0.02158623 -0.04635552 -0.03868872
  0.00357329  0.0346235   0.03632065  0.02395081 -0.00635035  0.05537098
 -0.02975323  0.02132204 -0.00213932  0.0608684  -0.05020527 -0.00645998
  0.005465   -0.01383819  0.07397497  0.05282455 -0.09365474 -0.0731624
 -0.06258238  0.02371518  0.01146853  0.01849222 -0.00420243 -0.04830349
  0.0998502  -0.02682048  0.02746808 -0.06511666 -0.01613661  0.01804042
 -0.05653108 -0.01381967 -0.00694652 -0.0227557   0.02945403 -0.03450105
  0.03379568  0.00847862  0.00576389 -0.00313899  0.04648546 -0.03855069
  0.04811708 -0.01206941 -0.0119269  -0.05121415  0.06812848 -0.02502209
  0.03963612  0.05165624  0.01438379  0.02090856 -0.08052141  0.09145425
  0.01539593  0.02872434 -0.04173947  0.04445347  0.01214295  0.01120049
 -0.02794885  0.00516626  0.07932057  0.00656291  0.07278865 -0.00658886
 -0.04457147  0.05068893  0.01492802 -0.04091377 -0.00798186 -0.03904554
 -0.0375454   0.01542224  0.05347561 -0.01189994 -0.03684012  0.01015128
  0.03485867  0.04947019  0.00973467 -0.01502592  0.03675549  0.01471482
 -0.02245648 -0.02795821 -0.00375946 -0.00842707 -0.07602465 -0.01088901
 -0.0113778   0.00854865  0.08687101 -0.03570152 -0.00635889  0.01083979
  0.05073489 -0.03055972]",3
MESOS-2279,"[ 0.14673653 -0.04727479 -0.10056823  0.05358179  0.00982361  0.00109705
 -0.0485579   0.04025821 -0.01727927  0.00136461 -0.01084889  0.06747598
 -0.02361249  0.00244012 -0.18666942 -0.00556098 -0.12749068  0.21834265
 -0.08804026 -0.01399797  0.029964   -0.1234655  -0.11788182 -0.05081857
  0.01945415 -0.00818078  0.04445115  0.13192816 -0.17684345 -0.11738754
  0.04766648  0.01726799  0.11100923  0.11306352 -0.07109753  0.14057712
  0.0792915   0.09212243  0.0505624   0.03792627 -0.0505361  -0.10811563
  0.10928376  0.04051973  0.05084847 -0.01127691 -0.2540198  -0.06985154
 -0.12078553 -0.07719528  0.04921157  0.06276708  0.00183776 -0.05438138
  0.05350713 -0.03524075  0.05832176 -0.11006232 -0.14830096  0.02342506
 -0.13277133  0.06831624 -0.01781105  0.03006216 -0.08468238 -0.17266315
  0.12857792  0.02882473  0.08367101  0.0378146  -0.0254336  -0.07740255
  0.08757775  0.06605654 -0.08492053 -0.06572722  0.01327981 -0.00235496
  0.09761278  0.13678004 -0.01355957  0.12133407 -0.10162905  0.07505306
 -0.06188219  0.11124106 -0.00678666 -0.04385851  0.07427407 -0.1070328
 -0.0323667   0.00322418  0.04329345  0.1029366   0.14854088 -0.01338417
 -0.03622125  0.03933343  0.01841738  0.00545446 -0.02397443  0.04008011
 -0.12532477  0.06210987  0.0927479  -0.0499195  -0.10488713  0.08114413
  0.11486354  0.02606725  0.08499313 -0.05507204 -0.04098867  0.00111805
 -0.07356028 -0.10062493  0.04674252  0.01117275 -0.03432554  0.00277384
  0.04686959  0.09690699  0.15627052  0.0379076  -0.09864862  0.10036265
  0.16972116 -0.09333978]",2
MESOS-2281,"[ 0.10802417 -0.08838192 -0.13384214 -0.01473376 -0.10598207 -0.04099729
  0.22896516  0.04573125  0.05742918  0.06651169  0.0038623  -0.0906973
 -0.02498543  0.1588686   0.11943692  0.13416013  0.03078517 -0.1513242
 -0.02171459  0.03921895  0.06515023 -0.02792735 -0.09862085  0.11008811
  0.05288819  0.03971584  0.04645088 -0.09232748  0.02063646 -0.11146989
  0.06737121  0.10635427  0.00741733 -0.21931605  0.10957111  0.02647885
  0.04526842  0.05342327  0.06067241 -0.0488848  -0.1159804   0.01876612
 -0.04072948 -0.01909441  0.02936271 -0.01462061  0.08989016  0.00475381
  0.00604333 -0.0145785   0.08693209  0.02633977  0.0361392   0.091768
  0.16937214  0.02494846  0.02609165 -0.09755021  0.11767345  0.02080747
  0.00109552 -0.12943058 -0.00470696  0.00643398 -0.02450982 -0.15237749
  0.04066174 -0.01765426 -0.09007744 -0.09256794 -0.14533505 -0.21422364
  0.00968928 -0.0240199  -0.05448961 -0.04830097  0.05238945 -0.10342319
  0.05337477  0.0173508   0.05707638  0.04891274  0.13677183 -0.10035308
 -0.03134736  0.038887   -0.11615809 -0.02615645 -0.01464474 -0.17835179
  0.05837715  0.10273787  0.08435172  0.0302018  -0.05117291  0.15788631
 -0.06572307  0.12243447  0.24831712  0.06349458  0.02574837 -0.08605158
  0.1550829  -0.04439439  0.00211983  0.02673194 -0.06252173 -0.08833224
 -0.01838392  0.03802447  0.066946   -0.12163195  0.03926291 -0.06751095
  0.1480173  -0.09774511 -0.08459269 -0.08080073 -0.11190581 -0.07233255
  0.02384369 -0.08712075  0.06864306 -0.08849209  0.03790639  0.16304651
 -0.11214694 -0.2049595 ]",3
MESOS-2283,"[ 0.85011566 -0.40112042 -0.60429966 -0.4630679  -0.32344136 -0.16418943
  0.01489224 -0.27560824  0.01431636 -0.02027816 -0.15710227 -0.14435661
 -0.07450344 -0.12067886 -0.8087737   0.25647193 -0.28438875  0.7426551
 -0.6554471  -0.19516034  0.47732976 -0.5189367  -0.81502795  0.06617263
 -0.05571643 -0.22271702  0.0305673   0.16213243 -0.8288927  -0.19142893
 -0.14112549  0.29888466  0.5262548   0.0718039   0.05445068  0.44774735
  0.48065    -0.05218095  0.3135198  -0.16638939 -0.34666213 -0.35057232
  0.4970265  -0.02400651  0.06543653  0.8162266  -0.7159875  -0.72682756
  0.1299135  -0.14434762  0.16831951  0.23460609  0.29637712 -0.68647325
  0.5327838   0.07503321 -0.30785197 -0.30531147 -0.27548736  0.34327203
 -0.39078277  0.33489442  0.01973657 -0.12462176 -0.67549306 -1.3149321
  1.4983099   0.5532567  -0.09007889 -0.07883257  0.01533038 -0.50510377
  0.17821929  0.3738384   0.03435887 -0.72100204  0.12148378 -0.10415316
  0.7764983   0.27213377 -0.4585953   1.1469649  -0.18450782  0.25366306
  0.28740162 -0.02971863  0.31506616 -0.04400547  0.04007459 -0.37120837
  0.00408367  0.25317648  0.62234193  0.31540477  0.6508056  -0.14839435
 -0.7753526   0.02788843  0.567645   -0.04074825 -0.28457454  0.7334419
 -0.51287544  0.27432674  0.4816853  -0.12518832 -0.4756256   0.426272
  0.67459965  0.01468773  0.00985707 -0.8576813  -0.07128743  0.05970401
  0.05469733 -0.65789413 -0.26945123 -0.63454366 -0.13455258 -0.05880063
  0.1886277   0.3373652   0.57631385  0.0210776  -0.4801421   0.86259097
  0.2788038  -0.8192862 ]",1
MESOS-2289,"[ 0.06928694 -0.04345222 -0.0488359  -0.0100031   0.00109909 -0.01782459
  0.00625961 -0.04473566 -0.01002266  0.00542775 -0.0326893   0.01770348
 -0.02058294  0.00037368 -0.05733599  0.00747133 -0.04197131  0.08265053
 -0.06747724  0.00713097  0.05034545 -0.0640656  -0.05463966  0.0019312
 -0.00089855 -0.01611001  0.00089743  0.03174851 -0.09025652 -0.01747136
  0.02731967  0.02802682  0.04823133  0.02803369 -0.01082897  0.05416072
  0.03884222  0.01405322  0.02185839 -0.00940064 -0.0298475  -0.02518865
  0.06460634  0.01142223  0.01627224  0.05521921 -0.08560105 -0.0610141
 -0.01281444 -0.03074524  0.02709859  0.02300895  0.00681149 -0.06192722
  0.05434575  0.00780786  0.02416549 -0.06811977 -0.051032    0.00799748
 -0.03331086  0.02897217 -0.00073471  0.02350621 -0.01711677 -0.09078367
  0.08113944  0.02221697  0.02381369 -0.00133859 -0.01533549 -0.04853532
  0.02242294  0.02268118 -0.01351711 -0.04066435  0.01952818 -0.00370383
  0.04567375  0.08616374  0.00900222  0.06913226 -0.03005154  0.03848286
  0.00663581  0.0254173   0.02427587 -0.01003359  0.01316242 -0.02831329
 -0.01809854  0.00292889  0.04520284  0.06422879  0.0659911  -0.0157696
 -0.03607777  0.02800323  0.0577668   0.01401142 -0.01724789  0.02453797
 -0.02613329  0.02772098  0.04820167 -0.01780462 -0.04393406  0.04473719
  0.05598023  0.00614358  0.02312368 -0.05873291 -0.00207513  0.00671408
 -0.01491967 -0.03890741 -0.00143109 -0.00958052 -0.01714687  0.01332444
  0.01936739  0.03441167  0.07250608 -0.00536377 -0.01942991  0.08899666
  0.04832741 -0.05734976]",13
MESOS-2290,"[ 0.04680333 -0.03899143 -0.02952006 -0.00894203  0.00010809  0.01646558
  0.0147272  -0.0217542  -0.03866066 -0.01233498 -0.0388266   0.00612875
  0.00893284  0.00507303 -0.02385361  0.0025148  -0.03632154  0.04949681
 -0.03433191 -0.02679089  0.0426615  -0.02275435 -0.02476465  0.02122434
 -0.01140701 -0.00592274  0.02118983  0.02496671 -0.03804819 -0.03025249
  0.0073222   0.01120771  0.0266838   0.02546191  0.01927043  0.01655134
  0.0175362  -0.00714027 -0.01797797  0.02872574 -0.03207668 -0.01578338
  0.02903204  0.02059864  0.0173988   0.03822679 -0.02370536 -0.02462132
 -0.00525155 -0.01805781  0.00100623  0.00563356  0.01255685 -0.02556117
  0.06327085  0.02596055  0.01788894 -0.03478008 -0.02922546  0.02204185
 -0.03074236  0.01973271  0.02557316  0.02192901  0.00976681 -0.04242367
  0.03443039 -0.01533276  0.02837628  0.00639421  0.02846275 -0.05284161
 -0.00420203  0.0264394  -0.02893775 -0.04126634  0.01975048  0.00498878
  0.04908273  0.05159472  0.01765456  0.04487828 -0.03015426  0.05408238
  0.01124931  0.00808147  0.00971802  0.01556335  0.01105097 -0.00922592
 -0.01039942 -0.01264518  0.03254735  0.05739061  0.07550851 -0.00718406
 -0.03554864  0.01964649  0.05394681 -0.02166486 -0.02067146  0.0030174
 -0.00251176 -0.00713724  0.03821432 -0.01227709 -0.02705642  0.03710838
  0.01794832  0.00303864  0.03368586 -0.04038744  0.00883437 -0.0050116
 -0.02233577 -0.01798695 -0.02332837 -0.02231323 -0.05321162  0.01238966
  0.00876038  0.0084467   0.06236884 -0.01072142  0.01342501  0.071139
  0.01787421 -0.02469848]",3
MESOS-2297,"[ 0.00163921 -0.05200809 -0.05736279  0.01656981 -0.01296799 -0.06020866
  0.01037981  0.03223104  0.02076025  0.00835522 -0.01082986  0.09107027
 -0.01688125  0.14275704 -0.01243648 -0.06925677 -0.03120133 -0.03015293
 -0.03504518 -0.00665791  0.03337195 -0.00504869 -0.05844839  0.04040734
 -0.03104401  0.01007866 -0.00815566 -0.01600923  0.04728996 -0.00081014
  0.00865756  0.03385391  0.00805552  0.01997185 -0.03958841  0.05315568
 -0.00066239  0.00932045 -0.06879237  0.08803731 -0.05968817  0.01567628
  0.02516262  0.02459074  0.05295098  0.00172977 -0.03071813  0.02311406
 -0.10644045 -0.05983471  0.06427845  0.06820794 -0.06684171  0.03307641
  0.06240012 -0.01720498  0.01860425 -0.0510859   0.01624735  0.0126677
 -0.02442766 -0.00770304  0.02176403  0.04242575  0.07283635 -0.08749323
 -0.03475728  0.01549519  0.00046153  0.06240889 -0.0115145  -0.06527626
  0.01426893 -0.0859997   0.02484597 -0.05654659  0.00374272 -0.04362899
  0.04958459 -0.03169604  0.00561518  0.00227664  0.04093634  0.03821146
 -0.0283451   0.00286165 -0.07149196 -0.05496106 -0.02842386 -0.03590978
 -0.07888634  0.03494967  0.08167426  0.06296998 -0.0496243   0.02190731
 -0.02419072  0.0139618   0.05472085  0.03452551 -0.0187727  -0.06222574
 -0.07754023  0.02291556  0.09252805 -0.03529892 -0.08863826  0.00212019
  0.02432859 -0.01642554  0.01321156 -0.02477563  0.07877848 -0.00346465
  0.02540016 -0.00330948 -0.00338446 -0.02474876 -0.14634052  0.02595307
  0.03390906  0.05273801  0.13752554 -0.00555261 -0.03906672 -0.01265854
  0.04149545 -0.08982908]",1
MESOS-2298,"[ 0.03298117 -0.13577574 -0.04959073 -0.030083   -0.05932539  0.02262035
  0.06480139 -0.04806748  0.02348312 -0.04388829 -0.08406685  0.04013503
  0.00910538  0.05506734  0.00955255 -0.0275191  -0.0737361   0.02907806
 -0.00069677 -0.07499834  0.05759688  0.02880363 -0.01546342  0.07127369
 -0.07700191  0.04882593  0.05776972 -0.03048532  0.04137835  0.02805213
 -0.07571918  0.02455172  0.01739078  0.06574024  0.03169306  0.09069559
 -0.00853979 -0.03038781 -0.10304473  0.13763525 -0.04017283 -0.00747472
 -0.01005547 -0.02751445  0.10557877  0.07439885  0.04158166 -0.04239973
 -0.10354298 -0.03919009  0.05419052  0.01279383  0.01026998 -0.05554022
  0.12779497 -0.01583965  0.00881899 -0.0826796   0.07841277  0.0268258
  0.01607868 -0.01913274  0.02928608  0.00944931  0.121981   -0.04510523
  0.05880935 -0.06486353  0.03058521  0.0198513   0.06908403 -0.07376568
 -0.00885237 -0.0816218  -0.00766399 -0.10362858  0.05116502 -0.06114486
  0.04721225  0.03848606  0.05282802  0.03994135 -0.01580327  0.09862964
  0.01510282 -0.06327996 -0.04092243 -0.01380304 -0.0265893   0.02646219
 -0.02389881  0.03833076  0.11664804  0.0958643   0.04290064  0.01539873
 -0.07252852  0.02427437  0.10339551 -0.06980263  0.00851997 -0.06030871
 -0.04411833  0.01429428  0.10847916 -0.00375924 -0.06845228  0.02364173
 -0.05057008 -0.00252078  0.06169329 -0.07946627  0.13645233  0.00162795
 -0.02355315 -0.02073943 -0.11020474 -0.12733462 -0.2206398   0.05098261
  0.00342916 -0.00336287  0.14261656 -0.03993007 -0.02756955  0.0235654
  0.01359617 -0.02046695]",5
MESOS-2302,"[ 7.99334228e-01 -4.27443326e-01 -4.35990542e-01 -5.33745706e-01
 -9.75683331e-02 -2.62455642e-01  1.93590969e-01 -1.93608433e-01
 -1.20109200e-01 -5.47925616e-03 -1.91482350e-01 -1.67120565e-02
  4.19680439e-02 -2.42047131e-01 -7.83795178e-01  4.18672502e-01
 -4.33212072e-01  7.01459467e-01 -5.04730344e-01 -4.37308580e-01
  3.73744637e-01 -3.41998398e-01 -5.91874242e-01  8.41684360e-03
  9.60205507e-04 -1.19403683e-01  2.46308148e-01  1.91418812e-01
 -6.01484776e-01 -1.92133084e-01 -4.02998090e-01  2.69630134e-01
  4.72608536e-01  1.99936792e-01 -2.88883206e-02  4.89347667e-01
  4.69231546e-01  2.07125694e-01  1.58728182e-01  9.60058048e-02
 -2.61851579e-01 -5.39849102e-01  3.13674182e-01 -6.87891468e-02
  1.85779586e-01  5.83893120e-01 -4.87855941e-01 -5.58021069e-01
  4.85971086e-02  7.76137263e-02  3.25510055e-01  1.78104371e-01
  4.83699262e-01 -5.69629192e-01  5.48093855e-01  1.06401168e-01
 -2.77241945e-01 -2.69845188e-01 -1.05727892e-02  3.38876694e-01
 -3.33460093e-01  3.16739112e-01 -1.44635215e-01 -6.71106353e-02
 -5.21094680e-01 -1.11897504e+00  1.53474617e+00  3.92580092e-01
 -1.17455833e-01  4.89342446e-03  1.25660464e-01 -3.28988135e-01
  1.05447024e-01  1.35844514e-01 -4.54010516e-02 -9.02643621e-01
  1.54024898e-03 -1.43531682e-02  8.67887735e-01  4.09737695e-03
 -3.99876922e-01  8.57011735e-01 -2.19975755e-01  2.24156529e-01
  1.62601605e-01 -9.61105153e-03  1.92621484e-01  7.90381283e-02
  6.54028356e-03 -1.39164254e-01  1.18201889e-01  2.61069268e-01
  4.37322348e-01  2.37558737e-01  5.65890729e-01  3.18045877e-02
 -6.08492672e-01  1.15619950e-01  2.95524478e-01 -1.44806027e-01
 -1.01311035e-01  8.31552446e-01 -4.51756448e-01  1.95659652e-01
  4.32577968e-01 -1.00639015e-01 -3.72616678e-01  4.16906267e-01
  6.29668653e-01 -1.34015344e-02  2.13129930e-02 -8.27664852e-01
 -2.54623611e-02  1.26745641e-01  1.40544297e-02 -6.22528374e-01
 -3.71484190e-01 -6.76685393e-01 -2.99457937e-01 -6.21727761e-03
  3.81602198e-01  5.13787329e-01  6.45854294e-01  6.42451793e-02
 -5.25547862e-01  8.22364986e-01  1.56147256e-01 -7.32015848e-01]",1
MESOS-2305,"[ 0.03864203 -0.03495361 -0.06203412 -0.06196723 -0.0941263   0.0278768
 -0.06837832 -0.02385968  0.03251372 -0.05330891 -0.07317149  0.05771368
 -0.02051988  0.11176101  0.01559505 -0.10675316 -0.0479494   0.04613195
 -0.03039272  0.04970555  0.09261695 -0.06233265 -0.01012455  0.15178037
 -0.14171384 -0.00413573  0.0220776  -0.03513416 -0.11006154  0.04104829
 -0.05258838  0.02567253  0.0792252   0.01609914  0.03062792  0.07021616
  0.01274617 -0.05077789 -0.03684295  0.11982278 -0.08150645 -0.00803362
  0.05944457 -0.08355328  0.10847431  0.12646475 -0.0359391  -0.1044596
 -0.00148467  0.00203718  0.02287121  0.02268755 -0.01665364 -0.03727418
  0.15097898 -0.0213611   0.03996763 -0.05536458  0.04395253  0.05174889
 -0.02277458  0.01740873 -0.03742756  0.02216488  0.09905414 -0.10340385
  0.01952476  0.01533146  0.00871541  0.04169702  0.14250952 -0.10788917
  0.05602628 -0.00706147  0.05868639  0.00763202  0.04621482 -0.05447713
  0.03514238  0.10259249  0.01819286  0.03964229 -0.10290649  0.13487203
 -0.00464596 -0.00192793  0.02227298  0.02239917 -0.00199745  0.0051179
 -0.12407415 -0.02769029  0.146885    0.05689668  0.12127606 -0.09388588
 -0.07767884  0.01104212  0.1755563   0.04806184  0.04610066 -0.02577189
 -0.03907396  0.11675949  0.02122311  0.04383696 -0.10927639 -0.0397021
  0.00747088  0.04740633  0.00935021 -0.04891492  0.06433874 -0.0399736
 -0.02249648 -0.03615054  0.02424655 -0.06755033 -0.1624602   0.08702537
  0.03383935 -0.02667364  0.13076627 -0.08694379 -0.00694482  0.01417223
  0.09719637 -0.05465776]",3
